SOURCE: ISic000086-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Cr  K  6.647197e+01  1.84e+01  2.652e-05  
Mn  K  2.280898e+02  2.16e+01  6.03e-05  
Fe  K  1.011890e+04  1.03e+02  0.001767  
Co  K  6.149130e+01  2.42e+01  7.636e-06  
Ni  K  6.860815e+01  2.19e+01  6.773e-06  
Cu  K  3.341333e+02  2.38e+01  5.936e-05  
Zn  K  1.227561e+03  4.04e+01  0.000192  
Ga  K  1.356954e+01  1.91e+01  3.009e-06  
Rb  K  4.047093e+02  6.10e+01  6.493e-05  
Sr  K  3.583214e+03  9.25e+01  0.0005299  
Y  K  4.939186e+02  7.38e+01  6.859e-05  
Zr  K  5.068671e+02  8.25e+01  6.755e-05  
Nb  K  3.296884e+02  8.16e+01  4.307e-05  
Rh  L  3.489235e+01  7.53e+01  0.0005036  
Pd  L  6.548366e+02  8.84e+01  0.007421  
Cs  L  5.332761e+01  3.35e+01  7.937e-05  
Ba  L  1.373516e+01  5.67e+01  1.668e-05  
La  L  2.776194e+01  3.19e+01  2.67e-05  
Ce  L  1.025015e+02  3.91e+01  7.851e-05  
Au  L  2.962856e+02  4.71e+01  9.324e-05  
Hg  L  2.638071e+02  4.73e+01  7.98e-05  
Pb  L  1.382583e+03  6.96e+01  0.0003581  
Th  L  5.865007e+02  9.80e+01  0.0001065  

SOURCE: ISic000086-t-h.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  1.256845e+01  3.17e+01  0.01914  
Si  K  9.196574e+01  3.38e+01  0.03613  
P  K  4.786816e+01  4.38e+01  0.006602  
S  K  4.213677e+02  4.21e+01  0.0218  
Cl  K  5.908980e+02  5.65e+01  0.01388  
Ar  K  7.435566e+02  6.51e+01  0.00882  
K  K  2.721842e+03  6.75e+01  0.01521  
Ca  K  1.819116e+05  4.32e+02  0.5272  
Sc  K  2.471278e+01  9.83e+01  4.289e-05  
Ti  K  3.525420e+02  3.91e+01  0.000363  
V  K  1.526774e+01  2.29e+01  9.75e-06  
Cr  K  8.766940e+01  1.99e+01  3.457e-05  
Mn  K  2.277977e+02  2.31e+01  5.954e-05  
Fe  K  1.523515e+04  1.26e+02  0.002632  
Co  K  1.102671e+02  2.92e+01  1.356e-05  
Ni  K  7.533355e+01  2.46e+01  8.241e-06  
Cu  K  2.976537e+02  2.36e+01  5.408e-05  
Zn  K  5.238061e+02  2.92e+01  8.251e-05  
Ga  K  1.410744e+01  1.93e+01  3.901e-06  
Rb  K  6.097309e+02  6.68e+01  9.687e-05  
Sr  K  3.507076e+03  9.56e+01  0.0005135  
Y  K  5.243483e+02  7.85e+01  7.208e-05  
Zr  K  9.653545e+02  8.97e+01  0.0001273  
Nb  K  2.667877e+02  8.52e+01  3.449e-05  
Rh  L  5.464678e+01  8.64e+01  0.0007796  
Pd  L  6.404797e+02  9.90e+01  0.007174  
Cs  L  4.393482e+01  3.63e+01  6.463e-05  
Ba  L  6.742483e+01  6.29e+01  8.095e-05  
La  L  3.797581e+01  3.57e+01  3.61e-05  
Ce  L  4.388029e+01  4.13e+01  3.323e-05  
Au  L  2.200490e+02  4.78e+01  6.994e-05  
Hg  L  2.802701e+02  5.14e+01  8.405e-05  
Pb  L  1.141365e+03  7.13e+01  0.0002956  
Th  L  7.422362e+02  1.05e+02  0.0001334  

SOURCE: ISic000086-t-i.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  8.713506e+01  3.24e+01  0.1316  
Si  K  1.142364e+02  3.27e+01  0.04448  
P  K  2.283333e+01  4.43e+01  0.003121  
S  K  4.582440e+02  4.20e+01  0.02349  
Cl  K  7.911546e+02  5.82e+01  0.01841  
Ar  K  7.577159e+02  6.50e+01  0.008903  
K  K  2.678194e+03  6.72e+01  0.01483  
Ca  K  1.936845e+05  4.46e+02  0.5559  
Sc  K  1.981701e+02  1.02e+02  0.0003407  
Ti  K  2.370994e+02  3.47e+01  0.0002418  
V  K  4.124536e+00  2.02e+01  2.609e-06  
Cr  K  6.952897e+01  1.92e+01  2.716e-05  
Mn  K  1.774545e+02  2.09e+01  4.595e-05  
Fe  K  1.291665e+04  1.16e+02  0.002212  
Co  K  5.788121e+01  2.71e+01  7.055e-06  
Ni  K  9.280531e+00  2.32e+01  1.066e-06  
Cu  K  2.986276e+02  2.42e+01  5.444e-05  
Zn  K  3.885348e+02  2.70e+01  6.111e-05  
Ga  K  4.705475e+01  2.11e+01  1.413e-05  
Rb  K  4.330159e+02  6.57e+01  6.834e-05  
Sr  K  2.670043e+03  9.00e+01  0.0003883  
Y  K  4.991006e+02  7.83e+01  6.813e-05  
Zr  K  7.046710e+02  8.74e+01  9.229e-05  
Nb  K  3.455594e+02  8.69e+01  4.437e-05  
Rh  L  4.687159e+01  8.63e+01  0.000663  
Pd  L  7.181488e+02  9.83e+01  0.007975  
Cs  L  6.115009e+01  3.48e+01  8.914e-05  
Ba  L  1.087561e+02  6.00e+01  0.0001294  
La  L  3.156217e+01  3.36e+01  2.973e-05  
Ce  L  1.345057e+02  4.24e+01  0.0001009  
Au  L  1.635578e+02  4.91e+01  5.198e-05  
Hg  L  3.038806e+02  5.37e+01  9.056e-05  
Pb  L  9.571120e+02  6.92e+01  0.0002471  
Th  L  5.030871e+02  1.04e+02  8.98e-05  

SOURCE: ISic000092-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  7.250521e+01  3.16e+01  0.1046  
Si  K  8.418426e+01  3.19e+01  0.03127  
P  K  8.037821e+01  4.47e+01  0.01047  
S  K  1.461814e+03  5.37e+01  0.07134  
Cl  K  3.151472e+02  5.15e+01  0.006976  
Ar  K  7.106792e+02  6.35e+01  0.007939  
K  K  1.039025e+03  5.05e+01  0.005467  
Ca  K  2.008780e+05  4.53e+02  0.5479  
Sc  K  1.766211e+01  1.01e+02  2.885e-05  
Ti  K  1.103747e+02  3.05e+01  0.000107  
V  K  1.074228e+00  1.85e+01  6.459e-07  
Cr  K  1.825062e+01  1.71e+01  6.78e-06  
Mn  K  3.843308e+02  2.63e+01  9.466e-05  
Fe  K  2.627146e+03  5.53e+01  0.0004283  
Co  K  2.278436e+01  1.86e+01  2.648e-06  
Ni  K  6.556405e+01  2.39e+01  9.902e-06  
Cu  K  2.706643e+03  5.58e+01  0.000492  
Zn  K  7.699819e+02  3.36e+01  0.0001191  
Ga  K  4.366650e+01  2.15e+01  1.76e-05  
Rb  K  3.023097e+02  6.43e+01  4.628e-05  
Sr  K  1.179559e+04  1.41e+02  0.001663  
Y  K  2.582748e+02  7.58e+01  3.416e-05  
Zr  K  4.162307e+02  9.40e+01  5.28e-05  
Nb  K  2.727561e+02  8.48e+01  3.391e-05  
Rh  L  4.203227e+01  8.23e+01  0.0005699  
Pd  L  7.745037e+02  9.58e+01  0.008236  
Cs  L  3.910676e+00  3.37e+01  5.429e-06  
Ba  L  5.670791e+00  5.33e+01  6.423e-06  
La  L  1.014594e+02  3.23e+01  9.099e-05  
Ce  L  7.111869e+01  3.81e+01  5.08e-05  
Au  L  2.116487e+02  4.90e+01  6.662e-05  
Hg  L  2.323647e+02  5.13e+01  6.731e-05  
Pb  L  1.160095e+03  6.95e+01  0.0002935  
Th  L  5.391500e+02  1.04e+02  9.33e-05  

SOURCE: ISic000092-t-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  3.254386e+01  3.18e+01  0.04683  
Si  K  3.045594e+01  3.25e+01  0.01128  
P  K  6.388238e+01  4.43e+01  0.008295  
S  K  1.414578e+03  5.38e+01  0.06884  
Cl  K  2.750288e+02  5.15e+01  0.00607  
Ar  K  7.781311e+02  6.43e+01  0.008667  
K  K  1.059858e+03  5.09e+01  0.00556  
Ca  K  2.106951e+05  4.64e+02  0.573  
Sc  K  2.920944e+01  1.02e+02  4.757e-05  
Ti  K  7.396185e+01  3.02e+01  7.148e-05  
V  K  1.035975e+01  1.92e+01  6.211e-06  
Cr  K  1.609929e+01  1.76e+01  5.963e-06  
Mn  K  3.737731e+02  2.60e+01  9.179e-05  
Fe  K  2.355412e+03  5.29e+01  0.0003829  
Co  K  2.900616e+01  1.85e+01  3.361e-06  
Ni  K  1.496214e+01  2.40e+01  2.319e-06  
Cu  K  1.567761e+03  4.41e+01  0.000285  
Zn  K  3.788449e+02  2.67e+01  5.859e-05  
Ga  K  4.478370e+01  2.06e+01  1.839e-05  
Rb  K  2.736584e+02  6.47e+01  4.184e-05  
Sr  K  1.350435e+04  1.49e+02  0.001901  
Y  K  4.673084e+02  7.85e+01  6.173e-05  
Zr  K  5.200615e+02  9.79e+01  6.59e-05  
Nb  K  3.351169e+02  8.69e+01  4.161e-05  
Rh  L  4.264054e+01  8.15e+01  0.0005769  
Pd  L  7.045654e+02  9.45e+01  0.007476  
Cs  L  1.413744e+01  3.48e+01  1.957e-05  
Ba  L  9.273346e+01  5.70e+01  0.0001047  
La  L  3.722213e+01  3.36e+01  3.329e-05  
Ce  L  1.243268e+02  4.19e+01  8.855e-05  
Au  L  2.290118e+02  4.97e+01  7.208e-05  
Hg  L  2.446368e+02  5.34e+01  7.079e-05  
Pb  L  7.592029e+02  6.52e+01  0.000192  
Th  L  9.018166e+02  1.08e+02  0.0001559  

SOURCE: ISic000092-t-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  3.813278e+01  3.16e+01  0.05515  
Si  K  2.630660e+01  3.19e+01  0.009799  
P  K  5.326403e+01  4.36e+01  0.006955  
S  K  1.686489e+03  5.60e+01  0.08254  
Cl  K  3.856173e+02  5.21e+01  0.00856  
Ar  K  7.439696e+02  6.33e+01  0.008335  
K  K  9.772248e+02  4.95e+01  0.005157  
Ca  K  1.892423e+05  4.40e+02  0.5177  
Sc  K  1.141018e+02  9.73e+01  0.0001869  
Ti  K  9.941495e+01  3.08e+01  9.665e-05  
V  K  2.387527e+01  1.91e+01  1.44e-05  
Cr  K  3.963911e+01  1.81e+01  1.477e-05  
Mn  K  5.043648e+02  2.93e+01  0.0001246  
Fe  K  3.526509e+03  6.35e+01  0.0005765  
Co  K  7.663155e+01  2.18e+01  8.929e-06  
Ni  K  8.814784e+01  2.55e+01  1.307e-05  
Cu  K  1.017102e+03  3.72e+01  0.000185  
Zn  K  3.242085e+02  2.61e+01  5.022e-05  
Ga  K  1.322077e+01  2.22e+01  5.256e-06  
Rb  K  4.208590e+02  6.57e+01  6.453e-05  
Sr  K  1.181264e+04  1.42e+02  0.001668  
Y  K  4.025532e+02  7.88e+01  5.333e-05  
Zr  K  5.474043e+02  9.65e+01  6.956e-05  
Nb  K  5.451379e+02  8.78e+01  6.789e-05  
Rh  L  2.827821e+01  8.12e+01  0.0003843  
Pd  L  6.869283e+02  9.45e+01  0.007323  
Cs  L  8.353508e+00  3.48e+01  1.163e-05  
Ba  L  6.699150e+01  5.66e+01  7.61e-05  
La  L  2.927564e+01  3.36e+01  2.633e-05  
Ce  L  3.950293e+01  3.97e+01  2.83e-05  
Au  L  2.066254e+02  4.94e+01  6.509e-05  
Hg  L  3.989813e+02  5.51e+01  0.0001157  
Pb  L  1.919182e+03  7.70e+01  0.0004862  
Th  L  8.283957e+02  1.08e+02  0.0001436  

SOURCE: ISic000095-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  6.689647e+01  3.16e+01  0.09838  
Si  K  1.818719e+02  3.38e+01  0.06891  
P  K  9.071135e+01  4.32e+01  0.01205  
S  K  2.738562e+03  6.44e+01  0.1364  
Cl  K  1.781723e+02  4.62e+01  0.004027  
Ar  K  6.891996e+02  6.04e+01  0.007864  
K  K  1.106104e+03  4.97e+01  0.005946  
Ca  K  1.585188e+05  4.03e+02  0.4418  
Sc  K  3.859061e+02  9.64e+01  0.0006441  
Ti  K  1.129739e+02  3.38e+01  0.0001119  
V  K  4.299266e+01  2.27e+01  2.641e-05  
Cr  K  4.997453e+01  1.92e+01  1.897e-05  
Mn  K  2.942304e+02  2.48e+01  7.402e-05  
Fe  K  7.053077e+03  8.76e+01  0.001174  
Co  K  2.221495e+01  2.29e+01  2.634e-06  
Ni  K  1.881407e+01  2.26e+01  2.508e-06  
Cu  K  8.003740e+02  3.38e+01  0.000146  
Zn  K  4.649551e+02  2.88e+01  7.25e-05  
Ga  K  3.844140e+01  2.30e+01  1.392e-05  
Rb  K  4.493294e+02  6.66e+01  6.962e-05  
Sr  K  7.439365e+03  1.21e+02  0.001062  
Y  K  5.330207e+02  8.03e+01  7.139e-05  
Zr  K  5.761564e+02  9.31e+01  7.402e-05  
Nb  K  3.395420e+02  8.75e+01  4.276e-05  
Rh  L  2.674466e+00  7.36e+01  3.69e-05  
Pd  L  5.686918e+02  8.82e+01  0.006157  
Cs  L  1.158850e+01  3.50e+01  1.642e-05  
Ba  L  9.585706e+01  5.99e+01  0.0001108  
La  L  4.536085e+00  3.49e+01  4.153e-06  
Ce  L  6.117510e+00  3.98e+01  4.461e-06  
Au  L  1.213687e+02  4.92e+01  3.839e-05  
Hg  L  2.395543e+02  5.34e+01  7.017e-05  
Pb  L  1.820066e+03  7.82e+01  0.0004644  
Th  L  6.889829e+02  1.07e+02  0.0001207  

SOURCE: ISic000095-t-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  4.121750e+01  3.12e+01  0.06133  
Si  K  6.530786e+01  3.17e+01  0.02505  
P  K  1.196332e+02  4.25e+01  0.0161  
S  K  3.071267e+03  6.68e+01  0.155  
Cl  K  1.817658e+02  4.57e+01  0.004162  
Ar  K  7.437734e+02  5.93e+01  0.008598  
K  K  1.182918e+03  4.99e+01  0.006442  
Ca  K  1.478281e+05  3.92e+02  0.4174  
Sc  K  3.567506e+02  9.16e+01  0.0006033  
Ti  K  2.309746e+02  3.61e+01  0.0002318  
V  K  1.483220e+00  2.14e+01  9.232e-07  
Cr  K  5.864958e+01  1.98e+01  2.255e-05  
Mn  K  2.311401e+02  2.30e+01  5.891e-05  
Fe  K  8.519331e+03  9.52e+01  0.001436  
Co  K  1.188043e+02  2.58e+01  1.426e-05  
Ni  K  5.094077e+01  2.23e+01  6.319e-06  
Cu  K  4.681662e+02  2.79e+01  8.543e-05  
Zn  K  3.980429e+02  2.71e+01  6.231e-05  
Ga  K  3.744714e+01  2.24e+01  1.252e-05  
Rb  K  3.406400e+02  6.63e+01  5.318e-05  
Sr  K  8.279953e+03  1.25e+02  0.001191  
Y  K  3.721638e+02  7.88e+01  5.024e-05  
Zr  K  4.738910e+02  9.32e+01  6.137e-05  
Nb  K  3.474265e+02  8.72e+01  4.41e-05  
Rh  L  2.291540e-01  7.10e+01  3.196e-06  
Pd  L  5.118589e+02  8.46e+01  0.005603  
