SOURCE: ISic000655-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Sc  K  1.530457e+02  1.08e+02  0.0001181  
Ti  K  3.377802e+02  3.06e+01  0.0001823  
V  K  1.357145e-01  1.75e+01  5.787e-08  
Cr  K  7.019417e+01  1.69e+01  2.212e-05  
Mn  K  8.793756e+01  1.82e+01  2.326e-05  
Fe  K  4.369842e+03  6.90e+01  0.0009629  
Co  K  7.875374e+00  1.87e+01  1.542e-06  
Ni  K  7.578978e+01  2.56e+01  1.28e-05  
Cu  K  2.839199e+02  2.42e+01  4.575e-05  
Zn  K  1.950093e+02  2.26e+01  3.095e-05  
As  K  2.786965e+02  3.50e+01  4.85e-05  
Rb  K  4.542267e+02  6.57e+01  0.000177  
Sr  K  7.575704e+03  1.58e+02  0.004163  
Y  K  4.777013e+01  7.94e+01  4.612e-05  
Zr  K  7.715556e+05  5.41e+05  1.387  
Rh  L  1.174097e+00  8.72e+01  2.367e-06  
Pd  L  5.083370e+02  1.03e+02  0.0007351  

SOURCE: ISic000656-t-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.362960e+02  3.58e+01  0.007207  
P  K  3.169777e+01  5.00e+01  0.0003082  
S  K  2.534999e+02  4.39e+01  0.0007519  
Cl  K  1.668444e+02  5.52e+01  0.0002511  
Ar  K  4.998409e+02  6.85e+01  0.0004483  
K  K  9.516802e+02  5.76e+01  0.0004343  
Ca  K  2.527830e+05  5.18e+02  0.1072  
Sc  K  1.628975e+01  1.07e+02  1.292e-05  
Ti  K  2.185630e+02  2.81e+01  0.0001213  
V  K  5.237979e+01  1.83e+01  2.297e-05  
Cr  K  7.214660e+01  1.74e+01  2.338e-05  
Mn  K  5.718694e+01  1.75e+01  1.555e-05  
Fe  K  4.178665e+03  6.79e+01  0.0009467  
Co  K  3.784839e+01  2.12e+01  7.618e-06  
Ni  K  2.594409e+01  2.48e+01  4.503e-06  
Cu  K  2.527555e+02  2.38e+01  4.187e-05  
Zn  K  3.906520e+03  6.74e+01  0.0006373  
As  K  1.771042e+02  3.46e+01  3.169e-05  
Rb  K  5.147532e+02  6.66e+01  0.0002063  
Sr  K  9.184500e+03  1.85e+02  0.005191  
Y  K  3.570298e+01  8.24e+01  3.545e-05  
Zr  K  1.045135e+06  6.06e+05  1.933  
Rh  L  5.210657e+01  9.07e+01  0.0001019  
Pd  L  4.694028e+02  1.05e+02  0.0006587  

SOURCE: ISic000656-t-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  8.035664e+01  3.37e+01  0.004221  
P  K  9.275511e+01  4.99e+01  0.0008647  
S  K  2.440184e+02  4.20e+01  0.0006992  
Cl  K  1.684967e+02  5.33e+01  0.0002453  
Ar  K  6.443887e+02  6.87e+01  0.0005604  
K  K  6.359485e+02  5.33e+01  0.0002819  
Ca  K  2.610576e+05  5.16e+02  0.1103  
Sc  K  6.333043e+01  1.05e+02  5.156e-05  
Ti  K  9.226782e+01  2.43e+01  5.255e-05  
V  K  2.850744e+01  1.71e+01  1.284e-05  
Cr  K  4.255457e+01  1.62e+01  1.415e-05  
