SOURCE: ISic000065-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  2.603083e+00  3.53e+01  0.0001379  
Cl  K  1.312329e+02  4.61e+01  0.003157  
Ar  K  8.225070e+02  6.07e+01  0.009996  
K  K  2.492525e+03  6.51e+01  0.01427  
Ca  K  1.016853e+05  3.26e+02  0.3019  
Sc  K  1.397763e+00  8.47e+01  2.485e-06  
Ti  K  5.239471e+03  9.71e+01  0.005528  
V  K  9.948460e+01  5.14e+01  6.508e-05  
Cr  K  2.103205e+02  3.59e+01  8.495e-05  
Mn  K  5.304041e+03  8.70e+01  0.00142  
Fe  K  2.734331e+05  5.24e+02  0.04837  
Co  K  1.087618e+03  7.95e+01  0.0001368  
Ni  K  7.090441e+02  3.68e+01  7.446e-05  
Cu  K  6.926465e+02  3.32e+01  0.0001267  
Zn  K  1.781489e+03  4.85e+01  0.0002845  
As  K  1.461478e+02  6.86e+01  4.437e-05  
Rb  K  1.937844e+03  8.62e+01  0.0003147  
Sr  K  2.302958e+04  1.84e+02  0.003447  
Y  K  2.563786e+03  1.00e+02  0.0003604  
Zr  K  8.321124e+03  1.47e+02  0.001122  
Rh  K  1.675544e+04  3.51e+03  0.00383  
Rh  L  1.393293e+01  7.46e+01  0.0002035  
Pd  K  9.713812e+03  4.86e+02  0.002429  
Pd  L  3.901112e+02  8.57e+01  0.004474  
Sn  K  1.085597e+03  1.02e+02  0.0004847  
Ba  L  1.394599e+02  9.67e+01  0.0001715  
Au  L  2.905852e+02  5.81e+01  9.35e-05  
Hg  L  2.590550e+01  6.91e+01  7.937e-06  
Pb  L  3.119082e+02  1.25e+02  8.219e-05  

SOURCE: ISic000284-t-f.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.363472e+02  3.34e+01  0.007315  
Cl  K  1.766239e+02  4.07e+01  0.004302  
Ar  K  6.242623e+02  5.43e+01  0.007682  
K  K  2.421154e+03  6.25e+01  0.01404  
Ca  K  5.325211e+04  2.39e+02  0.1601  
Sc  K  4.364796e+02  7.14e+01  0.0007859  
Ti  K  6.015991e+03  1.05e+02  0.006426  
V  K  5.838908e+01  5.64e+01  3.867e-05  
Cr  K  3.161444e+02  4.19e+01  0.0001292  
Mn  K  4.250348e+03  8.23e+01  0.001151  
Fe  K  4.321764e+05  6.57e+02  0.07734  
Co  K  1.567547e+03  9.56e+01  0.0001994  
Ni  K  9.448308e+02  4.28e+01  9.545e-05  
Cu  K  5.980468e+02  3.37e+01  0.0001088  
Zn  K  2.221913e+03  5.49e+01  0.0003561  
As  K  1.970124e+01  7.40e+01  6.051e-06  
Rb  K  2.374472e+03  9.20e+01  0.0003903  
Sr  K  1.921194e+04  1.72e+02  0.002911  
Y  K  3.315699e+03  1.06e+02  0.0004718  
Zr  K  9.372753e+03  1.51e+02  0.00128  
Rh  K  1.603213e+04  3.70e+03  0.003711  
Rh  L  2.092163e+01  6.40e+01  0.0003094  
Pd  K  1.049752e+04  5.12e+02  0.002658  
Pd  L  5.300223e+02  7.62e+01  0.006155  
Sn  K  1.009360e+03  1.04e+02  0.0004565  
Ba  L  3.797023e+02  1.08e+02  0.0004725  
Au  L  1.459767e+03  7.45e+01  0.0004706  
Hg  L  2.489606e+02  6.62e+01  7.716e-05  
Pb  L  7.506929e+02  1.38e+02  0.0001992  

SOURCE: ISic000284-t-g.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.759428e+01  3.24e+01  0.0009456  
Cl  K  9.612110e+01  4.27e+01  0.002346  
Ar  K  6.756804e+02  5.94e+01  0.00833  
K  K  8.448262e+02  4.69e+01  0.004908  
Ca  K  6.919224e+04  2.71e+02  0.2084  
Sc  K  2.836240e+02  7.72e+01  0.0005116  
Ti  K  2.920775e+03  8.54e+01  0.003125  
V  K  1.047228e+02  5.04e+01  6.948e-05  
Cr  K  4.139048e+02  4.52e+01  0.0001695  
Mn  K  4.703868e+03  8.72e+01  0.001276  
Fe  K  5.759511e+05  7.58e+02  0.1032  
Co  K  1.926904e+03  1.05e+02  0.0002456  
Ni  K  1.047133e+03  4.53e+01  0.0001051  
Cu  K  6.483910e+02  3.31e+01  0.0001178  
Zn  K  2.569268e+03  5.61e+01  0.0004118  
As  K  1.073003e+03  7.36e+01  0.0003301  
Rb  K  3.068760e+02  6.62e+01  5.054e-05  
Sr  K  1.952300e+04  1.67e+02  0.002964  
Y  K  5.081351e+03  1.06e+02  0.0007245  
Zr  K  4.712384e+03  1.22e+02  0.0006447  
Rh  K  1.293475e+04  3.02e+03  0.003  
Rh  L  1.753231e+01  6.84e+01  0.0002598  
Pd  K  7.945862e+03  4.09e+02  0.002016  
Pd  L  6.535334e+02  8.48e+01  0.007603  
Sn  K  9.031265e+02  8.70e+01  0.0004093  
Ba  L  1.479461e+02  1.03e+02  0.0001844  
Au  L  3.359702e+02  5.26e+01  0.0001083  
Hg  L  2.540197e+02  5.70e+01  7.887e-05  
Pb  L  8.053023e+02  1.22e+02  0.0002139  

SOURCE: ISic000284-t-h.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  5.394586e+01  3.54e+01  0.002761  
Cl  K  9.925501e+01  4.51e+01  0.002305  
Ar  K  9.092488e+02  6.40e+01  0.01066  
K  K  1.129494e+03  5.08e+01  0.006241  
Ca  K  1.614807e+05  4.08e+02  0.4626  
Sc  K  3.014741e+02  1.00e+02  0.0005173  
Ti  K  1.825922e+03  6.18e+01  0.001859  
V  K  6.293845e+01  3.48e+01  3.975e-05  
Cr  K  1.473500e+02  2.73e+01  5.747e-05  
Mn  K  2.478693e+03  6.07e+01  0.0006408  
Fe  K  1.224122e+05  3.52e+02  0.02093  
Co  K  3.626129e+02  5.97e+01  4.414e-05  
Ni  K  2.663641e+02  3.05e+01  3.208e-05  
Cu  K  7.384605e+02  3.37e+01  0.0001357  
Zn  K  7.659923e+02  3.47e+01  0.000121  
As  K  2.089560e+00  6.58e+01  6.183e-07  
Rb  K  5.414933e+02  7.13e+01  8.555e-05  
Sr  K  2.068445e+04  1.75e+02  0.003011  
Y  K  2.057152e+03  9.39e+01  0.0002811  
Zr  K  2.891409e+03  1.19e+02  0.000379  
Rh  K  1.220105e+04  3.40e+03  0.002709  
Rh  L  1.167281e+02  7.50e+01  0.00165  
Pd  K  1.024751e+04  4.81e+02  0.002488  
Pd  L  6.319858e+02  9.01e+01  0.007013  
Sn  K  9.409703e+02  9.80e+01  0.0004078  
Ba  L  2.234137e+00  6.62e+01  2.654e-06  
Au  L  2.062814e+02  5.23e+01  6.594e-05  
Hg  L  3.083313e+02  6.65e+01  9.202e-05  
Pb  L  6.363041e+02  1.19e+02  0.0001648  

SOURCE: ISic000284-t-i.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  9.497372e+01  3.82e+01  0.004927  
Cl  K  2.511609e+02  5.02e+01  0.005914  
Ar  K  8.374392e+02  6.37e+01  0.009959  
K  K  1.183818e+03  5.32e+01  0.006633  
Ca  K  2.080701e+05  4.62e+02  0.6045  
Sc  K  1.194565e+02  1.10e+02  0.0002078  
Ti  K  1.102292e+03  5.46e+01  0.001138  
V  K  7.782838e+00  3.12e+01  4.983e-06  
Cr  K  2.539387e+02  2.93e+01  0.0001004  
Mn  K  1.877630e+03  5.41e+01  0.0004921  
Fe  K  9.698235e+04  3.14e+02  0.0168  
Co  K  3.792941e+02  5.81e+01  4.678e-05  
Ni  K  2.648332e+02  3.31e+01  3.006e-05  
Cu  K  3.981145e+02  2.88e+01  7.31e-05  
Zn  K  5.862497e+02  3.33e+01  9.303e-05  
As  K  3.026323e+01  6.71e+01  9.036e-06  
Rb  K  4.489879e+02  7.32e+01  7.163e-05  
Sr  K  1.670587e+04  1.63e+02  0.002456  
Y  K  1.750966e+03  9.54e+01  0.0002417  
Zr  K  2.513049e+03  1.18e+02  0.0003328  
Rh  K  1.439040e+04  3.59e+03  0.003228  
Rh  L  1.818591e+02  8.13e+01  0.002603  
Pd  K  1.025387e+04  5.08e+02  0.002516  
Pd  L  6.354126e+02  9.29e+01  0.007139  
Sn  K  1.257786e+03  1.02e+02  0.000551  
Ba  L  1.000832e+01  6.37e+01  1.205e-05  
Au  L  4.262258e+02  5.76e+01  0.0001366  
Hg  L  1.800696e+02  6.35e+01  5.424e-05  
Pb  L  4.893848e+02  1.21e+02  0.0001276  

SOURCE: ISic000284-t-j.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.726006e+02  4.25e+01  0.008736  
Cl  K  1.728690e+02  5.11e+01  0.00397  
Ar  K  1.060247e+03  7.11e+01  0.01229  
K  K  1.402452e+03  5.86e+01  0.00766  
Ca  K  3.098093e+05  5.61e+02  0.8773  
Sc  K  1.777373e+01  1.18e+02  3.014e-05  
Ti  K  1.877399e+02  3.34e+01  0.0001889  
V  K  4.303436e+01  2.34e+01  2.686e-05  
Cr  K  1.134667e+02  1.93e+01  4.375e-05  
Mn  K  1.680595e+03  4.78e+01  0.0004296  
Fe  K  3.157090e+03  6.26e+01  0.0005338  
Co  K  6.471304e-02  2.04e+01  7.795e-09  
Ni  K  2.920955e+01  2.90e+01  3.814e-06  
Cu  K  7.140547e+02  3.42e+01  0.0001317  
Zn  K  4.844062e+02  3.05e+01  7.646e-05  
As  K  1.666665e+00  7.38e+01  4.907e-07  
Rb  K  4.410199e+02  7.81e+01  6.926e-05  
Sr  K  7.330225e+03  1.28e+02  0.001061  
Y  K  4.049886e+02  9.26e+01  5.499e-05  
Zr  K  6.610822e+02  1.07e+02  8.611e-05  
Rh  K  1.515453e+04  4.01e+03  0.003342  
Rh  L  1.069099e+02  8.45e+01  0.001497  
Pd  K  1.242049e+04  5.77e+02  0.002995  
Pd  L  9.872454e+02  1.02e+02  0.01085  
Sn  K  1.312242e+03  1.12e+02  0.0005648  
Ba  L  1.091051e+02  4.86e+01  0.0001282  
Au  L  3.186819e+02  5.99e+01  0.000102  
Hg  L  2.716232e+02  6.32e+01  8.064e-05  
Pb  L  8.014821e+02  1.34e+02  0.0002071  

SOURCE: ISic000284-t-k.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.235170e+02  3.85e+01  0.006218  
Cl  K  3.030564e+02  5.09e+01  0.006922  
Ar  K  1.087034e+03  6.88e+01  0.01254  
K  K  1.277364e+03  5.44e+01  0.006939  
Ca  K  2.424400e+05  4.97e+02  0.6828  
Sc  K  1.828710e+02  1.07e+02  0.0003085  
