SOURCE: HAL18-tK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Fe  K  3.507023e+02  2.47e+01  5.617e-05  
Co  K  1.767065e+01  1.52e+01  2.018e-06  
Ni  K  6.431290e+01  2.39e+01  1.095e-05  
Cu  K  3.056278e+02  2.51e+01  5.531e-05  
Zn  K  3.320951e+01  1.86e+01  5.102e-06  
Ga  K  4.905181e+01  2.25e+01  2.134e-05  
As  K  1.517952e+02  6.75e+01  4.325e-05  
Rb  K  4.762813e+02  7.19e+01  7.221e-05  
Sr  K  7.491858e+03  1.28e+02  0.001046  
Y  K  4.459979e+02  8.42e+01  5.84e-05  
Zr  K  4.980109e+02  9.74e+01  6.255e-05  
Nb  K  4.353467e+02  9.36e+01  5.358e-05  
Rh  L  1.578950e+01  6.80e+01  0.000211  
Pd  L  9.581308e+02  8.50e+01  0.01004  
Cs  L  3.267018e+01  3.30e+01  4.458e-05  
Ba  L  4.183647e+00  6.09e+01  4.657e-06  
La  L  6.881016e+01  3.25e+01  6.064e-05  
Ce  L  8.584336e+01  4.86e+01  6.025e-05  
Au  L  2.098125e+02  5.38e+01  6.572e-05  
Hg  L  2.448715e+02  5.73e+01  7.03e-05  
Pb  L  7.267612e+02  1.23e+02  0.0001826  
Th  L  6.204139e+02  1.15e+02  0.0001063  

SOURCE: ISic000769-tK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  8.425431e+01  3.11e+01  0.1224  
Si  K  3.617144e+01  3.04e+01  0.01353  
P  K  3.587861e+01  4.36e+01  0.004705  
S  K  1.185417e+02  3.60e+01  0.005827  
Cl  K  1.264324e+02  4.49e+01  0.002819  
Ar  K  4.431980e+02  5.65e+01  0.004987  
K  K  9.212614e+02  4.76e+01  0.004883  
Ca  K  2.047754e+05  4.57e+02  0.5627  
Sc  K  2.616611e+02  1.04e+02  0.0004306  
Ti  K  3.840808e+01  3.12e+01  3.751e-05  
V  K  1.665991e+01  1.94e+01  1.009e-05  
Cr  K  9.916579e+02  3.99e+01  0.0003711  
Mn  K  3.663902e+01  2.10e+01  9.09e-06  
Fe  K  4.098586e+02  2.62e+01  6.73e-05  
Co  K  3.053221e+01  1.62e+01  3.573e-06  
Ni  K  1.750368e+01  2.36e+01  2.58e-06  
Cu  K  2.289158e+02  2.30e+01  4.177e-05  
Zn  K  7.657951e+01  1.94e+01  1.19e-05  
Ga  K  4.305399e+01  2.22e+01  1.705e-05  
As  K  7.997706e+00  6.77e+01  2.31e-06  
Rb  K  5.443808e+02  7.29e+01  8.378e-05  
Sr  K  1.199348e+04  1.49e+02  0.0017  
Y  K  5.763590e+02  8.65e+01  7.665e-05  
Zr  K  1.542855e+02  1.01e+02  1.968e-05  
Nb  K  4.245324e+02  9.49e+01  5.307e-05  
Rh  L  7.432457e+01  7.46e+01  0.001014  
Pd  L  6.450369e+02  8.66e+01  0.006905  
Cs  L  4.495414e-01  3.27e+01  6.286e-07  
Ba  L  3.881694e-01  6.10e+01  4.428e-07  
La  L  5.381513e+01  3.22e+01  4.861e-05  
Ce  L  8.884982e+01  4.98e+01  6.392e-05  
Au  L  3.289241e+02  5.57e+01  0.0001039  
Hg  L  3.042371e+02  5.87e+01  8.858e-05  
Pb  L  5.333099e+02  1.24e+02  0.0001356  
Th  L  1.091180e+03  1.19e+02  0.0001898  

SOURCE: ISic000769-tK-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  1.979413e+02  3.38e+01  0.2822  
Si  K  1.190518e+02  3.31e+01  0.04368  
P  K  3.166539e+01  4.49e+01  0.004071  
S  K  1.057711e+02  3.63e+01  0.005095  
Cl  K  1.346831e+02  4.53e+01  0.002942  
Ar  K  2.556958e+02  5.69e+01  0.002818  
K  K  8.651677e+02  4.73e+01  0.004491  
Ca  K  2.123934e+05  4.66e+02  0.5714  
Sc  K  5.712325e+02  1.06e+02  0.0009204  
Ti  K  3.165825e-01  3.11e+01  3.027e-07  
V  K  4.718385e+01  2.08e+01  2.798e-05  
Cr  K  9.796305e+02  4.00e+01  0.000359  
Mn  K  3.046867e+01  2.08e+01  7.403e-06  
Fe  K  4.262797e+02  2.67e+01  6.857e-05  
Co  K  3.621322e+01  1.63e+01  4.154e-06  
Ni  K  5.640868e+01  2.50e+01  9.629e-06  
Cu  K  3.072868e+02  2.53e+01  5.584e-05  
Zn  K  3.380919e+01  1.83e+01  5.216e-06  
Ga  K  4.760328e+01  2.33e+01  2.078e-05  
As  K  1.578904e+02  6.77e+01  4.518e-05  
Rb  K  3.916748e+02  7.19e+01  5.963e-05  
Sr  K  1.366934e+04  1.56e+02  0.001916  
Y  K  3.285155e+02  8.45e+01  4.32e-05  
Zr  K  3.578183e+02  1.03e+02  4.513e-05  
Nb  K  3.320516e+02  9.34e+01  4.104e-05  
Rh  L  7.191956e+01  7.50e+01  0.0009652  
Pd  L  8.998777e+02  9.15e+01  0.009469  
Cs  L  3.817229e+01  3.59e+01  5.231e-05  
Ba  L  1.140747e+02  6.25e+01  0.0001275  
La  L  8.848080e+01  3.49e+01  7.831e-05  
Ce  L  7.560587e+01  4.93e+01  5.329e-05  
Au  L  2.464123e+02  5.49e+01  7.751e-05  
Hg  L  2.097832e+02  5.79e+01  6.048e-05  
Pb  L  6.574883e+02  1.22e+02  0.0001659  
Th  L  6.036024e+02  1.16e+02  0.0001039  

SOURCE: ISic000769-tK-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  3.879965e+01  3.10e+01  0.05572  
Si  K  5.963238e+01  3.14e+01  0.02205  
P  K  8.914603e+01  4.38e+01  0.01155  
S  K  1.914629e+02  3.74e+01  0.009297  
