SOURCE: t0-10CC-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Zn  K  7.194096e+02  3.59e+01  0.0001147  
Ga  K  4.554104e+02  3.52e+01  0.0001289  
As  K  3.871673e+02  8.21e+01  0.0001164  
Rb  K  1.626995e+04  1.63e+02  0.002613  
Sr  K  1.186815e+04  1.49e+02  0.001757  
Y  K  6.363356e+03  1.44e+02  0.0008843  
Zr  K  1.423111e+04  1.75e+02  0.001898  
Nb  K  2.648510e+03  1.26e+02  0.0003462  
Rh  L  1.208030e+00  6.95e+01  1.742e-05  
Pd  L  2.539773e+02  8.06e+01  0.002875  
Cs  L  3.852859e-01  4.65e+01  5.729e-07  
Ba  L  9.194006e-01  8.25e+01  1.116e-06  
La  L  1.421360e+01  4.81e+01  1.366e-05  
Ce  L  2.425031e+02  6.13e+01  0.0001856  
Au  L  1.335457e+02  6.22e+01  4.296e-05  
Hg  L  1.090786e+02  7.71e+01  3.307e-05  
Pb  L  1.167235e+03  1.44e+02  0.0003058  
Th  L  1.946163e+03  1.42e+02  0.0003536  

SOURCE: t0-30CC-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  9.692431e+01  3.75e+01  0.1486  
Si  K  1.009102e+03  4.84e+01  0.3991  
P  K  1.325582e+02  3.89e+01  0.0184  
S  K  1.201193e+02  3.51e+01  0.006255  
Cl  K  1.113900e+02  4.59e+01  0.002633  
Ar  K  4.662514e+02  5.75e+01  0.005565  
K  K  6.119129e+03  8.99e+01  0.03441  
Ca  K  4.173872e+04  2.12e+02  0.1217  
Sc  K  2.891795e+01  5.83e+01  5.05e-05  
Ti  K  2.423480e+02  4.27e+01  0.0002511  
V  K  1.688885e+01  2.89e+01  1.085e-05  
Cr  K  1.094625e+02  2.69e+01  4.344e-05  
Mn  K  3.909047e+02  3.11e+01  0.0001028  
Fe  K  4.303154e+04  2.10e+02  0.007484  
Co  K  3.033978e+02  4.41e+01  3.756e-05  
Ni  K  5.508024e+01  2.43e+01  6.279e-06  
Cu  K  4.714038e+02  3.17e+01  8.689e-05  
Zn  K  6.913625e+02  3.60e+01  0.0001101  
Ga  K  3.522769e+02  3.31e+01  0.0001038  
As  K  3.199174e+02  7.98e+01  9.588e-05  
Rb  K  1.378960e+04  1.52e+02  0.002208  
Sr  K  1.556377e+04  1.63e+02  0.002297  
Y  K  6.076876e+03  1.39e+02  0.0008418  
Zr  K  1.240663e+04  1.70e+02  0.001649  
Nb  K  2.267725e+03  1.25e+02  0.0002955  
Rh  L  8.229663e+01  7.49e+01  0.001182  
Pd  L  4.668157e+02  8.69e+01  0.005264  
Cs  L  4.028862e+01  4.44e+01  5.965e-05  
Ba  L  7.328983e+01  7.97e+01  8.856e-05  
La  L  9.993498e+01  4.77e+01  9.562e-05  
Ce  L  1.285372e+02  5.76e+01  9.796e-05  
Au  L  1.850253e+02  6.10e+01  5.953e-05  
Hg  L  1.683412e+02  7.39e+01  5.09e-05  
Pb  L  1.194129e+03  1.39e+02  0.0003124  
Th  L  1.797391e+03  1.38e+02  0.0003256  

SOURCE: t0-30CC-2.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  1.572486e+02  3.93e+01  0.2402  
Si  K  9.826559e+02  4.88e+01  0.3871  
P  K  1.311083e+01  3.84e+01  0.001813  
S  K  6.471328e+01  3.56e+01  0.003357  
Cl  K  6.335953e+01  4.58e+01  0.001491  
Ar  K  3.950444e+02  5.55e+01  0.004696  
K  K  6.111239e+03  9.04e+01  0.03423  
Ca  K  4.157468e+04  2.13e+02  0.1207  
Sc  K  6.576163e-01  5.86e+01  1.144e-06  
Ti  K  2.947374e+02  4.49e+01  0.0003042  
V  K  4.378344e+00  2.82e+01  2.802e-06  
Cr  K  1.002001e+02  2.72e+01  3.961e-05  
Mn  K  3.064672e+02  2.99e+01  8.03e-05  
Fe  K  4.289822e+04  2.09e+02  0.007432  
Co  K  3.092580e+02  4.34e+01  3.814e-05  
Ni  K  5.810632e+01  2.35e+01  6.752e-06  
Cu  K  4.526613e+02  3.03e+01  8.351e-05  
Zn  K  5.925978e+02  3.40e+01  9.431e-05  
Ga  K  3.937501e+02  3.37e+01  0.0001197  
As  K  2.084731e+02  7.87e+01  6.232e-05  
Rb  K  1.368470e+04  1.52e+02  0.002185  
Sr  K  1.513140e+04  1.62e+02  0.002226  
Y  K  5.513377e+03  1.38e+02  0.0007616  
Zr  K  1.225795e+04  1.68e+02  0.001624  
Nb  K  2.374923e+03  1.23e+02  0.0003085  
Rh  L  5.147757e+01  7.53e+01  0.0007368  
Pd  L  3.306714e+02  8.59e+01  0.003715  
Cs  L  8.230806e-01  4.85e+01  1.214e-06  
Ba  L  7.131735e+00  8.22e+01  8.584e-06  
La  L  4.126689e+01  4.86e+01  3.933e-05  
Ce  L  2.362410e+02  6.21e+01  0.0001793  
Au  L  1.000967e+02  5.87e+01  3.219e-05  
Hg  L  1.804296e+02  7.39e+01  5.441e-05  
Pb  L  1.068921e+03  1.39e+02  0.0002792  
Th  L  1.782839e+03  1.39e+02  0.000322  

SOURCE: t0-30CC-3.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  1.975033e+02  3.88e+01  0.3019  
Si  K  1.047164e+03  4.89e+01  0.4128  
P  K  5.271550e+01  3.80e+01  0.007295  
S  K  1.621884e+02  3.62e+01  0.008418  
Cl  K  7.732080e+01  4.46e+01  0.001821  
Ar  K  5.155868e+02  5.79e+01  0.006133  
K  K  6.095124e+03  8.99e+01  0.03416  
Ca  K  4.158541e+04  2.12e+02  0.1208  
Sc  K  8.061841e+01  5.97e+01  0.0001403  
Ti  K  3.180683e+02  4.49e+01  0.0003285  
V  K  1.410596e+00  2.87e+01  9.035e-07  
Cr  K  2.420844e+01  2.52e+01  9.576e-06  
Mn  K  2.846491e+02  2.93e+01  7.463e-05  
Fe  K  4.233285e+04  2.17e+02  0.007339  
Co  K  2.697357e+02  4.37e+01  3.328e-05  
Ni  K  2.088516e+01  2.37e+01  2.417e-06  
Cu  K  4.585690e+02  3.06e+01  8.457e-05  
Zn  K  6.103569e+02  3.44e+01  9.714e-05  
Ga  K  4.228147e+02  3.43e+01  0.0001277  
As  K  3.353643e+02  8.05e+01  0.0001003  
Rb  K  1.364907e+04  1.51e+02  0.00218  
Sr  K  1.495421e+04  1.60e+02  0.002201  
Y  K  5.695118e+03  1.37e+02  0.000787  
Zr  K  1.265500e+04  1.68e+02  0.001678  
Nb  K  2.629558e+03  1.23e+02  0.0003417  
Rh  L  1.301531e+01  7.26e+01  0.0001864  
Pd  L  4.386096e+02  8.60e+01  0.004931  
Cs  L  3.632681e+00  4.43e+01  5.361e-06  
Ba  L  7.523903e+00  8.10e+01  9.062e-06  
La  L  1.158240e+02  4.83e+01  0.0001105  
Ce  L  2.198668e+02  5.94e+01  0.000167  
Au  L  2.575391e+02  6.08e+01  8.282e-05  
Hg  L  2.245954e+02  7.46e+01  6.775e-05  
