SOURCE: ISic000655-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Zn  K  2.579106e+02  2.42e+01  4.069e-05  
Ga  K  3.597573e+01  2.17e+01  1.176e-05  
As  K  2.166364e+02  6.48e+01  6.394e-05  
Rb  K  2.879189e+02  6.61e+01  4.537e-05  
Sr  K  1.468860e+04  1.55e+02  0.002132  
Y  K  5.799646e+02  8.02e+01  7.903e-05  
Zr  K  4.116878e+02  9.82e+01  5.382e-05  
Nb  K  3.636087e+02  8.69e+01  4.659e-05  
Rh  L  1.291414e+02  8.71e+01  0.00182  
Pd  L  8.296639e+02  1.03e+02  0.009176  
Cs  L  3.861949e+01  3.72e+01  5.602e-05  
Ba  L  7.935999e+01  5.91e+01  9.393e-05  
La  L  2.333282e+01  3.37e+01  2.187e-05  
Ce  L  3.977800e+01  3.95e+01  2.97e-05  
Au  L  2.183711e+02  5.11e+01  6.972e-05  
Hg  L  2.825684e+02  5.48e+01  8.412e-05  
Pb  L  9.807092e+02  1.19e+02  0.0002535  
Th  L  8.089707e+02  1.09e+02  0.0001442  

SOURCE: ISic003202-t-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  2.715516e+01  3.35e+01  0.04169  
Si  K  1.611788e+02  3.60e+01  0.06383  
P  K  1.991938e+01  4.92e+01  0.00277  
S  K  1.550653e+02  4.09e+01  0.00809  
Cl  K  1.811203e+02  5.18e+01  0.004289  
Ar  K  7.776885e+02  6.79e+01  0.009302  
K  K  1.338910e+03  5.57e+01  0.007546  
Ca  K  2.610591e+05  5.19e+02  0.7628  
Sc  K  2.161972e+02  1.12e+02  0.0003784  
Ti  K  9.629295e+01  3.35e+01  9.999e-05  
V  K  2.040757e+01  2.27e+01  1.314e-05  
Cr  K  7.687520e+01  1.93e+01  3.057e-05  
Mn  K  7.971844e+01  1.74e+01  2.101e-05  
Fe  K  2.252379e+03  5.11e+01  0.0003924  
Co  K  3.172255e+01  1.88e+01  3.932e-06  
Ni  K  4.010035e+01  2.52e+01  4.367e-06  
Cu  K  3.148684e+02  2.42e+01  5.751e-05  
Zn  K  5.941190e+02  3.10e+01  9.418e-05  
Ga  K  1.718291e+01  2.00e+01  4.686e-06  
As  K  1.540305e+02  6.51e+01  4.613e-05  
Rb  K  2.644415e+02  6.60e+01  4.234e-05  
Sr  K  2.124525e+04  1.75e+02  0.003135  
Y  K  4.558938e+02  8.03e+01  6.316e-05  
Zr  K  2.720015e+01  1.03e+02  3.616e-06  
Nb  K  3.661329e+02  8.94e+01  4.771e-05  
Rh  L  9.612991e+01  8.54e+01  0.001383  
Pd  L  9.087652e+02  1.02e+02  0.01026  
Cs  L  5.658684e+00  3.50e+01  8.393e-06  
Ba  L  2.662594e+02  6.23e+01  0.0003223  
La  L  1.751421e+01  3.36e+01  1.679e-05  
Ce  L  1.210174e+01  4.08e+01  9.239e-06  
Au  L  2.298514e+02  5.16e+01  7.35e-05  
Hg  L  1.973812e+02  5.43e+01  5.964e-05  
Pb  L  8.588718e+02  1.19e+02  0.000224  
Th  L  6.957367e+02  1.10e+02  0.000126  

SOURCE: ISic003202-t-d.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  8.079774e+01  3.13e+01  0.1251  
Si  K  4.924427e+01  3.06e+01  0.01969  
P  K  4.846546e+01  4.24e+01  0.00681  
S  K  1.634583e+02  3.58e+01  0.008621  
Cl  K  1.499944e+02  4.54e+01  0.003592  
Ar  K  7.189906e+02  6.13e+01  0.008699  
K  K  1.051444e+03  4.87e+01  0.005995  
Ca  K  1.754532e+05  4.24e+02  0.5187  
Sc  K  1.562750e+02  9.80e+01  0.0002766  
Ti  K  1.592367e+02  3.21e+01  0.0001672  
V  K  2.029156e+01  2.05e+01  1.321e-05  
Cr  K  6.046901e+01  1.86e+01  2.43e-05  
Mn  K  1.027492e+02  1.87e+01  2.735e-05  
Fe  K  5.743221e+03  7.86e+01  0.00101  
Co  K  9.250475e+00  2.07e+01  1.156e-06  
Ni  K  2.753880e+00  2.09e+01  2.633e-07  
Cu  K  2.524914e+02  2.23e+01  4.444e-05  
Zn  K  1.324504e+03  4.17e+01  0.0002071  
Ga  K  2.667467e+01  1.86e+01  5.38e-06  
As  K  2.241448e+01  6.13e+01  6.772e-06  
Rb  K  2.391050e+02  5.99e+01  3.868e-05  
Sr  K  2.175802e+04  1.75e+02  0.003245  
Y  K  4.067685e+02  7.15e+01  5.698e-05  
Zr  K  2.265519e+02  9.63e+01  3.045e-05  
Nb  K  3.619978e+02  7.98e+01  4.771e-05  
Rh  L  6.196009e+01  7.39e+01  0.0009015  
Pd  L  6.787329e+02  8.89e+01  0.007754  
Cs  L  3.408200e+01  3.30e+01  5.109e-05  
Ba  L  1.353177e+01  5.79e+01  1.655e-05  
La  L  1.941786e+01  3.25e+01  1.881e-05  
Ce  L  7.981079e+01  4.08e+01  6.156e-05  
Au  L  3.063045e+02  4.86e+01  9.623e-05  
Hg  L  1.665120e+02  4.94e+01  5.077e-05  
Pb  L  1.069729e+03  1.11e+02  0.000278  
Th  L  4.063344e+02  9.73e+01  7.438e-05  

SOURCE: ISic003203-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  9.245709e+01  3.37e+01  0.1331  
Si  K  4.086162e+01  3.30e+01  0.01515  
P  K  7.788949e+01  4.68e+01  0.01012  
S  K  1.522169e+02  3.96e+01  0.007411  
Cl  K  1.888895e+02  4.92e+01  0.004171  
Ar  K  8.247930e+02  6.73e+01  0.009191  
K  K  1.195958e+03  5.31e+01  0.006277  
Ca  K  2.623500e+05  5.17e+02  0.7137  
Sc  K  1.600878e+02  1.11e+02  0.0002608  
Ti  K  1.344231e+02  3.21e+01  0.00013  
V  K  5.993986e+00  2.10e+01  3.595e-06  
Cr  K  3.185981e+01  1.80e+01  1.18e-05  
Mn  K  1.487477e+02  1.98e+01  3.654e-05  
Fe  K  7.735614e+02  3.32e+01  0.0001258  
Co  K  1.208311e+01  1.65e+01  1.401e-06  
Ni  K  1.945361e+01  2.54e+01  3.087e-06  
Cu  K  3.121635e+02  2.49e+01  5.691e-05  
Zn  K  6.544901e+01  1.90e+01  1.014e-05  
Ga  K  6.704532e+01  2.19e+01  2.8e-05  
As  K  5.697577e+01  6.38e+01  1.639e-05  
Rb  K  5.527593e+02  6.88e+01  8.467e-05  
Sr  K  1.430565e+04  1.54e+02  0.002018  
Y  K  4.241847e+02  8.10e+01  5.613e-05  
Zr  K  4.304626e+02  1.00e+02  5.463e-05  
Nb  K  5.375038e+02  9.04e+01  6.686e-05  
Rh  L  9.348954e+01  8.15e+01  0.001266  
Pd  L  9.517050e+02  1.00e+02  0.01011  
Cs  L  6.885706e+01  3.43e+01  9.538e-05  
Ba  L  8.887909e+01  6.00e+01  0.0001004  
La  L  6.434049e+01  3.45e+01  5.756e-05  
Ce  L  1.175240e+02  4.21e+01  8.374e-05  
Au  L  2.222995e+02  5.06e+01  7.015e-05  
Hg  L  2.436324e+02  5.53e+01  7.063e-05  
Pb  L  5.922061e+02  1.14e+02  0.0001501  
Th  L  1.061486e+03  1.12e+02  0.0001838  

SOURCE: ISic003203-t-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  5.511142e+01  3.30e+01  0.08073  
Si  K  5.901151e+01  3.35e+01  0.02226  
P  K  1.105255e+02  4.98e+01  0.01462  
S  K  1.471980e+02  4.01e+01  0.007299  
Cl  K  1.581273e+02  5.07e+01  0.003557  
Ar  K  8.840310e+02  6.85e+01  0.01004  
K  K  1.098581e+03  5.31e+01  0.005875  
Ca  K  2.740372e+05  5.29e+02  0.7598  
Sc  K  1.598085e+02  1.14e+02  0.0002654  
Ti  K  3.388126e+01  3.05e+01  3.338e-05  
V  K  1.607643e+01  2.03e+01  9.825e-06  
Cr  K  6.318296e+01  1.77e+01  2.386e-05  
Mn  K  1.167485e+02  1.89e+01  2.923e-05  
Fe  K  8.405611e+02  3.41e+01  0.0001392  
Co  K  3.263967e+01  1.73e+01  3.853e-06  
Ni  K  7.797883e+01  2.65e+01  1.116e-05  
Cu  K  2.875906e+02  2.38e+01  5.272e-05  
Zn  K  1.168892e+02  2.00e+01  1.827e-05  
Ga  K  6.081147e+01  2.11e+01  2.353e-05  
As  K  1.363605e+02  6.49e+01  3.964e-05  
Rb  K  3.373028e+02  6.85e+01  5.225e-05  
Sr  K  8.245031e+03  1.31e+02  0.001176  
Y  K  5.251137e+02  8.34e+01  7.03e-05  
Zr  K  4.733464e+02  9.72e+01  6.078e-05  
Nb  K  4.612518e+02  9.26e+01  5.805e-05  
Rh  L  1.833356e+02  8.50e+01  0.002522  
Pd  L  8.664815e+02  1.01e+02  0.00935  
Cs  L  3.055819e+01  3.59e+01  4.311e-05  
Ba  L  1.587474e+02  5.64e+01  0.0001827  
La  L  9.629241e+01  3.46e+01  8.774e-05  
Ce  L  1.077465e+01  3.59e+01  7.82e-06  
Au  L  2.467836e+02  5.07e+01  7.837e-05  
Hg  L  2.377509e+02  5.40e+01  6.966e-05  
Pb  L  7.010128e+02  1.18e+02  0.0001792  
Th  L  7.279081e+02  1.13e+02  0.0001275  

SOURCE: ISic003203-t-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  7.125174e+01  3.37e+01  0.1031  
Si  K  4.856874e+01  3.33e+01  0.0181  
P  K  4.789524e+01  4.77e+01  0.006254  
S  K  1.990505e+02  4.08e+01  0.009742  
Cl  K  2.152350e+02  5.13e+01  0.004777  
Ar  K  8.737801e+02  6.78e+01  0.009788  
K  K  1.195322e+03  5.38e+01  0.006307  
Ca  K  2.588614e+05  5.16e+02  0.708  
Sc  K  2.617209e+02  1.10e+02  0.0004287  
Ti  K  9.336285e+01  3.12e+01  9.075e-05  
V  K  2.230768e+01  2.04e+01  1.345e-05  
Cr  K  5.589992e+01  1.87e+01  2.082e-05  
Mn  K  8.082206e+01  1.80e+01  1.996e-05  
Fe  K  1.073592e+03  3.75e+01  0.0001755  
Co  K  1.689328e+01  1.67e+01  1.969e-06  
Ni  K  4.656850e+01  2.39e+01  7.167e-06  
Cu  K  2.868378e+02  2.41e+01  5.238e-05  
Zn  K  7.459646e+01  1.92e+01  1.159e-05  
Ga  K  3.644333e+01  2.09e+01  1.491e-05  
As  K  2.069134e+02  6.16e+01  5.97e-05  
Rb  K  2.250529e+02  6.53e+01  3.458e-05  
Sr  K  1.450005e+04  1.54e+02  0.002052  
Y  K  4.199681e+02  7.96e+01  5.575e-05  
Zr  K  6.154373e+02  1.00e+02  7.837e-05  
Nb  K  4.704703e+02  8.86e+01  5.871e-05  
Rh  L  5.642550e+01  8.43e+01  0.0007675  
Pd  L  8.056715e+02  9.97e+01  0.008595  
Cs  L  2.784011e+01  3.57e+01  3.876e-05  
Ba  L  8.005426e+01  5.81e+01  9.093e-05  
La  L  8.086439e+01  3.49e+01  7.272e-05  
Ce  L  8.750467e+00  4.04e+01  6.268e-06  
Au  L  2.022627e+02  4.90e+01  6.395e-05  
Hg  L  2.599549e+02  5.30e+01  7.559e-05  
Pb  L  6.840410e+02  1.14e+02  0.0001738  
Th  L  6.926540e+02  1.08e+02  0.0001203  

SOURCE: KA0838-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  1.393824e+02  3.65e+01  0.2111  
Si  K  1.258864e+02  3.67e+01  0.04915  
P  K  1.021505e+02  5.27e+01  0.014  
S  K  2.589712e+02  4.37e+01  0.01331  
Cl  K  1.701255e+02  5.37e+01  0.003967  
Ar  K  1.119792e+03  7.55e+01  0.01318  
K  K  1.504585e+03  5.93e+01  0.008346  
Ca  K  3.021944e+05  5.55e+02  0.8691  
Sc  K  1.769843e+02  1.21e+02  0.0003049  
Ti  K  1.705008e+02  3.40e+01  0.0001743  
V  K  5.860533e+00  2.22e+01  3.715e-06  
Cr  K  1.963476e+01  1.86e+01  7.688e-06  
Mn  K  1.105259e+02  1.92e+01  2.869e-05  
Fe  K  9.466114e+02  3.64e+01  0.0001625  
Co  K  9.333276e+00  1.73e+01  1.141e-06  
Ni  K  4.179763e+01  2.66e+01  5.043e-06  
Cu  K  3.482029e+02  2.66e+01  6.42e-05  
Zn  K  3.652168e+02  2.78e+01  5.792e-05  
Ga  K  1.577113e+01  2.35e+01  5.07e-06  
As  K  6.912951e+01  7.54e+01  2.053e-05  
Rb  K  3.617237e+02  7.16e+01  5.736e-05  
Sr  K  1.252079e+04  1.51e+02  0.001829  
Y  K  2.492624e+02  8.51e+01  3.419e-05  
Zr  K  3.480203e+02  1.03e+02  4.579e-05  
Nb  K  3.504613e+02  9.63e+01  4.52e-05  
Rh  L  1.894404e+02  9.17e+01  0.002688  
Pd  L  1.039437e+03  1.12e+02  0.01158  
Cs  L  4.307037e-01  3.74e+01  6.294e-07  
Ba  L  3.347772e+01  6.32e+01  3.992e-05  
La  L  4.326868e+01  3.56e+01  4.086e-05  
Ce  L  1.638976e+02  4.47e+01  0.0001233  
Au  L  1.638596e+02  5.42e+01  5.257e-05  
Hg  L  2.206392e+02  5.75e+01  6.609e-05  
Pb  L  1.717164e+03  1.33e+02  0.0004464  
Th  L  8.391158e+02  1.19e+02  0.0001505  

SOURCE: KA0838-t-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  1.132235e+02  3.70e+01  0.172  
Si  K  1.437481e+02  3.76e+01  0.0563  
P  K  5.522138e+01  5.26e+01  0.007591  
S  K  2.418018e+02  4.42e+01  0.01247  
Cl  K  3.090911e+02  5.57e+01  0.007232  
Ar  K  9.310644e+02  7.28e+01  0.011  
K  K  1.660084e+03  6.04e+01  0.009241  
Ca  K  2.951093e+05  5.48e+02  0.8517  
Sc  K  1.235860e+02  1.20e+02  0.0002136  
Ti  K  8.431978e+01  3.27e+01  8.649e-05  
V  K  1.606967e+01  2.08e+01  1.022e-05  
Cr  K  8.061423e+01  1.99e+01  3.167e-05  
Mn  K  1.040020e+02  1.92e+01  2.708e-05  
Fe  K  1.707653e+03  4.61e+01  0.0002941  
Co  K  3.207033e-01  1.80e+01  3.932e-08  
Ni  K  2.724786e+01  2.55e+01  3.229e-06  
Cu  K  4.205535e+02  2.80e+01  7.75e-05  
Zn  K  4.870773e+02  2.97e+01  7.73e-05  
Ga  K  3.540865e+01  2.27e+01  1.11e-05  
As  K  7.057613e+01  7.17e+01  2.1e-05  
Rb  K  3.726362e+02  7.15e+01  5.922e-05  
Sr  K  1.408485e+04  1.56e+02  0.002062  
Y  K  5.075401e+02  8.57e+01  6.977e-05  
Zr  K  3.941640e+02  1.04e+02  5.198e-05  
Nb  K  3.554473e+02  9.35e+01  4.595e-05  
Rh  L  3.204774e+01  8.93e+01  0.0004561  
Pd  L  1.103575e+03  1.08e+02  0.01233  
Cs  L  2.419510e+01  3.62e+01  3.547e-05  
Ba  L  1.681601e+01  5.89e+01  2.012e-05  
La  L  8.389258e+01  3.39e+01  7.948e-05  
Ce  L  8.759920e+01  4.12e+01  6.61e-05  
Au  L  3.067347e+02  5.45e+01  9.843e-05  
Hg  L  1.573509e+02  5.65e+01  4.723e-05  
Pb  L  1.185285e+03  1.28e+02  0.0003085  
Th  L  1.016820e+03  1.18e+02  0.0001828  

SOURCE: KA0838-t-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  5.786227e+01  3.53e+01  0.08636  
Si  K  1.102540e+02  3.69e+01  0.04241  
P  K  3.789350e-01  5.15e+01  5.112e-05  
S  K  3.729901e+02  4.54e+01  0.01887  
Cl  K  2.673955e+02  5.40e+01  0.006137  
Ar  K  8.667296e+02  7.33e+01  0.01004  
K  K  1.365829e+03  5.75e+01  0.007455  
Ca  K  2.963130e+05  5.51e+02  0.8385  
Sc  K  5.749509e+00  1.20e+02  9.745e-06  
Ti  K  1.231557e+02  3.50e+01  0.0001239  
V  K  1.892494e+01  2.28e+01  1.181e-05  
Cr  K  5.702714e+01  2.04e+01  2.197e-05  
Mn  K  1.227254e+02  2.01e+01  3.135e-05  
Fe  K  1.442101e+03  4.26e+01  0.0002437  
Co  K  3.984884e+01  1.83e+01  4.797e-06  
Ni  K  1.276413e+01  2.75e+01  1.678e-06  
Cu  K  3.856427e+02  2.65e+01  7.114e-05  
Zn  K  2.552968e+02  2.47e+01  4.03e-05  
Ga  K  3.205385e+01  2.28e+01  1.144e-05  
As  K  2.753652e+00  7.16e+01  8.106e-07  
Rb  K  4.944672e+02  7.16e+01  7.765e-05  
Sr  K  1.751671e+04  1.68e+02  0.002534  
Y  K  4.131533e+02  8.51e+01  5.609e-05  
Zr  K  3.316744e+02  1.06e+02  4.319e-05  
Nb  K  4.140588e+02  9.50e+01  5.285e-05  
Rh  L  1.406939e+00  8.71e+01  1.97e-05  
Pd  L  1.212426e+03  1.09e+02  0.01332  
Cs  L  1.879660e+00  3.99e+01  2.704e-06  
Ba  L  1.704091e+00  6.24e+01  2.001e-06  
La  L  1.703281e-01  3.70e+01  1.583e-07  
Ce  L  2.889152e+01  4.38e+01  2.139e-05  
Au  L  2.174489e+02  5.42e+01  6.96e-05  
Hg  L  2.535823e+02  5.79e+01  7.527e-05  
Pb  L  1.158724e+03  1.28e+02  0.0002994  
Th  L  8.575312e+02  1.17e+02  0.0001523  

SOURCE: KA0838-t-d.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  1.487890e+02  3.49e+01  0.2111  
Si  K  1.751164e+02  3.56e+01  0.06395  
P  K  6.361441e+01  4.69e+01  0.008136  
S  K  8.721755e+02  4.82e+01  0.04179  
Cl  K  2.396747e+02  5.22e+01  0.005207  
Ar  K  9.059099e+02  6.94e+01  0.009929  
K  K  1.178031e+03  5.32e+01  0.00608  
Ca  K  2.135740e+05  4.68e+02  0.5713  
Sc  K  3.323418e+01  1.07e+02  5.324e-05  
Ti  K  1.152843e+02  3.59e+01  0.0001096  
V  K  1.797385e+01  2.49e+01  1.06e-05  
Cr  K  4.801165e+01  2.16e+01  1.749e-05  
Mn  K  1.114084e+02  2.18e+01  2.692e-05  
Fe  K  2.839728e+03  5.85e+01  0.0004543  
Co  K  3.265132e+01  2.12e+01  3.726e-06  
Ni  K  2.999292e+01  2.83e+01  5.544e-06  
Cu  K  3.268239e+02  2.95e+01  5.949e-05  
Zn  K  2.022861e+03  4.48e+01  0.0003121  
Ga  K  1.112740e+02  3.56e+01  5.075e-05  
As  K  1.910031e+03  1.49e+02  0.0005464  
Rb  K  8.155469e+01  6.89e+01  1.241e-05  
Sr  K  4.584243e+04  2.50e+02  0.006421  
Y  K  1.918083e+01  8.18e+01  2.52e-06  
Zr  K  1.123357e+02  1.19e+02  1.415e-05  
Nb  K  2.974967e+02  8.65e+01  3.673e-05  
Rh  L  5.508174e+01  8.37e+01  0.0007366  
Pd  L  9.650273e+02  1.01e+02  0.01012  
Cs  L  4.676735e+00  3.82e+01  6.376e-06  
Ba  L  1.011809e+02  6.62e+01  0.0001125  
La  L  4.840440e+01  3.85e+01  4.261e-05  
Ce  L  2.148170e+01  4.53e+01  1.506e-05  
Au  L  9.409097e+02  9.03e+01  0.0002964  
Hg  L  9.284662e+04  3.37e+02  0.02676  
Pb  L  1.391364e+04  2.17e+02  0.003512  
Th  L  6.430310e+01  1.16e+02  1.106e-05  

SOURCE: KA0840-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  1.044207e+02  3.53e+01  0.1533  
Si  K  1.014768e+02  3.56e+01  0.03837  
P  K  6.371780e+00  5.13e+01  0.0008445  
S  K  2.469180e+02  4.38e+01  0.01227  
Cl  K  1.553149e+02  5.30e+01  0.0035  
Ar  K  9.899194e+02  7.17e+01  0.01126  
K  K  1.388888e+03  5.77e+01  0.007442  
Ca  K  3.035589e+05  5.56e+02  0.8432  
Sc  K  1.309636e+02  1.19e+02  0.0002179  
Ti  K  1.221495e+02  3.37e+01  0.0001206  
V  K  2.234644e+01  2.18e+01  1.368e-05  
Cr  K  8.719402e+01  2.00e+01  3.298e-05  
Mn  K  1.228181e+02  1.98e+01  3.08e-05  
Fe  K  1.235614e+03  3.99e+01  0.0002051  
Co  K  2.049021e+01  1.75e+01  2.424e-06  
Ni  K  6.745550e+01  2.68e+01  9.85e-06  
Cu  K  2.641283e+02  2.47e+01  4.861e-05  
Zn  K  9.849033e+01  2.09e+01  1.545e-05  
Ga  K  5.061254e+01  2.35e+01  1.992e-05  
As  K  5.948825e+01  6.98e+01  1.735e-05  
Rb  K  1.451910e+02  7.02e+01  2.256e-05  
Sr  K  1.545604e+04  1.60e+02  0.002212  
Y  K  4.425577e+02  8.59e+01  5.942e-05  
Zr  K  4.646908e+02  1.07e+02  5.985e-05  
Nb  K  3.434571e+02  9.52e+01  4.335e-05  
Rh  L  1.664102e+02  8.91e+01  0.002294  
Pd  L  9.536847e+02  1.06e+02  0.01031  
Cs  L  5.253850e+01  3.73e+01  7.426e-05  
Ba  L  8.210683e+01  6.29e+01  9.468e-05  
La  L  7.520160e+01  3.49e+01  6.866e-05  
Ce  L  4.794446e+01  4.40e+01  3.487e-05  
Au  L  2.369953e+02  5.49e+01  7.555e-05  
Hg  L  1.578070e+02  5.68e+01  4.638e-05  
Pb  L  7.901202e+02  1.26e+02  0.0002027  
Th  L  9.027980e+02  1.19e+02  0.0001586  

SOURCE: KA0840-t-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  5.160143e+01  3.34e+01  0.07602  
Si  K  7.010377e+01  3.38e+01  0.02661  
P  K  3.816360e+01  4.74e+01  0.005079  
S  K  2.224264e+02  4.05e+01  0.0111  
Cl  K  1.853910e+02  5.06e+01  0.004196  
Ar  K  8.251923e+02  6.76e+01  0.009429  
K  K  1.006880e+03  5.12e+01  0.00542  
Ca  K  2.389727e+05  4.93e+02  0.6668  
Sc  K  2.090616e+02  1.06e+02  0.0003494  
Ti  K  5.559046e+01  3.01e+01  5.513e-05  
V  K  2.773734e+01  1.94e+01  1.706e-05  
Cr  K  4.730815e+01  1.79e+01  1.798e-05  
Mn  K  8.994030e+01  1.69e+01  2.266e-05  
Fe  K  1.156144e+03  3.75e+01  0.0001927  
Co  K  6.343908e+01  1.65e+01  7.534e-06  
Ni  K  5.685239e+01  2.41e+01  7.799e-06  
Cu  K  2.664258e+02  2.34e+01  4.885e-05  
Zn  K  1.366340e+02  2.09e+01  2.139e-05  
Ga  K  7.456277e+01  2.15e+01  2.777e-05  
As  K  1.210204e+02  6.54e+01  3.528e-05  
Rb  K  3.859038e+02  6.76e+01  5.997e-05  
Sr  K  2.467670e+04  1.89e+02  0.003532  
Y  K  5.825567e+02  8.15e+01  7.826e-05  
Zr  K  3.942340e+02  1.08e+02  5.08e-05  
Nb  K  3.472114e+02  8.97e+01  4.385e-05  
Rh  L  6.050411e+01  8.27e+01  0.0008365  
Pd  L  8.642461e+02  9.93e+01  0.009375  
Cs  L  4.638557e+01  3.63e+01  6.583e-05  
Ba  L  1.559996e+02  5.70e+01  0.0001807  
La  L  1.118195e+02  3.44e+01  0.0001025  
Ce  L  3.211073e+01  3.95e+01  2.345e-05  
Au  L  2.467558e+02  4.99e+01  7.842e-05  
Hg  L  3.038330e+02  5.45e+01  8.929e-05  
Pb  L  9.131026e+02  1.19e+02  0.0002339  
Th  L  7.310238e+02  1.12e+02  0.0001285  

SOURCE: KA0840-t-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  7.983668e+01  3.55e+01  0.1212  
Si  K  5.879004e+01  3.59e+01  0.02301  
P  K  2.525283e+01  5.12e+01  0.003469  
S  K  2.040714e+02  4.35e+01  0.01051  
Cl  K  2.416641e+02  5.50e+01  0.005651  
Ar  K  8.571378e+02  7.16e+01  0.01012  
K  K  1.429311e+03  5.82e+01  0.007952  
Ca  K  2.982231e+05  5.51e+02  0.8602  
Sc  K  5.119126e+01  1.18e+02  8.843e-05  
Ti  K  1.409268e-01  3.14e+01  1.445e-07  
V  K  2.655470e+00  2.08e+01  1.688e-06  
Cr  K  7.163787e+01  1.93e+01  2.813e-05  
Mn  K  8.989371e+01  1.90e+01  2.34e-05  
Fe  K  1.841552e+03  4.72e+01  0.000317  
Co  K  2.215898e+01  1.83e+01  2.715e-06  
Ni  K  5.687321e+01  2.62e+01  6.783e-06  
Cu  K  2.625722e+02  2.40e+01  4.842e-05  
Zn  K  2.966748e+02  2.55e+01  4.71e-05  
Ga  K  4.934130e+01  2.12e+01  1.56e-05  
As  K  4.969502e+00  6.78e+01  1.479e-06  
Rb  K  3.557005e+02  7.07e+01  5.652e-05  
Sr  K  2.340503e+04  1.87e+02  0.003427  
Y  K  2.837086e+02  8.41e+01  3.899e-05  
Zr  K  1.509365e+02  1.10e+02  1.99e-05  
Nb  K  1.676189e+02  9.27e+01  2.166e-05  
Rh  L  1.215761e+02  9.00e+01  0.00173  
Pd  L  9.594158e+02  1.07e+02  0.01071  
Cs  L  9.412030e+00  3.87e+01  1.379e-05  
Ba  L  1.196063e+02  5.93e+01  0.000143  
La  L  5.591484e+01  3.67e+01  5.294e-05  
Ce  L  2.960856e+00  4.00e+01  2.233e-06  
Au  L  1.654818e+02  5.18e+01  5.313e-05  
Hg  L  2.863273e+02  5.70e+01  8.593e-05  
Pb  L  8.434612e+02  1.23e+02  0.0002196  
Th  L  7.712561e+02  1.16e+02  0.0001386  

SOURCE: KA0843-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  1.637794e+02  3.51e+01  0.2453  
Si  K  1.941378e+02  3.54e+01  0.07495  
P  K  9.766789e+01  4.88e+01  0.01323  
S  K  2.106617e+02  4.07e+01  0.0107  
Cl  K  4.671969e+02  5.50e+01  0.01077  
Ar  K  7.017599e+02  6.83e+01  0.008168  
K  K  1.663384e+03  5.87e+01  0.009121  
Ca  K  2.465473e+05  5.02e+02  0.7009  
Sc  K  2.970859e+01  1.10e+02  5.059e-05  
Ti  K  1.122081e+02  3.21e+01  0.0001134  
V  K  1.092354e+01  2.02e+01  6.845e-06  
Cr  K  4.829080e+01  1.78e+01  1.869e-05  
Mn  K  1.470946e+02  2.01e+01  3.774e-05  
Fe  K  4.070357e+03  6.72e+01  0.0006908  
Co  K  5.652183e+00  1.94e+01  6.831e-07  
Ni  K  2.627993e+01  2.52e+01  3.253e-06  
Cu  K  3.496113e+02  2.57e+01  6.414e-05  
Zn  K  3.093853e+02  2.56e+01  4.871e-05  
Ga  K  7.219601e+01  2.20e+01  2.405e-05  
As  K  1.770263e+02  6.56e+01  5.211e-05  
Rb  K  3.672441e+02  6.73e+01  5.77e-05  
Sr  K  1.213268e+04  1.45e+02  0.001756  
Y  K  3.780856e+02  7.97e+01  5.137e-05  
Zr  K  4.452960e+02  9.70e+01  5.804e-05  
Nb  K  5.477470e+02  8.91e+01  6.997e-05  
Rh  L  9.049555e+01  8.55e+01  0.001271  
Pd  L  1.128103e+03  1.03e+02  0.01243  
Cs  L  8.284588e+00  3.49e+01  1.197e-05  
Ba  L  4.935967e+01  5.82e+01  5.819e-05  
La  L  2.819572e+01  3.40e+01  2.632e-05  
Ce  L  1.118075e+01  4.02e+01  8.314e-06  
Au  L  2.997292e+02  5.12e+01  9.555e-05  
Hg  L  3.660228e+02  5.58e+01  0.0001087  
Pb  L  1.012038e+03  1.19e+02  0.0002611  
Th  L  7.462496e+02  1.09e+02  0.0001326  

