SOURCE: ISic000655-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Zr  K  4.908410e+02  1.00e+02  6.317e-05  
Rh  K  1.543498e+04  3.77e+03  0.003362  
Rh  L  1.272339e+02  8.12e+01  0.001756  
Pd  K  1.119614e+04  5.45e+02  0.002667  
Pd  L  9.748297e+02  9.86e+01  0.01055  
Sn  K  1.320047e+03  1.04e+02  0.000561  
Ba  L  1.432044e+02  4.22e+01  0.0001654  
Au  L  2.687795e+02  5.40e+01  8.54e-05  
Hg  L  2.281445e+02  5.78e+01  6.697e-05  
Pb  L  5.010185e+02  1.20e+02  0.0001282  

SOURCE: ISic000655-t-e.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.959582e+02  4.01e+01  0.009875  
Cl  K  2.419494e+02  4.97e+01  0.005532  
Ar  K  8.435512e+02  6.57e+01  0.009737  
K  K  1.300595e+03  5.52e+01  0.007073  
Ca  K  2.657186e+05  5.19e+02  0.7491  
Sc  K  2.331923e+01  1.08e+02  3.937e-05  
Ti  K  1.314734e+02  3.13e+01  0.0001317  
V  K  2.749621e+01  2.19e+01  1.709e-05  
Cr  K  2.285815e+01  1.60e+01  8.775e-06  
Mn  K  1.022357e+02  1.90e+01  2.602e-05  
Fe  K  2.340420e+03  5.28e+01  0.000394  
Co  K  1.431253e-01  1.88e+01  1.716e-08  
Ni  K  2.014230e+01  2.70e+01  2.635e-06  
Cu  K  3.317339e+02  2.56e+01  6.096e-05  
Zn  K  2.216224e+02  2.40e+01  3.485e-05  
As  K  2.140951e+00  6.87e+01  6.278e-07  
Rb  K  3.664113e+02  7.18e+01  5.732e-05  
Sr  K  1.926841e+04  1.73e+02  0.002777  
Y  K  4.788117e+02  8.58e+01  6.475e-05  
Zr  K  4.144404e+02  1.10e+02  5.377e-05  
Rh  K  1.144791e+04  3.70e+03  0.002514  
Rh  L  1.207050e+02  8.05e+01  0.001683  
Pd  K  9.727553e+03  5.42e+02  0.002336  
Pd  L  8.774903e+02  9.60e+01  0.009604  
Sn  K  1.226903e+03  1.05e+02  0.0005259  
Ba  L  4.955683e+01  4.67e+01  5.796e-05  
Au  L  2.212299e+02  5.40e+01  7.053e-05  
Hg  L  2.116562e+02  5.78e+01  6.259e-05  
Pb  L  7.678108e+02  1.24e+02  0.0001976  

SOURCE: ISic000655-t-f.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  2.040777e+02  3.97e+01  0.01015  
Cl  K  2.028601e+02  4.84e+01  0.004575  
Ar  K  8.696640e+02  6.41e+01  0.009901  
K  K  1.270945e+03  5.44e+01  0.006816  
Ca  K  2.680349e+05  5.22e+02  0.7452  
Sc  K  1.326031e+02  1.07e+02  0.0002208  
Ti  K  3.193582e+01  2.77e+01  3.156e-05  
V  K  2.389978e+00  1.99e+01  1.465e-06  
Cr  K  4.720203e+01  1.66e+01  1.787e-05  
Mn  K  1.028369e+01  1.51e+01  2.581e-06  
Fe  K  1.154995e+03  3.82e+01  0.0001918  
Co  K  2.391380e+00  1.54e+01  2.83e-07  
Ni  K  4.590781e+01  2.68e+01  6.438e-06  
Cu  K  2.950694e+02  2.42e+01  5.408e-05  
Zn  K  1.343051e+02  2.15e+01  2.1e-05  
As  K  3.526381e+01  6.85e+01  1.026e-05  
Rb  K  3.182217e+02  7.13e+01  4.936e-05  
Sr  K  7.541397e+03  1.24e+02  0.001077  
Y  K  4.376734e+02  8.51e+01  5.867e-05  
Zr  K  6.026795e+02  9.90e+01  7.75e-05  
Rh  K  1.132288e+04  3.74e+03  0.002464  
Rh  L  2.269213e+02  7.96e+01  0.003128  
Pd  K  9.546702e+03  5.40e+02  0.002272  
Pd  L  7.272435e+02  9.33e+01  0.007865  
Sn  K  1.340479e+03  1.04e+02  0.0005693  
Ba  L  1.398298e+02  4.55e+01  0.0001614  
Au  L  1.757795e+02  5.34e+01  5.583e-05  
Hg  L  2.239765e+02  5.87e+01  6.57e-05  
Pb  L  6.252689e+02  1.24e+02  0.00016  

SOURCE: ISic000656-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  2.195555e+02  3.93e+01  0.01097  
Cl  K  2.267624e+02  4.83e+01  0.005138  
Ar  K  8.033485e+02  6.51e+01  0.00919  
K  K  1.596596e+03  5.72e+01  0.008604  
Ca  K  2.355873e+05  4.90e+02  0.6582  
Sc  K  1.135705e+02  1.08e+02  0.00019  
Ti  K  3.574178e+02  3.57e+01  0.0003549  
V  K  1.294859e+01  2.12e+01  7.974e-06  
Cr  K  7.626148e+01  1.77e+01  2.901e-05  
Mn  K  9.570454e+01  1.92e+01  2.414e-05  
Fe  K  4.321699e+03  6.95e+01  0.0007211  
Co  K  1.961645e+00  2.03e+01  2.332e-07  
Ni  K  1.024910e+02  2.91e+01  1.38e-05  
Cu  K  2.857954e+02  2.55e+01  5.232e-05  
Zn  K  1.613926e+02  2.28e+01  2.525e-05  
As  K  7.002916e+01  6.87e+01  2.041e-05  
Rb  K  5.976622e+02  7.39e+01  9.287e-05  
Sr  K  8.329491e+03  1.29e+02  0.001192  
Y  K  3.877498e+02  8.58e+01  5.209e-05  
Zr  K  1.169451e+03  1.04e+02  0.0001507  
Rh  K  8.216911e+03  3.71e+03  0.001792  
Rh  L  1.286479e+02  7.92e+01  0.00178  
Pd  K  7.524450e+03  5.38e+02  0.001795  
Pd  L  9.047234e+02  9.55e+01  0.009821  
Sn  K  1.231163e+03  1.03e+02  0.0005241  
Ba  L  8.612013e+01  4.73e+01  9.984e-05  
Au  L  2.046605e+02  5.27e+01  6.497e-05  
Hg  L  3.462201e+02  5.92e+01  0.0001017  
Pb  L  8.887054e+02  1.23e+02  0.0002275  

SOURCE: ISic000656-t-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  3.354649e+02  4.17e+01  0.01785  
Cl  K  3.018519e+02  5.04e+01  0.007294  
Ar  K  7.233130e+02  6.43e+01  0.008832  
K  K  1.490668e+03  5.70e+01  0.008577  
Ca  K  2.542207e+05  5.08e+02  0.7584  
Sc  K  1.620162e+02  1.09e+02  0.0002894  
Ti  K  2.057027e+02  3.32e+01  0.0002179  
V  K  2.785189e+01  2.19e+01  1.829e-05  
Cr  K  8.144451e+01  1.83e+01  3.299e-05  
Mn  K  5.327816e+01  1.85e+01  1.429e-05  
Fe  K  4.151938e+03  6.85e+01  0.000735  
Co  K  3.372550e+01  2.28e+01  4.24e-06  
Ni  K  1.905371e+01  2.74e+01  1.72e-06  
Cu  K  2.634789e+02  2.51e+01  4.497e-05  
Zn  K  3.832787e+03  6.87e+01  0.0005952  
As  K  4.806288e+01  6.64e+01  1.474e-05  
Rb  K  6.330495e+02  7.44e+01  0.0001041  
Sr  K  9.971629e+03  1.37e+02  0.001511  
Y  K  4.151304e+02  8.70e+01  5.91e-05  
Zr  K  8.808790e+02  1.05e+02  0.0001204  
Rh  K  1.457760e+04  3.75e+03  0.003378  
Rh  L  1.400096e+02  8.11e+01  0.002063  
Pd  K  8.594011e+03  5.43e+02  0.002179  
Pd  L  8.713836e+02  9.62e+01  0.01008  
Sn  K  1.236822e+03  1.04e+02  0.0005602  
Ba  L  1.162190e+02  4.79e+01  0.0001434  
Au  L  9.836585e+01  5.88e+01  3.063e-05  
Hg  L  2.576979e+02  5.97e+01  7.977e-05  
Pb  L  7.260424e+02  1.22e+02  0.0001894  

SOURCE: ISic000656-t-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  2.684316e+02  4.02e+01  0.01322  
Cl  K  2.841536e+02  4.93e+01  0.006348  
Ar  K  8.824087e+02  6.55e+01  0.00995  
K  K  1.192876e+03  5.30e+01  0.006335  
Ca  K  2.621469e+05  5.33e+02  0.7217  
Sc  K  3.193513e+01  1.07e+02  5.266e-05  
Ti  K  9.994043e+01  2.85e+01  9.779e-05  
V  K  1.299580e+01  2.10e+01  7.887e-06  
Cr  K  4.419693e+01  1.68e+01  1.657e-05  
Mn  K  5.440876e+01  1.73e+01  1.353e-05  
Fe  K  1.460865e+03  4.34e+01  0.0002403  
Co  K  4.295532e+01  1.95e+01  5.037e-06  
Ni  K  3.027570e+01  2.57e+01  4.495e-06  
Cu  K  3.331255e+02  2.54e+01  6.095e-05  
Zn  K  1.091239e+02  2.09e+01  1.7e-05  
As  K  3.140298e+00  6.86e+01  9.093e-07  
Rb  K  3.585201e+02  7.18e+01  5.53e-05  
Sr  K  8.859251e+03  1.30e+02  0.001259  
Y  K  5.278683e+02  8.57e+01  7.036e-05  
Zr  K  7.502899e+02  1.02e+02  9.593e-05  
Rh  K  1.394454e+04  3.80e+03  0.003017  
Rh  L  1.689342e+02  8.05e+01  0.00231  
Pd  K  8.314617e+03  5.45e+02  0.001967  
Pd  L  9.006049e+02  9.57e+01  0.009661  
Sn  K  1.156811e+03  1.04e+02  0.0004883  
Ba  L  4.061558e+01  4.32e+01  4.643e-05  
Au  L  2.766111e+02  5.51e+01  8.764e-05  
Hg  L  2.231883e+02  5.79e+01  6.514e-05  
Pb  L  6.759953e+02  1.22e+02  0.0001723  

SOURCE: ISic000656-t-d.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.521786e+02  3.89e+01  0.007507  
Cl  K  3.095799e+02  5.04e+01  0.006927  
Ar  K  8.302406e+02  6.47e+01  0.009376  
K  K  1.425928e+03  5.61e+01  0.007585  
Ca  K  2.603951e+05  5.14e+02  0.7181  
Sc  K  9.436549e+01  1.06e+02  0.0001559  
Ti  K  8.743861e+01  2.95e+01  8.569e-05  
V  K  1.895773e+00  1.98e+01  1.152e-06  
Cr  K  9.327653e+01  1.79e+01  3.503e-05  
Mn  K  9.485952e+01  1.88e+01  2.362e-05  
Fe  K  2.380655e+03  5.31e+01  0.0003923  
Co  K  3.185971e+01  1.97e+01  3.742e-06  
Ni  K  4.972161e+01  2.59e+01  7.293e-06  
Cu  K  3.714958e+02  2.63e+01  6.797e-05  
