SOURCE: ISic000662-MK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.570865e+01  5.37e+01  0.0008608  
P  K  1.238862e+03  1.02e+02  0.01135  
S  K  5.928230e+03  1.25e+02  0.01651  
Cl  K  3.614919e+03  2.45e+02  0.005128  
Ar  K  5.865570e+02  2.39e+02  0.0005  
K  K  5.503739e+03  1.47e+02  0.002407  
Ca  K  1.266520e+06  1.15e+03  0.5568  
Sc  K  5.886003e+01  2.95e+02  5.216e-05  
Ti  K  2.480032e+03  1.05e+02  0.001539  
V  K  1.600993e+02  8.17e+01  7.86e-05  
Cr  K  7.021662e+03  1.25e+02  0.002551  
Mn  K  5.850969e+02  9.84e+01  0.0001784  
Fe  K  1.437239e+04  1.63e+02  0.003651  
Co  K  9.631700e+02  1.04e+02  0.0002174  
Ni  K  6.232732e+02  1.45e+02  0.0001212  
Cu  K  1.491282e+02  8.69e+01  2.768e-05  
Zn  K  1.786727e+03  9.87e+01  0.0003267  
As  K  3.920772e+02  8.66e+01  7.868e-05  
Rb  K  3.268965e+02  5.68e+01  0.000147  
Sr  K  4.161380e+01  4.15e+01  2.64e-05  
Y  K  6.269251e+01  1.47e+01  6.987e-05  
Zr  K  1.580126e+05  1.74e+05  0.3279  
Rh  L  6.419589e+04  5.18e+02  0.119  
Pd  L  1.342277e+03  4.87e+02  0.00179  

SOURCE: ISic001247-MK-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  5.980455e+00  5.25e+01  0.0003275  
P  K  8.424001e+02  1.06e+02  0.00775  
S  K  5.568246e+03  1.22e+02  0.01592  
Cl  K  2.969631e+03  2.46e+02  0.004321  
Ar  K  1.552869e+03  2.40e+02  0.001355  
K  K  1.750072e+03  1.28e+02  0.0007804  
Ca  K  1.294483e+06  1.16e+03  0.5689  
Sc  K  2.523999e+02  2.97e+02  0.0002212  
Ti  K  1.767134e+03  9.95e+01  0.001084  
V  K  8.001868e+01  8.13e+01  3.883e-05  
Cr  K  6.829658e+03  1.24e+02  0.002451  
Mn  K  6.518735e+02  9.85e+01  0.0001961  
Fe  K  9.712208e+03  1.45e+02  0.002434  
Co  K  9.198202e+02  1.02e+02  0.0002047  
Ni  K  8.222160e+02  1.50e+02  0.0001573  
Cu  K  2.895631e+02  8.96e+01  5.287e-05  
Zn  K  9.159312e+02  9.35e+01  0.0001647  
As  K  3.938769e+02  8.66e+01  7.774e-05  
Rb  K  2.536486e+02  5.56e+01  0.0001122  
Sr  K  4.160112e+01  4.17e+01  2.595e-05  
Y  K  3.827445e+01  1.44e+01  4.194e-05  
Zr  K  1.571892e+02  1.61e+05  0.0003207  
Rh  L  6.331235e+04  5.16e+02  0.1201  
Pd  L  1.156116e+03  4.85e+02  0.001577  

SOURCE: ISic001248-MK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  2.779763e+01  4.72e+01  0.001478  
P  K  4.056727e-01  7.77e+01  3.639e-06  
S  K  4.446564e+03  1.06e+02  0.01212  
Cl  K  2.738745e+03  2.40e+02  0.003798  
Ar  K  2.233087e+03  2.34e+02  0.001857  
K  K  1.089926e+03  1.09e+02  0.0004639  
Ca  K  6.288032e+05  8.17e+02  0.2657  
Sc  K  1.833320e+00  2.21e+02  1.552e-06  
Ti  K  1.500057e+03  9.34e+01  0.0008893  
V  K  5.463601e-01  7.68e+01  2.563e-07  
Cr  K  7.298967e+03  1.23e+02  0.002535  
Mn  K  5.004194e+02  9.29e+01  0.000146  
Fe  K  1.282244e+04  1.54e+02  0.003121  
Co  K  4.628735e+02  9.20e+01  0.0001002  
Ni  K  5.768749e+02  1.23e+02  0.000108  
Cu  K  2.092978e+02  8.00e+01  3.741e-05  
Zn  K  1.202516e+03  8.59e+01  0.0002118  
As  K  4.293198e+02  7.47e+01  8.301e-05  
Rb  K  1.967650e+02  4.71e+01  8.529e-05  
Sr  K  7.385031e+01  3.34e+01  4.515e-05  
Y  K  1.134027e+00  1.24e+01  1.218e-06  
Zr  K  4.676982e+04  1.35e+05  0.09356  
Rh  L  6.489669e+04  5.16e+02  0.1174  
Pd  L  3.131080e+01  4.71e+02  4.072e-05  

SOURCE: ISic001249-MK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.916943e+02  5.38e+01  0.01054  
P  K  6.271780e+00  8.96e+01  6.045e-05  
S  K  3.097794e+04  2.04e+02  0.09304  
Cl  K  3.481908e+03  2.26e+02  0.005321  
Ar  K  3.121951e+02  2.27e+02  0.0002853  
K  K  6.987282e+03  1.44e+02  0.003264  
Ca  K  8.218967e+05  9.27e+02  0.359  
Sc  K  1.983422e+03  2.47e+02  0.001609  
Ti  K  4.419330e+03  1.17e+02  0.002511  
V  K  2.599681e-01  8.78e+01  1.169e-07  
Cr  K  7.006491e+03  1.28e+02  0.002337  
Mn  K  1.859678e+03  1.11e+02  0.0005245  
Fe  K  5.186718e+04  2.64e+02  0.01224  
Co  K  8.346452e+02  1.15e+02  0.0001757  
Ni  K  7.586776e+02  1.40e+02  0.0001406  
Cu  K  3.779241e+02  9.12e+01  6.69e-05  
Zn  K  1.651803e+03  9.94e+01  0.0002882  
As  K  7.508232e+02  8.99e+01  0.0001439  
Rb  K  1.299346e+02  5.59e+01  5.585e-05  
Sr  K  3.648970e+01  4.12e+01  2.213e-05  
Y  K  8.851128e-02  1.38e+01  9.431e-08  
Zr  K  3.201838e+03  1.67e+05  0.006354  
Rh  L  6.245910e+04  4.93e+02  0.1243  
Pd  L  1.482380e+01  4.63e+02  2.12e-05  

SOURCE: ISic001250-MK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  3.340262e+01  5.15e+01  0.001802  
P  K  4.769220e+02  9.53e+01  0.004301  
S  K  1.017486e+04  1.39e+02  0.02787  
Cl  K  2.689844e+03  2.38e+02  0.003751  
Ar  K  1.861166e+03  2.36e+02  0.001558  
K  K  1.615807e+03  1.21e+02  0.0006927  
Ca  K  9.709137e+05  1.01e+03  0.4176  
Sc  K  2.197238e+02  2.62e+02  0.0001913  
Ti  K  1.900967e+03  9.80e+01  0.001159  
V  K  9.634851e+01  7.99e+01  4.648e-05  
Cr  K  6.957875e+03  1.24e+02  0.002484  
Mn  K  9.874575e+02  9.96e+01  0.0002959  
Fe  K  1.342085e+04  1.59e+02  0.003352  
Co  K  6.694191e+02  9.91e+01  0.0001486  
Ni  K  7.075144e+02  1.37e+02  0.0001354  
Cu  K  4.052589e+02  8.73e+01  7.405e-05  
Zn  K  1.668528e+03  9.64e+01  0.0003004  
As  K  4.963952e+02  8.32e+01  9.81e-05  
