SOURCE: MK-ISic000711-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Mn  K  7.232383e+03  1.43e+02  0.001214  
Fe  K  4.079971e+05  6.59e+02  0.06221  
Co  K  3.181392e+03  1.65e+02  0.0004516  
Ni  K  4.875937e+02  9.52e+01  8.437e-05  
Cu  K  2.028384e+03  1.00e+02  0.0003371  
Zn  K  7.932469e+02  9.28e+01  0.0001304  
As  K  3.333859e+02  8.33e+01  6.086e-05  
Rb  K  2.514028e+01  5.41e+01  1.042e-05  
Sr  K  8.914835e+01  3.88e+01  5.225e-05  
Y  K  1.587798e-03  1.25e+01  1.64e-09  
Zr  K  3.257034e+04  1.56e+05  0.06278  
Rh  L  6.211750e+04  4.77e+02  0.1765  
Pd  L  9.750427e+00  4.13e+02  1.968e-05  

SOURCE: MK-ISic003005-3.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  9.012339e+02  5.03e+01  0.05692  
P  K  2.579990e+00  4.88e+01  3.871e-05  
S  K  3.475186e+03  8.73e+01  0.01574  
Cl  K  3.119372e+03  2.11e+02  0.007  
Ar  K  5.092847e+02  2.00e+02  0.0006513  
K  K  1.505842e+04  1.60e+02  0.0095  
Ca  K  1.059195e+05  3.51e+02  0.04556  
Sc  K  2.594510e+02  1.27e+02  0.0001078  
Ti  K  2.195642e+04  1.85e+02  0.006417  
V  K  7.928554e+02  1.17e+02  0.0001836  
Cr  K  7.177991e+03  1.35e+02  0.001282  
Mn  K  5.425909e+03  1.33e+02  0.0009109  
Fe  K  3.118717e+05  5.80e+02  0.04665  
Co  K  2.036446e+03  1.51e+02  0.0002814  
Ni  K  1.726440e+03  1.02e+02  0.0002736  
Cu  K  8.573831e+02  9.14e+01  0.0001303  
Zn  K  7.851203e+02  9.12e+01  0.000118  
As  K  4.116903e+02  8.38e+01  6.85e-05  
Rb  K  1.044595e+01  5.37e+01  3.935e-06  
Sr  K  5.635890e+01  3.98e+01  3.001e-05  
Y  K  4.186822e-01  1.28e+01  3.926e-07  
Zr  K  1.162778e+05  1.60e+05  0.2035  
Rh  L  6.057005e+04  4.73e+02  0.1721  
Pd  L  2.778832e+01  4.16e+02  5.603e-05  

