SOURCE: ISic000584-t-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Cl  K  1.020997e+02  4.23e+01  0.002236  
Ar  K  2.548344e+02  5.19e+01  0.002816  
K  K  7.826866e+02  4.53e+01  0.004073  
Ca  K  1.855408e+05  4.40e+02  0.5005  
Sc  K  1.392041e+00  9.23e+01  2.249e-06  
Ti  K  6.646210e+01  2.70e+01  6.371e-05  
V  K  8.407793e+00  1.75e+01  4.999e-06  
Cr  K  9.806454e+02  3.67e+01  0.0003603  
Mn  K  8.829522e+01  2.21e+01  2.151e-05  
Fe  K  4.724030e+02  2.76e+01  7.618e-05  
Co  K  1.367222e+01  1.54e+01  1.572e-06  
Ni  K  1.146656e+01  2.43e+01  1.874e-06  
Cu  K  2.895294e+02  2.43e+01  5.253e-05  
Zn  K  4.657874e+01  2.00e+01  7.179e-06  
As  K  5.559702e+00  6.99e+01  1.59e-06  
Rb  K  4.207710e+02  7.46e+01  6.405e-05  
Sr  K  7.262787e+03  1.25e+02  0.001018  
Y  K  5.797368e+02  8.84e+01  7.623e-05  
Zr  K  7.666033e+02  1.02e+02  9.668e-05  
Rh  K  7.734441e+03  3.70e+03  0.00165  
Rh  L  1.239966e+02  7.07e+01  0.001666  
Pd  K  9.463200e+03  5.26e+02  0.002207  
Pd  L  6.644731e+02  8.30e+01  0.007003  
Sn  K  1.053861e+03  9.91e+01  0.0004385  
Ba  L  3.887119e+01  3.99e+01  4.356e-05  
Au  L  3.481339e+02  5.81e+01  0.0001093  
Hg  L  3.629131e+02  6.28e+01  0.0001046  
Pb  L  5.962825e+02  1.28e+02  0.0001503  

SOURCE: ISic000768-t-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.239669e+02  3.35e+01  0.005954  
Cl  K  8.703705e+01  3.97e+01  0.001896  
Ar  K  1.885762e+02  5.14e+01  0.002072  
K  K  7.199757e+02  4.37e+01  0.003726  
Ca  K  1.800735e+05  4.28e+02  0.4831  
Sc  K  2.412368e+01  9.26e+01  3.876e-05  
Ti  K  4.012798e-01  2.44e+01  3.826e-07  
V  K  2.398029e+01  1.88e+01  1.418e-05  
Cr  K  8.787101e+02  3.54e+01  0.0003211  
Mn  K  2.577093e+01  1.98e+01  6.244e-06  
Fe  K  3.651217e+02  2.50e+01  5.856e-05  
Co  K  1.521411e+01  1.57e+01  1.74e-06  
Ni  K  5.022532e+01  2.41e+01  8.466e-06  
Cu  K  3.094214e+02  2.57e+01  5.602e-05  
Zn  K  3.656944e+01  1.95e+01  5.621e-06  
As  K  2.986394e+01  7.09e+01  8.515e-06  
Rb  K  5.123040e+02  7.56e+01  7.773e-05  
Sr  K  7.313693e+03  1.25e+02  0.001022  
Y  K  5.426498e+02  8.82e+01  7.112e-05  
Zr  K  8.105329e+02  1.02e+02  0.0001019  
Rh  K  8.090177e+03  3.60e+03  0.00172  
Rh  L  1.121003e+01  6.46e+01  0.00015  
Pd  K  9.052947e+03  5.15e+02  0.002104  
Pd  L  9.127573e+02  8.14e+01  0.009575  
Sn  K  8.790639e+02  9.74e+01  0.0003645  
Ba  L  8.673828e+01  4.21e+01  9.669e-05  
Au  L  2.251198e+02  5.66e+01  7.055e-05  
Hg  L  2.463531e+02  6.04e+01  7.077e-05  
Pb  L  6.350843e+02  1.28e+02  0.0001596  

SOURCE: ISic000769-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.140703e+02  3.52e+01  0.005615  
Cl  K  1.194110e+02  4.33e+01  0.002666  
Ar  K  4.440496e+02  5.53e+01  0.005004  
K  K  9.155210e+02  4.76e+01  0.00486  
Ca  K  2.048403e+05  4.56e+02  0.5637  
Sc  K  8.389325e+00  9.86e+01  1.383e-05  
Ti  K  7.209686e+01  2.73e+01  7.051e-05  
V  K  3.844795e+01  1.92e+01  2.332e-05  
Cr  K  1.040862e+03  3.78e+01  0.0003901  
Mn  K  3.225800e+01  2.12e+01  8.015e-06  
Fe  K  4.210135e+02  2.66e+01  6.923e-05  
Co  K  3.073799e+01  1.69e+01  3.602e-06  
Ni  K  2.784591e+00  2.51e+01  4.069e-07  
Cu  K  2.382224e+02  2.39e+01  4.348e-05  
Zn  K  8.442458e+01  2.07e+01  1.313e-05  
As  K  5.577337e+01  7.19e+01  1.612e-05  
Rb  K  6.102278e+02  8.01e+01  9.399e-05  
Sr  K  1.226876e+04  1.48e+02  0.00174  
Y  K  6.960305e+02  9.19e+01  9.264e-05  
Zr  K  4.609435e+02  1.07e+02  5.885e-05  
Rh  K  1.608312e+04  3.68e+03  0.003475  
Rh  L  8.490311e+01  7.18e+01  0.00116  
Pd  K  7.166309e+03  5.18e+02  0.001693  
Pd  L  6.325646e+02  8.37e+01  0.00678  
Sn  K  1.015885e+03  9.77e+01  0.0004282  
Ba  L  1.082819e+01  4.06e+01  1.237e-05  
Au  L  3.467632e+02  5.91e+01  0.0001096  
Hg  L  3.072279e+02  6.25e+01  8.952e-05  
Pb  L  6.781240e+02  1.31e+02  0.0001725  

SOURCE: ISic000769-t-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  8.578336e+01  3.51e+01  0.004138  
Cl  K  1.172331e+02  4.29e+01  0.002564  
Ar  K  2.658570e+02  5.47e+01  0.002934  
K  K  8.503061e+02  4.72e+01  0.00442  
Ca  K  2.126481e+05  4.64e+02  0.5729  
Sc  K  1.998409e+02  1.01e+02  0.0003224  
Ti  K  2.058587e+01  2.74e+01  1.971e-05  
V  K  4.984594e+01  2.09e+01  2.96e-05  
Cr  K  1.018562e+03  3.81e+01  0.0003738  
Mn  K  3.144372e+01  2.13e+01  7.651e-06  
Fe  K  4.475008e+02  2.74e+01  7.208e-05  
