SOURCE: ISic000672-tK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
La  L  1.260909e+02  3.60e+01  0.0001137  
Ce  L  5.347951e+01  5.08e+01  3.84e-05  
Au  L  3.053173e+02  5.89e+01  9.623e-05  
Hg  L  4.254105e+02  6.37e+01  0.0001236  
Pb  L  7.676990e+02  1.34e+02  0.0001947  
Th  L  8.109190e+02  1.25e+02  0.0001408  

SOURCE: ISic000674-tK-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  9.669658e+01  2.98e+01  0.1412  
Si  K  6.130525e+01  2.92e+01  0.02305  
P  K  8.674451e+01  3.49e+01  0.01144  
S  K  8.335939e+01  3.07e+01  0.00412  
Cl  K  1.277360e+02  3.85e+01  0.002864  
Ar  K  3.832055e+02  4.99e+01  0.004337  
K  K  2.953983e+02  3.37e+01  0.001575  
Ca  K  6.693212e+04  2.64e+02  0.185  
Sc  K  2.691906e+02  6.95e+01  0.0004456  
Ti  K  4.972206e+01  3.44e+01  4.884e-05  
V  K  1.213896e+00  2.06e+01  7.396e-07  
Cr  K  8.966433e+02  3.93e+01  0.0003375  
Mn  K  9.405935e+01  2.34e+01  2.347e-05  
Fe  K  3.356046e+03  6.24e+01  0.0005541  
Co  K  2.963254e+01  2.22e+01  3.487e-06  
Ni  K  8.909585e+00  2.54e+01  1.245e-06  
Cu  K  5.853739e+02  3.19e+01  0.0001067  
Zn  K  2.633367e+02  2.69e+01  4.095e-05  
Ga  K  2.674896e+01  2.53e+01  1.013e-05  
As  K  9.603313e+00  7.66e+01  2.778e-06  
Rb  K  4.628339e+02  7.88e+01  7.137e-05  
Sr  K  2.359973e+03  1.00e+02  0.0003352  
Y  K  8.087397e+02  9.52e+01  0.0001078  
Zr  K  9.850787e+02  1.05e+02  0.0001259  
Nb  K  3.477378e+02  1.06e+02  4.357e-05  
Rh  L  1.446260e+00  6.05e+01  1.982e-05  
Pd  L  5.610299e+02  7.43e+01  0.006032  
Cs  L  1.367200e+00  3.56e+01  1.922e-06  
Ba  L  7.821285e+01  6.73e+01  8.972e-05  
La  L  9.471040e+01  3.70e+01  8.603e-05  
Ce  L  5.511606e-01  5.23e+01  3.987e-07  
