SOURCE: t-ISic000711-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Zr  K  8.083832e+02  1.15e+02  0.0001083  
Rh  K  1.835377e+04  4.18e+03  0.004169  
Rh  L  1.543025e+02  8.34e+01  0.002239  
Pd  K  1.185450e+04  5.94e+02  0.002945  
Pd  L  9.811694e+02  1.01e+02  0.01118  
Sn  K  1.638135e+03  1.16e+02  0.0007267  
Ba  L  1.035823e+02  5.51e+01  0.0001265  
Au  L  4.126697e+02  6.12e+01  0.0001325  
Hg  L  1.835341e+02  6.14e+01  5.59e-05  
Pb  L  1.399985e+03  1.38e+02  0.0003674  

SOURCE: t-ISic000821-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  4.393364e+02  4.40e+01  0.02268  
Cl  K  3.612067e+02  5.22e+01  0.008462  
Ar  K  9.628214e+02  6.92e+01  0.01139  
K  K  1.442945e+03  5.77e+01  0.008043  
Ca  K  2.739913e+05  5.35e+02  0.7919  
Sc  K  1.691248e+01  1.13e+02  2.928e-05  
Ti  K  1.554633e+02  3.23e+01  0.0001597  
V  K  6.094922e+01  2.32e+01  3.883e-05  
Cr  K  8.031664e+01  1.83e+01  3.16e-05  
Mn  K  1.800486e+02  2.22e+01  4.695e-05  
Fe  K  4.324501e+03  7.01e+01  0.0007457  
Co  K  7.890712e-01  2.13e+01  9.685e-08  
Ni  K  2.385069e+01  2.81e+01  2.773e-06  
Cu  K  5.779325e+02  3.15e+01  0.0001062  
Zn  K  7.393876e+02  3.48e+01  0.0001172  
As  K  2.236774e+02  9.62e+01  6.656e-05  
Rb  K  3.600863e+02  7.48e+01  5.724e-05  
Sr  K  9.517648e+03  1.36e+02  0.001394  
Y  K  6.528188e+02  9.17e+01  8.976e-05  
Zr  K  6.415879e+02  1.05e+02  8.464e-05  
Rh  K  1.027673e+04  3.91e+03  0.002297  
Rh  L  9.666676e-02  8.19e+01  1.377e-06  
Pd  K  1.012435e+04  5.63e+02  0.002474  
Pd  L  9.498064e+02  9.91e+01  0.01062  
Sn  K  1.292449e+03  1.08e+02  0.0005639  
Ba  L  2.410708e+01  4.72e+01  2.888e-05  
Au  L  2.585116e+02  5.70e+01  8.281e-05  
Hg  L  2.025328e+02  6.09e+01  6.08e-05  
Pb  L  4.836906e+03  1.58e+02  0.001258  

SOURCE: t-ISic000821-2.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  2.409300e+02  4.22e+01  0.01224  
Cl  K  8.787264e+01  4.93e+01  0.002025  
Ar  K  1.121318e+03  7.00e+01  0.01305  
K  K  1.339385e+03  5.67e+01  0.007342  
Ca  K  2.809333e+05  5.34e+02  0.7984  
Sc  K  5.463292e+01  1.12e+02  9.299e-05  
Ti  K  1.221651e+02  3.11e+01  0.0001234  
V  K  6.457692e+00  2.15e+01  4.046e-06  
Cr  K  7.317466e+01  1.84e+01  2.832e-05  
Mn  K  8.566592e+01  1.92e+01  2.198e-05  
Fe  K  2.662781e+03  5.61e+01  0.0004518  
Co  K  2.293196e+01  2.06e+01  2.771e-06  
Ni  K  6.930858e+01  2.92e+01  8.832e-06  
Cu  K  4.377789e+02  2.87e+01  8.067e-05  
Zn  K  3.401037e+02  2.79e+01  5.371e-05  
As  K  1.171634e+01  7.78e+01  3.455e-06  
Rb  K  2.108264e+02  7.39e+01  3.317e-05  
Sr  K  1.172426e+04  1.46e+02  0.001699  
Y  K  6.251252e+02  9.11e+01  8.505e-05  
Zr  K  1.018047e+03  1.10e+02  0.0001329  
Rh  K  1.652295e+04  3.97e+03  0.003652  
Rh  L  2.133138e+02  8.33e+01  0.002996  
Pd  K  1.098528e+04  5.72e+02  0.002655  
Pd  L  7.478939e+02  9.85e+01  0.008245  
Sn  K  1.343448e+03  1.10e+02  0.0005795  
Ba  L  7.121397e+01  4.69e+01  8.395e-05  
Au  L  3.460911e+02  5.87e+01  0.0001107  
Hg  L  2.480032e+02  6.05e+01  7.375e-05  
Pb  L  1.552542e+03  1.35e+02  0.0004015  

SOURCE: t-ISic000821-3.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  4.882051e+02  4.45e+01  0.02512  
Cl  K  3.037664e+02  5.30e+01  0.007092  
Ar  K  9.852722e+02  7.13e+01  0.01162  
K  K  1.223041e+03  5.53e+01  0.006793  
Ca  K  2.722772e+05  5.26e+02  0.7841  
Sc  K  1.315876e+02  1.13e+02  0.000227  
Ti  K  1.828455e+02  3.34e+01  0.0001871  
V  K  2.184871e+01  2.22e+01  1.387e-05  
Cr  K  6.919123e+01  1.82e+01  2.713e-05  
Mn  K  9.889031e+01  2.05e+01  2.57e-05  
Fe  K  3.006776e+03  5.96e+01  0.0005167  
Co  K  7.433206e+00  2.03e+01  9.094e-07  
Ni  K  7.983367e+01  3.05e+01  9.471e-06  
Cu  K  5.237709e+02  3.11e+01  9.637e-05  
Zn  K  5.977367e+02  3.36e+01  9.47e-05  
As  K  3.475565e+01  8.19e+01  1.032e-05  
Rb  K  5.822721e+02  7.78e+01  9.236e-05  
Sr  K  1.101899e+04  1.44e+02  0.00161  
Y  K  4.457580e+02  9.12e+01  6.115e-05  
Zr  K  5.177757e+02  1.07e+02  6.815e-05  
Rh  K  1.780454e+04  3.96e+03  0.003969  
Rh  L  1.318143e+02  8.59e+01  0.001872  
Pd  K  1.133859e+04  5.66e+02  0.002764  
Pd  L  1.020340e+03  1.03e+02  0.01138  
Sn  K  1.264537e+03  1.08e+02  0.0005504  
Ba  L  1.046580e+02  4.87e+01  0.0001249  
Au  L  2.768206e+02  5.97e+01  8.868e-05  
Hg  L  2.806737e+02  6.33e+01  8.409e-05  
Pb  L  2.063083e+03  1.41e+02  0.000536  

SOURCE: t-ISic002995-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.835949e+02  3.40e+01  0.009127  
Cl  K  1.520019e+02  4.13e+01  0.003428  
Ar  K  4.983514e+02  5.24e+01  0.005674  
K  K  7.063021e+02  4.28e+01  0.003788  
Ca  K  1.157472e+05  3.45e+02  0.3218  
Sc  K  4.907630e+02  8.55e+01  0.0008173  
Ti  K  2.436520e+02  3.40e+01  0.0002408  
V  K  4.539285e+01  2.25e+01  2.782e-05  
Cr  K  8.720739e+02  3.63e+01  0.0003302  
Mn  K  1.294670e+02  2.50e+01  3.25e-05  
Fe  K  1.335039e+04  1.19e+02  0.002217  
Co  K  2.714958e+01  2.86e+01  3.213e-06  
Ni  K  4.646573e+01  2.67e+01  6.278e-06  
Cu  K  5.101717e+02  2.98e+01  9.306e-05  
Zn  K  2.750365e+02  2.60e+01  4.286e-05  
As  K  5.053866e+01  7.18e+01  1.467e-05  
Rb  K  6.507335e+02  7.73e+01  0.0001007  
Sr  K  3.935616e+04  2.31e+02  0.00561  
Y  K  5.147751e+02  8.92e+01  6.886e-05  
Zr  K  1.058187e+03  1.29e+02  0.0001358  
Rh  K  7.203101e+03  3.56e+03  0.001565  
Rh  L  5.004327e+01  6.62e+01  0.0006892  
Pd  K  9.163241e+03  5.10e+02  0.002176  
Pd  L  4.151161e+02  7.70e+01  0.004486  
Sn  K  1.352668e+03  1.01e+02  0.0005733  
Ba  L  2.508587e+01  4.64e+01  2.895e-05  
Au  L  3.177334e+02  5.86e+01  0.0001005  
Hg  L  1.423415e+02  6.14e+01  4.165e-05  
Pb  L  6.858158e+02  1.28e+02  0.0001749  

SOURCE: t-ISic002995-2.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.441551e+02  3.38e+01  0.007104  
Cl  K  1.125163e+02  4.05e+01  0.002515  
Ar  K  6.445398e+02  5.54e+01  0.007273  
K  K  8.648955e+02  4.49e+01  0.004597  
Ca  K  1.470294e+05  3.88e+02  0.4051  
Sc  K  5.887696e+02  9.26e+01  0.0009716  
Ti  K  6.608212e+01  3.12e+01  6.471e-05  
V  K  9.542968e+00  2.09e+01  5.796e-06  
Cr  K  8.444275e+02  3.58e+01  0.0003169  
Mn  K  1.121308e+02  2.40e+01  2.79e-05  
Fe  K  7.592457e+03  9.06e+01  0.00125  
Co  K  4.465301e+01  2.55e+01  5.239e-06  
Ni  K  8.387620e+01  2.85e+01  1.21e-05  
Cu  K  3.863244e+02  2.74e+01  7.049e-05  
Zn  K  1.472216e+02  2.31e+01  2.29e-05  
As  K  1.158604e+02  7.30e+01  3.35e-05  
Rb  K  7.741826e+02  7.90e+01  0.0001193  
Sr  K  4.162074e+04  2.37e+02  0.005906  
Y  K  5.574224e+02  9.07e+01  7.422e-05  
Zr  K  1.428672e+03  1.33e+02  0.0001825  
Rh  K  5.794565e+03  3.66e+03  0.001253  
Rh  L  5.557713e+01  6.58e+01  0.00076  
Pd  K  9.389249e+03  5.18e+02  0.002219  
Pd  L  6.258957e+02  7.95e+01  0.006714  
Sn  K  1.084220e+03  1.02e+02  0.0004572  
Ba  L  6.798303e+01  4.71e+01  7.776e-05  
Au  L  2.737181e+02  5.73e+01  8.651e-05  
Hg  L  3.411980e+02  6.15e+01  9.945e-05  
Pb  L  9.340785e+02  1.30e+02  0.0002376  

SOURCE: t-ISic002995-3.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  2.651860e+01  3.11e+01  0.001307  
Cl  K  1.114901e+02  3.97e+01  0.002493  
Ar  K  5.952484e+02  5.40e+01  0.006717  
K  K  6.734076e+02  4.20e+01  0.00358  
Ca  K  1.305445e+05  3.66e+02  0.3597  
Sc  K  4.277921e+02  8.83e+01  0.000706  
Ti  K  7.658806e+01  3.03e+01  7.501e-05  
V  K  9.843268e+01  2.28e+01  5.979e-05  
Cr  K  8.980190e+02  3.61e+01  0.000337  
Mn  K  1.248621e+02  2.41e+01  3.107e-05  
Fe  K  7.333752e+03  8.91e+01  0.001207  
Co  K  4.725862e+01  2.52e+01  5.545e-06  
Ni  K  1.905508e+01  2.56e+01  2.716e-06  
Cu  K  3.330883e+02  2.61e+01  6.07e-05  
Zn  K  1.345059e+02  2.28e+01  2.09e-05  
As  K  3.553615e+01  7.05e+01  1.027e-05  
Rb  K  7.284181e+02  7.73e+01  0.0001122  
Sr  K  3.839556e+04  2.29e+02  0.005445  
Y  K  6.423581e+02  8.89e+01  8.548e-05  
Zr  K  1.070123e+03  1.28e+02  0.0001366  
Rh  K  1.343466e+04  3.60e+03  0.002902  
Rh  L  7.151966e+00  6.27e+01  9.779e-05  
Pd  K  9.447717e+03  5.18e+02  0.002232  
Pd  L  5.478596e+02  7.66e+01  0.005876  
Sn  K  1.018635e+03  9.99e+01  0.0004293  
Ba  L  2.314785e+01  4.63e+01  2.648e-05  
Au  L  2.814885e+02  5.50e+01  8.886e-05  
Hg  L  4.088336e+02  6.27e+01  0.0001191  
Pb  L  6.739787e+02  1.26e+02  0.0001713  

SOURCE: t-ISic003005-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  6.418382e+01  2.73e+01  0.003267  
Cl  K  6.466114e+01  3.29e+01  0.001494  
Ar  K  3.250448e+02  4.31e+01  0.003791  
K  K  1.587398e+03  5.06e+01  0.008722  
Ca  K  1.098679e+04  1.12e+02  0.0313  
Sc  K  1.335747e+02  4.06e+01  0.0002279  
Ti  K  4.132167e+03  8.62e+01  0.004183  
V  K  2.200151e+02  4.79e+01  0.0001382  
Cr  K  8.018139e+02  4.20e+01  0.000311  
Mn  K  2.393987e+03  6.21e+01  0.0006155  
Fe  K  1.746503e+05  4.19e+02  0.0297  
Co  K  1.126671e+03  6.96e+01  0.0001364  
Ni  K  1.589091e+00  1.72e+01  1.986e-07  
Cu  K  8.110112e+02  3.53e+01  0.0001493  
Zn  K  6.937586e+02  3.45e+01  0.0001095  
As  K  2.493558e+02  7.44e+01  7.359e-05  
Rb  K  2.094440e+03  9.16e+01  0.0003299  
Sr  K  7.111566e+04  2.99e+02  0.01032  
Y  K  1.574735e+03  9.71e+01  0.0002145  
Zr  K  1.241617e+04  1.87e+02  0.001622  
Rh  K  5.247260e+03  3.54e+03  0.001161  
Rh  L  4.781779e-01  5.24e+01  6.729e-06  
Pd  K  8.465637e+03  4.93e+02  0.002048  
Pd  L  3.800743e+02  6.34e+01  0.004197  
Sn  K  1.166990e+03  1.03e+02  0.000504  
Ba  L  5.246406e+02  8.91e+01  0.0006198  
Au  L  2.699647e+02  5.98e+01  8.632e-05  
Hg  L  1.820597e+02  6.37e+01  5.418e-05  
Pb  L  1.807184e+02  1.37e+02  4.675e-05  

SOURCE: t-ISic003005-2.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  4.346478e+01  2.69e+01  0.002197  
Cl  K  3.402522e+00  3.24e+01  7.803e-05  
Ar  K  4.197501e+02  4.48e+01  0.00486  
K  K  9.147488e+02  4.15e+01  0.00499  
Ca  K  1.174055e+04  1.15e+02  0.0332  
Sc  K  1.426760e+02  3.89e+01  0.0002417  
Ti  K  2.370130e+03  6.86e+01  0.002382  
V  K  9.761450e+01  3.87e+01  6.085e-05  
Cr  K  8.469848e+02  3.99e+01  0.0003261  
Mn  K  1.423453e+03  4.98e+01  0.0003633  
Fe  K  1.085014e+05  3.31e+02  0.01832  
Co  K  7.301287e+02  5.86e+01  8.78e-05  
Ni  K  4.763430e-01  1.72e+01  6.057e-08  
Cu  K  6.314734e+02  3.19e+01  0.0001158  
Zn  K  4.843014e+02  3.04e+01  7.613e-05  
As  K  2.071212e+02  7.08e+01  6.079e-05  
Rb  K  1.578132e+03  8.56e+01  0.0002471  
Sr  K  7.670510e+04  3.09e+02  0.01107  
Y  K  1.007607e+03  9.16e+01  0.0001364  
Zr  K  8.657553e+03  1.76e+02  0.001125  
Rh  K  7.856125e+03  3.45e+03  0.001728  
Rh  L  6.542264e+01  5.27e+01  0.0009145  
Pd  K  8.457071e+03  4.81e+02  0.002034  
Pd  L  3.737482e+02  6.32e+01  0.0041  
Sn  K  9.681327e+02  1.02e+02  0.0004156  
Ba  L  4.894699e+02  7.67e+01  0.0005741  
Au  L  3.291918e+02  5.91e+01  0.0001048  
Hg  L  2.042205e+02  6.41e+01  6.044e-05  
Pb  L  1.542557e+02  1.28e+02  3.971e-05  

SOURCE: t-ISic003005-3.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  2.805645e+01  2.49e+01  0.001418  
Cl  K  2.837416e+01  2.96e+01  0.0006506  
Ar  K  3.621411e+02  4.25e+01  0.004193  
K  K  1.284882e+03  4.57e+01  0.007008  
Ca  K  1.025921e+04  1.08e+02  0.02901  
Sc  K  2.515574e+02  3.97e+01  0.0004261  
Ti  K  3.236660e+03  7.70e+01  0.003253  
V  K  2.175530e+02  4.32e+01  0.0001356  
Cr  K  9.829481e+02  4.29e+01  0.0003785  
Mn  K  1.775515e+03  5.46e+01  0.0004532  
Fe  K  1.352750e+05  3.69e+02  0.02284  
