SOURCE: t-0CC-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Ti  K  2.223731e+02  4.01e+01  0.0002316  
V  K  1.099764e+01  2.78e+01  7.102e-06  
Cr  K  1.306796e+02  2.58e+01  5.211e-05  
Mn  K  4.001384e+02  3.33e+01  0.0001058  
Fe  K  5.007227e+04  2.27e+02  0.008749  
Co  K  3.037731e+02  4.92e+01  3.777e-05  
Ni  K  6.006478e+00  2.21e+01  6.675e-07  
Cu  K  4.401103e+02  3.13e+01  8.095e-05  
Zn  K  7.551528e+02  3.74e+01  0.0001204  
As  K  3.521568e+02  8.73e+01  0.0001059  
Rb  K  1.668736e+04  1.67e+02  0.002681  
Sr  K  1.215465e+04  1.56e+02  0.0018  
Y  K  7.106715e+03  1.51e+02  0.000988  
Zr  K  1.516532e+04  1.81e+02  0.002023  
Rh  K  1.567134e+04  4.70e+03  0.003542  
Rh  L  2.582002e+00  6.32e+01  3.725e-05  
Pd  K  1.350151e+04  6.67e+02  0.003337  
Pd  L  2.697375e+02  7.34e+01  0.003055  
Sn  K  1.355728e+03  1.36e+02  0.0005984  
Ba  L  1.878567e+02  6.22e+01  0.0002281  
Au  L  8.765673e+01  6.53e+01  2.819e-05  
Hg  L  4.830858e+01  7.61e+01  1.465e-05  
Pb  L  1.348640e+03  1.52e+02  0.0003534  

SOURCE: t-30CC-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.063110e+02  3.36e+01  0.005546  
Cl  K  1.034990e+02  4.25e+01  0.002451  
Ar  K  4.586076e+02  5.42e+01  0.005484  
K  K  6.065927e+03  8.95e+01  0.03418  
Ca  K  4.170518e+04  2.12e+02  0.1218  
Sc  K  1.171887e+01  5.86e+01  2.05e-05  
Ti  K  2.035317e+02  3.83e+01  0.0002113  
V  K  3.997948e+01  2.85e+01  2.574e-05  
Cr  K  1.435155e+02  2.54e+01  5.706e-05  
Mn  K  3.899990e+02  3.19e+01  0.0001028  
Fe  K  4.254469e+04  2.10e+02  0.007412  
Co  K  1.772374e+02  4.61e+01  2.198e-05  
Ni  K  4.140456e+01  2.48e+01  4.676e-06  
Cu  K  4.743725e+02  3.29e+01  8.738e-05  
Zn  K  7.251342e+02  3.77e+01  0.0001155  
As  K  2.729024e+02  8.57e+01  8.188e-05  
Rb  K  1.417896e+04  1.58e+02  0.002273  
Sr  K  1.589228e+04  1.69e+02  0.002348  
Y  K  6.740506e+03  1.47e+02  0.000935  
Zr  K  1.333775e+04  1.78e+02  0.001775  
Rh  K  1.637948e+04  4.84e+03  0.003693  
Rh  L  8.816241e+01  6.86e+01  0.001268  
Pd  K  1.485671e+04  6.93e+02  0.003664  
Pd  L  4.690076e+02  8.01e+01  0.005298  
Sn  K  1.409561e+03  1.37e+02  0.0006206  
Ba  L  1.769402e+02  6.15e+01  0.0002142  
Au  L  1.460935e+02  6.51e+01  4.7e-05  
Hg  L  1.294025e+02  7.71e+01  3.917e-05  
Pb  L  1.381500e+03  1.49e+02  0.0003617  

SOURCE: t-30CC-2.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  5.751875e+01  3.38e+01  0.002985  
Cl  K  5.195018e+01  4.18e+01  0.001224  
Ar  K  3.846334e+02  5.16e+01  0.004575  
K  K  6.036179e+03  8.98e+01  0.03383  
Ca  K  4.143103e+04  2.12e+02  0.1204  
Sc  K  4.257769e+00  5.80e+01  7.409e-06  
Ti  K  2.424379e+02  3.97e+01  0.0002503  
V  K  1.164332e+01  2.75e+01  7.456e-06  
Cr  K  1.562552e+02  2.58e+01  6.18e-05  
Mn  K  2.916211e+02  3.08e+01  7.645e-05  
Fe  K  4.247277e+04  2.09e+02  0.007362  
Co  K  1.978146e+02  4.62e+01  2.441e-05  
Ni  K  6.019789e+01  2.38e+01  6.977e-06  
Cu  K  4.637483e+02  3.16e+01  8.554e-05  
Zn  K  6.323008e+02  3.58e+01  0.0001006  
As  K  1.520811e+02  8.54e+01  4.547e-05  
Rb  K  1.396292e+04  1.58e+02  0.00223  
Sr  K  1.536473e+04  1.69e+02  0.002262  
Y  K  6.089398e+03  1.46e+02  0.0008414  
Zr  K  1.329124e+04  1.77e+02  0.001762  
Rh  K  8.472116e+03  4.80e+03  0.001903  
Rh  L  6.973539e+01  6.81e+01  0.0009986  
Pd  K  1.084611e+04  6.89e+02  0.002664  
Pd  L  3.222324e+02  7.77e+01  0.003622  
Sn  K  1.491266e+03  1.38e+02  0.0006539  
Ba  L  1.024582e+02  6.12e+01  0.0001234  
Au  L  5.553808e+01  6.31e+01  1.786e-05  
Hg  L  2.263797e+02  7.76e+01  6.828e-05  
Pb  L  1.272222e+03  1.51e+02  0.0003324  

SOURCE: t-30CC-3.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.528833e+02  3.49e+01  0.007944  
Cl  K  6.794275e+01  4.12e+01  0.001602  
Ar  K  5.039832e+02  5.47e+01  0.006003  
K  K  6.059809e+03  8.95e+01  0.03401  
Ca  K  4.152124e+04  2.12e+02  0.1208  
Sc  K  1.358445e+02  6.00e+01  0.0002367  
Ti  K  2.478640e+02  4.04e+01  0.0002563  
V  K  4.817105e+00  2.84e+01  3.089e-06  
Cr  K  7.640723e+01  2.39e+01  3.026e-05  
Mn  K  2.699960e+02  3.01e+01  7.087e-05  
Fe  K  4.180149e+04  2.08e+02  0.007255  
Co  K  1.274355e+02  4.60e+01  1.574e-05  
Ni  K  1.162367e+02  2.43e+01  1.337e-05  
Cu  K  4.661803e+02  3.20e+01  8.595e-05  
Zn  K  6.500673e+02  3.61e+01  0.0001035  
As  K  2.470295e+02  8.72e+01  7.393e-05  
Rb  K  1.397712e+04  1.58e+02  0.002235  
Sr  K  1.536178e+04  1.68e+02  0.002263  
Y  K  6.443940e+03  1.46e+02  0.0008913  
Zr  K  1.359729e+04  1.78e+02  0.001804  
Rh  K  1.565840e+04  4.89e+03  0.00352  
Rh  L  2.681971e+01  6.67e+01  0.0003845  
Pd  K  1.295963e+04  6.91e+02  0.003186  
Pd  L  4.417124e+02  7.94e+01  0.004971  
Sn  K  1.167563e+03  1.36e+02  0.0005125  
Ba  L  2.032489e+02  6.29e+01  0.0002451  
Au  L  2.089096e+02  6.52e+01  6.719e-05  
Hg  L  2.454770e+02  7.80e+01  7.411e-05  
Pb  L  1.479381e+03  1.52e+02  0.0003867  

SOURCE: t-40CC-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  3.989454e+01  3.34e+01  0.002035  
Cl  K  3.352212e+01  4.09e+01  0.000776  
Ar  K  5.040733e+02  5.35e+01  0.005892  
K  K  5.600625e+03  8.68e+01  0.03084  
Ca  K  6.509691e+04  2.63e+02  0.1859  
Sc  K  2.001496e+02  7.05e+01  0.0003422  
Ti  K  1.419793e+02  3.69e+01  0.0001441  
V  K  5.116875e-01  2.52e+01  3.22e-07  
Cr  K  6.774185e+01  2.22e+01  2.633e-05  
Mn  K  3.063376e+02  2.96e+01  7.894e-05  
Fe  K  3.255282e+04  1.84e+02  0.005548  
Co  K  1.864510e+02  4.25e+01  2.263e-05  
