SOURCE: ISic000309-t-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Zr  K  8.953164e+02  1.11e+02  0.0001166  
Rh  K  9.192007e+03  3.97e+03  0.002027  
Rh  L  1.320017e+00  6.66e+01  1.852e-05  
Pd  K  7.344458e+03  5.64e+02  0.001771  
Pd  L  4.170836e+02  7.75e+01  0.004594  
Sn  K  6.649629e+02  1.05e+02  0.0002863  
Ba  L  1.012604e+02  5.06e+01  0.0001193  
Au  L  3.243821e+02  6.48e+01  0.0001033  
Hg  L  7.532628e+02  7.38e+01  0.0002234  
Pb  L  1.867178e+03  1.46e+02  0.0004812  

SOURCE: ISic000309-t-5.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.840267e+03  5.55e+01  0.09678  
Cl  K  1.071770e+02  4.27e+01  0.002559  
Ar  K  1.906315e+02  4.92e+01  0.002299  
K  K  4.814358e+02  4.07e+01  0.002736  
Ca  K  1.262170e+05  3.61e+02  0.3719  
Sc  K  6.443078e+02  9.36e+01  0.001137  
Ti  K  1.601898e+02  3.46e+01  0.0001677  
V  K  2.380334e+00  2.36e+01  1.545e-06  
Cr  K  5.997140e+01  1.92e+01  2.404e-05  
Mn  K  1.732060e+02  2.36e+01  4.6e-05  
Fe  K  5.785045e+03  8.03e+01  0.001015  
Co  K  1.543587e-01  2.50e+01  1.927e-08  
Ni  K  4.235804e+01  2.97e+01  4.36e-06  
Cu  K  6.585385e+02  3.44e+01  0.0001191  
Zn  K  1.863935e+03  5.13e+01  0.0002948  
As  K  1.600788e+02  8.98e+01  4.822e-05  
Rb  K  6.023550e+02  8.24e+01  9.706e-05  
Sr  K  1.067873e+04  1.44e+02  0.001586  
Y  K  7.697142e+02  9.71e+01  0.0001074  
Zr  K  7.354198e+02  1.10e+02  9.842e-05  
Rh  K  1.158135e+04  4.01e+03  0.002627  
Rh  L  5.593917e+01  6.87e+01  0.0008107  
Pd  K  1.112792e+04  5.81e+02  0.002761  
Pd  L  3.627415e+02  7.85e+01  0.004128  
Sn  K  7.939123e+02  1.08e+02  0.0003518  
Ba  L  1.494476e+02  5.26e+01  0.0001823  
Au  L  2.347664e+02  6.56e+01  7.478e-05  
Hg  L  1.204449e+03  7.79e+01  0.0003661  
Pb  L  2.545202e+03  1.53e+02  0.0006647  

SOURCE: ISic000309-t-6.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.366945e+03  5.09e+01  0.0702  
Cl  K  1.273249e+02  4.39e+01  0.002967  
Ar  K  1.917918e+02  5.09e+01  0.002257  
K  K  3.862328e+02  4.01e+01  0.002142  
Ca  K  1.456720e+05  3.87e+02  0.4188  
Sc  K  3.256512e+02  9.59e+01  0.0005607  
Ti  K  1.416733e+02  3.33e+01  0.0001447  
V  K  8.539942e+01  2.48e+01  5.411e-05  
Cr  K  5.775375e+01  1.91e+01  2.26e-05  
Mn  K  1.584908e+02  2.24e+01  4.111e-05  
Fe  K  4.193485e+03  6.92e+01  0.0007194  
Co  K  3.233879e+01  2.35e+01  3.949e-06  
Ni  K  2.154378e+01  2.76e+01  2.535e-06  
Cu  K  5.630181e+02  3.21e+01  0.0001033  
Zn  K  6.659983e+02  3.59e+01  0.0001052  
As  K  1.273272e+00  8.56e+01  3.774e-07  
Rb  K  6.223612e+02  8.16e+01  9.851e-05  
Sr  K  9.044768e+03  1.37e+02  0.001319  
Y  K  6.507978e+02  9.58e+01  8.91e-05  
Zr  K  1.011494e+03  1.10e+02  0.0001329  
Rh  K  1.301510e+04  3.98e+03  0.002896  
Rh  L  3.418094e+01  6.96e+01  0.0004846  
Pd  K  1.056531e+04  5.73e+02  0.002571  
Pd  L  4.116079e+02  8.04e+01  0.00458  
Sn  K  1.040943e+03  1.08e+02  0.0004521  
Ba  L  4.020373e-01  4.90e+01  4.791e-07  
Au  L  3.218448e+02  6.54e+01  0.0001028  
Hg  L  5.966478e+02  7.18e+01  0.0001784  
Pb  L  2.037795e+03  1.48e+02  0.0005282  

SOURCE: ISic000366-t-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  7.169141e+03  9.40e+01  0.3471  
Cl  K  2.222753e-01  5.75e+01  4.879e-06  
Ar  K  2.943557e+02  6.86e+01  0.00326  
K  K  3.251463e+02  4.21e+01  0.001696  
Ca  K  4.523973e+04  2.22e+02  0.1223  
Sc  K  6.404167e+02  7.51e+01  0.001037  
Ti  K  4.177083e+02  5.18e+01  0.0004012  
V  K  5.709595e+01  3.78e+01  3.402e-05  
Cr  K  9.881988e+01  3.10e+01  3.638e-05  
Mn  K  2.459727e+02  3.51e+01  6.005e-05  
Fe  K  1.527689e+04  1.31e+02  0.00247  
Co  K  2.039274e+02  4.58e+01  2.352e-05  
Ni  K  1.874731e+02  3.50e+01  3.574e-05  
Cu  K  7.166284e+02  5.27e+01  0.000132  
Zn  K  1.524214e+01  1.12e+02  2.38e-06  
As  K  2.136155e+03  1.52e+02  0.0006182  
Rb  K  1.741733e-02  9.26e+01  2.68e-09  
Sr  K  6.235696e+03  1.96e+02  0.0008834  
Y  K  1.689861e+01  8.86e+01  2.246e-06  
Zr  K  1.383039e+03  1.05e+02  0.0001762  
Rh  K  4.061853e+03  3.43e+03  0.0008753  
Rh  L  6.935890e+01  9.42e+01  0.0009376  
Pd  K  6.547640e+03  5.35e+02  0.001543  
Pd  L  4.414463e+02  1.13e+02  0.004678  
Sn  K  7.267523e+02  9.66e+01  0.0003053  
Ba  L  1.223329e+01  8.12e+01  1.375e-05  
Au  L  3.285736e+03  2.16e+02  0.001048  
Hg  L  6.454619e+05  8.78e+02  0.1882  
Pb  L  6.237369e+03  2.07e+02  0.001593  

SOURCE: ISic000366-t-2.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  4.356192e+03  7.60e+01  0.2109  
Cl  K  6.420753e+01  5.28e+01  0.001409  
Ar  K  1.558314e+02  6.15e+01  0.001726  
K  K  5.483688e+02  4.37e+01  0.00286  
Ca  K  5.441320e+04  2.42e+02  0.1471  
Sc  K  9.220052e+02  8.07e+01  0.001493  
Ti  K  4.281099e+02  5.05e+01  0.0004113  
V  K  6.973425e+01  3.55e+01  4.155e-05  
Cr  K  1.034628e+02  2.89e+01  3.81e-05  
Mn  K  3.401401e+02  3.49e+01  8.305e-05  
Fe  K  2.211798e+04  1.55e+02  0.003575  
Co  K  1.035426e+02  4.43e+01  1.194e-05  
Ni  K  1.081771e+02  3.18e+01  1.964e-05  
Cu  K  7.467543e+02  4.94e+01  0.000137  
Zn  K  6.084905e+01  1.19e+02  9.47e-06  
As  K  1.927125e+04  4.95e+02  0.005561  
Rb  K  2.272410e+01  9.11e+01  3.488e-06  
Sr  K  1.058621e+04  1.82e+02  0.001496  
Y  K  1.196103e+00  1.24e+02  1.585e-07  
Zr  K  6.710653e+02  1.09e+02  8.531e-05  
Rh  K  6.947658e+03  3.48e+03  0.001494  
Rh  L  2.568590e+01  8.68e+01  0.0003469  
Pd  K  9.106073e+03  4.91e+02  0.00214  
Pd  L  4.622929e+02  1.02e+02  0.004894  
Sn  K  6.206705e+02  9.88e+01  0.0002602  
Ba  L  1.162404e+02  7.71e+01  0.0001306  
Au  L  2.717508e+03  1.79e+02  0.0008631  
Hg  L  3.135163e+05  6.27e+02  0.09114  
Pb  L  2.208176e+05  6.81e+02  0.05621  

SOURCE: ISic000368-t-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  2.263014e+03  5.88e+01  0.1138  
Cl  K  7.241856e+01  4.22e+01  0.001653  
Ar  K  1.785284e+02  4.83e+01  0.002057  
K  K  3.704223e+02  3.79e+01  0.00201  
Ca  K  1.086701e+05  3.36e+02  0.3058  
Sc  K  6.362887e+02  9.13e+01  0.001072  
Ti  K  1.771558e+02  3.60e+01  0.0001772  
V  K  2.952214e+01  2.48e+01  1.831e-05  
Cr  K  1.162339e+02  2.06e+01  4.454e-05  
Mn  K  4.017832e+02  2.86e+01  0.0001021  
Fe  K  7.500979e+03  9.09e+01  0.00126  
Co  K  3.750255e+01  2.76e+01  4.489e-06  
Ni  K  1.281322e+01  2.83e+01  1.68e-06  
Cu  K  6.120632e+02  3.26e+01  0.0001123  
Zn  K  4.075992e+02  3.07e+01  6.4e-05  
As  K  2.700170e+01  8.62e+01  7.906e-06  
Rb  K  5.799911e+02  8.31e+01  9.058e-05  
Sr  K  1.341641e+04  1.56e+02  0.00193  
Y  K  5.278137e+02  9.62e+01  7.126e-05  
Zr  K  9.396383e+02  1.16e+02  0.0001217  
Rh  K  1.033309e+04  4.03e+03  0.002266  
Rh  L  4.991938e+00  6.58e+01  6.95e-05  
Pd  K  1.246576e+04  5.77e+02  0.002989  
Pd  L  2.568778e+02  7.58e+01  0.002806  
Sn  K  9.981515e+02  1.08e+02  0.0004271  
Ba  L  1.280243e+02  5.38e+01  0.0001495  
Au  L  2.704362e+02  6.45e+01  8.61e-05  
Hg  L  8.040311e+02  7.42e+01  0.0002374  
Pb  L  1.764189e+03  1.49e+02  0.0004534  

SOURCE: ISic000368-t-2.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  2.403712e+03  6.00e+01  0.1214  
Cl  K  9.951826e+01  4.33e+01  0.00228  
