SOURCE: ISic000086-MK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Mn  K  1.581544e+03  1.04e+02  0.0004761  
Fe  K  9.096755e+03  1.41e+02  0.002282  
Co  K  7.546309e+02  9.97e+01  0.0001682  
Ni  K  1.006815e+03  1.44e+02  0.000193  
Cu  K  1.878156e+03  1.01e+02  0.0003437  
Zn  K  9.245273e+02  9.34e+01  0.0001666  
As  K  4.244894e+02  8.42e+01  8.398e-05  
Rb  K  3.971472e+01  5.30e+01  1.761e-05  
Sr  K  9.208807e+01  4.07e+01  5.758e-05  
Y  K  1.655125e-01  1.35e+01  1.818e-07  
Zr  K  1.859332e+05  1.66e+05  0.3804  
Rh  L  6.017130e+04  4.96e+02  0.1096  
Pd  L  9.284988e+00  4.65e+02  1.216e-05  

SOURCE: ISic000092-MK-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  8.915017e+01  5.23e+01  0.004818  
P  K  7.595810e+02  9.34e+01  0.007001  
S  K  2.461952e+04  1.87e+02  0.06894  
Cl  K  3.686674e+03  2.38e+02  0.005251  
Ar  K  1.943144e+03  2.33e+02  0.001658  
K  K  1.176179e+03  1.17e+02  0.0005132  
Ca  K  9.547161e+05  9.96e+02  0.4118  
Sc  K  4.961904e+02  2.57e+02  0.0004281  
Ti  K  9.816415e+02  9.12e+01  0.0005929  
V  K  8.786736e+01  7.85e+01  4.198e-05  
Cr  K  6.815435e+03  1.23e+02  0.002407  
Mn  K  1.783800e+03  1.06e+02  0.0005286  
Fe  K  1.091740e+04  1.49e+02  0.002696  
Co  K  6.776401e+02  9.93e+01  0.0001487  
Ni  K  6.067456e+02  1.33e+02  0.0001146  
Cu  K  1.089009e+03  9.46e+01  0.0001964  
Zn  K  9.643683e+02  9.37e+01  0.0001713  
As  K  5.056789e+02  8.38e+01  9.859e-05  
Rb  K  2.274288e+02  5.08e+01  9.937e-05  
Sr  K  9.844774e+01  4.15e+01  6.066e-05  
Y  K  4.879073e+01  1.18e+01  5.282e-05  
Zr  K  1.959824e+05  1.68e+05  0.3951  
Rh  L  6.285563e+04  5.02e+02  0.1167  
Pd  L  2.755118e+03  4.69e+02  0.003677  

SOURCE: ISic000095-MK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  2.216470e-01  5.25e+01  1.196e-05  
P  K  2.160160e+00  8.95e+01  1.949e-05  
S  K  3.461323e+04  2.13e+02  0.09493  
Cl  K  2.238230e+03  2.23e+02  0.003126  
Ar  K  5.463624e+02  2.27e+02  0.0004583  
K  K  3.089982e+03  1.24e+02  0.001329  
Ca  K  8.405073e+05  9.36e+02  0.3613  
Sc  K  1.337230e+03  2.46e+02  0.001154  
Ti  K  1.376999e+03  9.56e+01  0.0008317  
