SOURCE: ISic000003-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Ti  K  2.141905e+02  3.19e+01  0.0002212  
V  K  2.954997e+01  2.14e+01  1.893e-05  
Cr  K  1.233001e+02  2.00e+01  4.876e-05  
Mn  K  1.842877e+02  2.29e+01  4.83e-05  
Fe  K  6.353599e+03  8.32e+01  0.001101  
Co  K  8.297399e+00  2.23e+01  1.023e-06  
Ni  K  3.403709e+01  2.65e+01  3.663e-06  
Cu  K  4.297131e+02  2.68e+01  7.793e-05  
Zn  K  8.404590e+02  3.54e+01  0.0001324  
As  K  2.052609e+00  7.40e+01  6.113e-07  
Rb  K  4.204860e+02  7.05e+01  6.695e-05  
Sr  K  1.769353e+04  1.65e+02  0.002596  
Y  K  6.141450e+02  8.55e+01  8.461e-05  
Zr  K  5.862671e+02  1.06e+02  7.75e-05  
Rh  K  1.437217e+04  3.44e+03  0.003219  
Rh  L  6.523823e+01  7.28e+01  0.0009332  
Pd  K  9.026718e+03  4.95e+02  0.002211  
Pd  L  7.874103e+02  8.87e+01  0.008843  
Sn  K  1.244608e+03  9.78e+01  0.0005445  
Ba  L  5.460499e+00  4.47e+01  6.574e-06  
Au  L  2.518990e+02  5.30e+01  8.003e-05  
Hg  L  2.230597e+02  5.64e+01  6.702e-05  
Pb  L  1.906494e+03  1.29e+02  0.0004943  

SOURCE: ISic000043-t-d.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  3.236324e+03  6.61e+01  0.1708  
Cl  K  2.366900e+02  4.29e+01  0.005674  
Ar  K  7.221137e+02  5.64e+01  0.008747  
K  K  1.296654e+03  5.04e+01  0.007402  
Ca  K  1.159840e+05  3.45e+02  0.3433  
Sc  K  1.406255e+02  8.31e+01  0.0002492  
Ti  K  2.248380e+02  3.54e+01  0.0002363  
V  K  7.095008e-02  2.24e+01  4.62e-08  
Cr  K  6.618084e+01  1.89e+01  2.658e-05  
Mn  K  2.668851e+02  2.60e+01  7.097e-05  
Fe  K  1.687010e+04  1.33e+02  0.002961  
Co  K  6.582477e+01  3.22e+01  8.201e-06  
Ni  K  9.765316e-01  2.46e+01  8.601e-08  
Cu  K  3.888041e+02  2.83e+01  6.496e-05  
Zn  K  9.478150e+03  1.03e+02  0.001454  
As  K  1.942798e+02  7.14e+01  5.931e-05  
Rb  K  7.885841e+02  7.46e+01  0.000129  
Sr  K  1.714546e+04  1.63e+02  0.002587  
Y  K  6.823322e+02  8.71e+01  9.671e-05  
Zr  K  2.218714e+03  1.15e+02  0.0003018  
Rh  K  1.394819e+04  3.51e+03  0.003219  
Rh  L  1.299038e+00  6.57e+01  1.902e-05  
Pd  K  9.041115e+03  5.05e+02  0.002282  
Pd  L  5.347534e+02  7.89e+01  0.006144  
Sn  K  8.307842e+02  9.63e+01  0.0003747  
Ba  L  1.135551e+02  5.08e+01  0.000139  
Au  L  3.888255e+02  6.85e+01  0.0001195  
Hg  L  5.112186e+02  6.03e+01  0.0001575  
