SOURCE: ISic000401-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Ba  L  6.727845e+01  3.81e+01  7.721e-05  
Au  L  1.559339e+02  4.57e+01  4.897e-05  
Hg  L  8.016718e+01  4.92e+01  2.331e-05  
Pb  L  6.919391e+03  1.51e+02  0.001753  

SOURCE: ISic000404-t-d.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.670213e+03  5.36e+01  0.08314  
Cl  K  4.362141e+02  5.06e+01  0.009851  
Ar  K  6.917166e+02  5.87e+01  0.007886  
K  K  1.225511e+03  5.14e+01  0.006581  
Ca  K  1.619527e+05  4.07e+02  0.4509  
Sc  K  1.135694e+02  9.27e+01  0.0001894  
Ti  K  1.116376e+02  3.19e+01  0.0001105  
V  K  7.590733e+01  2.42e+01  4.659e-05  
Cr  K  1.077627e+02  2.02e+01  4.086e-05  
Mn  K  1.399526e+02  2.21e+01  3.518e-05  
Fe  K  1.118981e+04  1.09e+02  0.001861  
Co  K  2.478339e+01  2.77e+01  2.937e-06  
Ni  K  2.061515e+00  2.50e+01  2.826e-07  
Cu  K  7.928146e+02  3.53e+01  0.0001451  
Zn  K  4.031182e+02  2.94e+01  6.298e-05  
As  K  5.807812e+03  1.97e+02  0.001689  
Rb  K  2.240946e+02  7.07e+01  3.475e-05  
Sr  K  6.719978e+03  1.18e+02  0.0009598  
Y  K  5.057776e+00  9.31e+01  6.779e-07  
Zr  K  5.534685e+02  9.40e+01  7.116e-05  
Rh  K  1.069424e+04  3.42e+03  0.002327  
Rh  L  3.362021e+02  8.12e+01  0.004638  
Pd  K  1.061816e+04  4.93e+02  0.002527  
Pd  L  3.857569e+02  8.85e+01  0.004175  
Sn  K  1.063387e+03  9.78e+01  0.0004516  
Ba  L  1.101679e+02  4.93e+01  0.0001273  
Au  L  7.140356e+01  5.77e+01  2.265e-05  
Hg  L  1.457344e+00  6.65e+01  4.273e-07  
Pb  L  4.821308e+04  3.04e+02  0.01232  

SOURCE: ISic000404-t-e.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.341229e+03  4.99e+01  0.06642  
Cl  K  4.808286e+02  4.90e+01  0.0108  
Ar  K  6.265140e+02  5.80e+01  0.007105  
K  K  8.999171e+02  4.66e+01  0.004808  
Ca  K  1.552783e+05  3.98e+02  0.4301  
Sc  K  4.907266e+01  8.92e+01  8.14e-05  
Ti  K  1.477581e+02  3.04e+01  0.0001454  
V  K  2.674671e+00  1.90e+01  1.633e-06  
Cr  K  1.073966e+02  1.80e+01  4.051e-05  
Mn  K  1.183777e+02  1.97e+01  2.96e-05  
Fe  K  8.005125e+03  9.26e+01  0.001324  
Co  K  2.554991e+01  2.48e+01  3.012e-06  
Ni  K  9.880328e+00  2.30e+01  1.353e-06  
Cu  K  3.167415e+02  2.54e+01  5.768e-05  
Zn  K  1.587103e+02  2.24e+01  2.468e-05  
As  K  3.587000e+03  1.36e+02  0.001038  
Rb  K  1.409154e+02  6.64e+01  2.174e-05  
Sr  K  5.769922e+03  1.12e+02  0.0008201  
Y  K  2.548004e+02  8.36e+01  3.398e-05  
Zr  K  5.345587e+02  9.14e+01  6.839e-05  
Rh  K  1.367105e+04  3.45e+03  0.002961  
Rh  L  4.848801e+01  7.42e+01  0.0006655  
Pd  K  1.051229e+04  5.01e+02  0.002489  
Pd  L  6.786224e+02  8.65e+01  0.007308  
Sn  K  1.007889e+03  9.51e+01  0.0004259  
Ba  L  1.026160e+02  4.47e+01  0.0001179  
Au  L  1.150005e+02  5.12e+01  3.63e-05  
Hg  L  2.153750e+01  5.78e+01  6.285e-06  
Pb  L  1.305574e+04  1.96e+02  0.003321  

SOURCE: ISic000404-t-f.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  2.344502e+03  6.05e+01  0.1178  
Cl  K  4.900604e+02  5.20e+01  0.01117  
Ar  K  7.865025e+02  5.98e+01  0.00905  
K  K  1.030483e+03  4.96e+01  0.005586  
Ca  K  1.716339e+05  4.19e+02  0.4824  
Sc  K  2.096414e+02  9.46e+01  0.0003529  
Ti  K  6.641879e+01  2.93e+01  6.634e-05  
V  K  3.373191e+02  3.01e+01  0.000209  
Cr  K  6.948518e+01  2.04e+01  2.659e-05  
Mn  K  1.361316e+02  2.16e+01  3.454e-05  
Fe  K  7.951569e+03  9.27e+01  0.001334  
Co  K  6.606413e+00  2.52e+01  7.898e-07  
Ni  K  1.060339e+00  2.36e+01  1.373e-07  
Cu  K  4.297261e+02  2.86e+01  7.864e-05  
Zn  K  2.949106e+02  2.66e+01  4.62e-05  
As  K  6.768171e+03  1.99e+02  0.001978  
Rb  K  8.242499e+01  6.73e+01  1.285e-05  
Sr  K  6.488441e+03  1.17e+02  0.0009317  
Y  K  6.026102e+00  9.10e+01  8.121e-07  
Zr  K  5.033122e+02  9.20e+01  6.507e-05  
Rh  K  1.205836e+04  3.34e+03  0.002639  
Rh  L  1.716751e+02  8.07e+01  0.002386  
Pd  K  8.989656e+03  4.80e+02  0.002152  
Pd  L  3.245597e+02  8.76e+01  0.00354  
Sn  K  1.055320e+03  9.58e+01  0.0004508  
Ba  L  2.527459e+01  4.87e+01  2.947e-05  
Au  L  2.197135e+01  5.57e+01  6.977e-06  
Hg  L  3.062054e+00  6.34e+01  9.022e-07  
Pb  L  5.145573e+04  3.09e+02  0.0132  

SOURCE: ISic000404-t-g.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  2.344502e+03  6.05e+01  0.1178  
Cl  K  4.900604e+02  5.20e+01  0.01117  
Ar  K  7.865025e+02  5.98e+01  0.00905  
K  K  1.030483e+03  4.96e+01  0.005586  
Ca  K  1.716339e+05  4.19e+02  0.4824  
Sc  K  2.096414e+02  9.46e+01  0.0003529  
Ti  K  6.641879e+01  2.93e+01  6.634e-05  
V  K  3.373191e+02  3.01e+01  0.000209  
Cr  K  6.948518e+01  2.04e+01  2.659e-05  
Mn  K  1.361316e+02  2.16e+01  3.454e-05  
Fe  K  7.951569e+03  9.27e+01  0.001334  
Co  K  6.606413e+00  2.52e+01  7.898e-07  
Ni  K  1.060339e+00  2.36e+01  1.373e-07  
Cu  K  4.297261e+02  2.86e+01  7.864e-05  
Zn  K  2.949106e+02  2.66e+01  4.62e-05  
As  K  6.768171e+03  1.99e+02  0.001978  
Rb  K  8.242499e+01  6.73e+01  1.285e-05  
Sr  K  6.488441e+03  1.17e+02  0.0009317  
Y  K  6.026102e+00  9.10e+01  8.121e-07  
Zr  K  5.033122e+02  9.20e+01  6.507e-05  
Rh  K  1.205836e+04  3.34e+03  0.002639  
Rh  L  1.716751e+02  8.07e+01  0.002386  
Pd  K  8.989656e+03  4.80e+02  0.002152  
Pd  L  3.245597e+02  8.76e+01  0.00354  
Sn  K  1.055320e+03  9.58e+01  0.0004508  
Ba  L  2.527459e+01  4.87e+01  2.947e-05  
Au  L  2.197135e+01  5.57e+01  6.977e-06  
Hg  L  3.062054e+00  6.34e+01  9.022e-07  
Pb  L  5.145573e+04  3.09e+02  0.0132  

SOURCE: ISic000404-t-h.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  2.346700e+03  6.03e+01  0.1179  
Cl  K  8.415599e+02  5.83e+01  0.01918  
Ar  K  8.021331e+02  6.33e+01  0.009229  
K  K  9.636892e+02  4.90e+01  0.005223  
Ca  K  1.745936e+05  4.22e+02  0.4906  
Sc  K  2.004424e+02  9.46e+01  0.0003373  
Ti  K  8.604669e+01  3.04e+01  8.593e-05  
V  K  9.093334e+01  2.44e+01  5.633e-05  
Cr  K  8.802531e+01  2.01e+01  3.368e-05  
Mn  K  1.019728e+02  2.10e+01  2.587e-05  
Fe  K  9.719335e+03  1.02e+02  0.001631  
Co  K  4.218840e+01  2.71e+01  5.043e-06  
Ni  K  2.973444e+00  2.48e+01  3.922e-07  
Cu  K  4.625800e+02  2.96e+01  8.486e-05  
Zn  K  2.772080e+02  2.68e+01  4.35e-05  
As  K  1.517468e+04  2.49e+02  0.004439  
Rb  K  1.743629e+01  6.68e+01  2.721e-06  
Sr  K  6.346446e+03  1.16e+02  0.0009122  
Y  K  4.715253e+00  9.47e+01  6.36e-07  
Zr  K  4.105108e+02  9.15e+01  5.312e-05  
Rh  K  1.164356e+04  3.25e+03  0.002551  
Rh  L  6.836931e+01  8.73e+01  0.0009507  
Pd  K  9.391918e+03  4.62e+02  0.00225  
Pd  L  6.646293e+02  9.56e+01  0.007252  
Sn  K  1.023887e+03  9.52e+01  0.0004377  
Ba  L  1.840822e+02  4.91e+01  0.0002146  
Au  L  7.853987e+00  6.10e+01  2.499e-06  
Hg  L  5.486903e+00  6.97e+01  1.618e-06  
Pb  L  8.179779e+04  3.76e+02  0.02101  

SOURCE: ISic000404-t-i.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.778027e+03  5.44e+01  0.08876  
Cl  K  3.448827e+02  4.77e+01  0.007811  
Ar  K  6.302066e+02  5.71e+01  0.007206  
K  K  1.064701e+03  4.84e+01  0.005735  
Ca  K  1.281904e+05  3.63e+02  0.358  
Sc  K  4.751170e+02  8.89e+01  0.0007947  
Ti  K  2.929000e+02  3.70e+01  0.0002907  
V  K  2.106884e+01  2.28e+01  1.297e-05  
Cr  K  1.190343e+02  2.06e+01  4.527e-05  
Mn  K  3.650032e+02  2.77e+01  9.202e-05  
Fe  K  3.626745e+04  1.92e+02  0.006049  
Co  K  1.280732e+02  3.80e+01  1.522e-05  
Ni  K  2.539388e+01  2.40e+01  3.354e-06  
Cu  K  1.091589e+03  3.98e+01  0.0001992  
Zn  K  6.662960e+02  3.39e+01  0.000104  
As  K  7.713276e+03  1.80e+02  0.002244  
Rb  K  8.736082e+01  6.37e+01  1.355e-05  
Sr  K  5.851355e+03  1.10e+02  0.0008362  
Y  K  9.985380e-01  8.45e+01  1.339e-07  
Zr  K  3.400738e+02  8.84e+01  4.375e-05  
Rh  K  1.317554e+04  3.20e+03  0.00287  
Rh  L  4.445377e+01  7.32e+01  0.0006145  
Pd  K  8.900733e+03  4.48e+02  0.00212  
Pd  L  5.004308e+02  8.36e+01  0.005428  
Sn  K  1.218711e+03  9.17e+01  0.000518  
Ba  L  1.366589e+02  5.10e+01  0.0001583  
Au  L  1.540433e+00  5.37e+01  4.877e-07  
Hg  L  1.100583e+00  6.34e+01  3.228e-07  
Pb  L  3.119404e+04  2.59e+02  0.007968  

SOURCE: ISic000404-t-j.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  8.796413e+02  4.50e+01  0.04471  
Cl  K  3.830752e+02  4.70e+01  0.008836  
Ar  K  7.071752e+02  5.88e+01  0.008237  
K  K  1.214255e+03  5.09e+01  0.006663  
Ca  K  1.657350e+05  4.11e+02  0.4716  
Sc  K  3.137878e+01  9.55e+01  5.347e-05  
Ti  K  2.047346e+02  3.27e+01  0.000207  
V  K  1.248405e+01  1.97e+01  7.829e-06  
Cr  K  8.434532e+01  1.84e+01  3.267e-05  
Mn  K  1.924182e+02  2.26e+01  4.94e-05  
Fe  K  1.110524e+04  1.09e+02  0.001886  
Co  K  2.802810e+01  2.72e+01  3.389e-06  
Ni  K  6.355858e+01  2.49e+01  7.618e-06  
Cu  K  6.653744e+02  3.26e+01  0.0001215  
Zn  K  6.838938e+02  3.40e+01  0.0001073  
As  K  6.458900e+03  1.54e+02  0.001898  
Rb  K  3.027528e+02  6.71e+01  4.751e-05  
Sr  K  9.666822e+03  1.31e+02  0.001398  
Y  K  2.158136e+02  8.39e+01  2.929e-05  
Zr  K  5.176720e+02  9.44e+01  6.74e-05  
Rh  K  1.372159e+04  3.37e+03  0.003026  
Rh  L  3.934561e+01  7.05e+01  0.0005524  
Pd  K  9.325388e+03  4.82e+02  0.002249  
Pd  L  6.309905e+02  8.38e+01  0.006954  
