SOURCE: capitellogrigio-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  4.114194e+01  3.12e+01  0.06122  
Si  K  6.528772e+01  3.16e+01  0.02504  
P  K  1.202343e+02  4.25e+01  0.01618  
S  K  3.070406e+03  6.68e+01  0.1549  
Cl  K  1.832704e+02  4.56e+01  0.004196  
Ar  K  7.437737e+02  5.93e+01  0.008599  
K  K  1.182672e+03  4.99e+01  0.006441  
Ca  K  1.478080e+05  3.90e+02  0.4174  
Sc  K  3.807159e+02  9.17e+01  0.0006439  
Ti  K  2.518316e+02  3.61e+01  0.0002527  
V  K  8.912876e+00  2.15e+01  5.548e-06  
Cr  K  5.540042e+01  1.98e+01  2.13e-05  
Mn  K  2.331556e+02  2.30e+01  5.942e-05  
Fe  K  8.518908e+03  9.52e+01  0.001436  
Co  K  1.186762e+02  2.59e+01  1.425e-05  
Ni  K  5.110097e+01  2.23e+01  6.336e-06  
Cu  K  4.685969e+02  2.74e+01  8.551e-05  
Zn  K  3.993074e+02  2.71e+01  6.251e-05  
Ga  K  4.534710e+01  2.26e+01  1.516e-05  
As  K  2.550787e+02  7.22e+01  7.462e-05  
Rb  K  3.419756e+02  6.63e+01  5.339e-05  
Sr  K  8.287967e+03  1.26e+02  0.001192  
Y  K  3.884293e+02  7.90e+01  5.244e-05  
Zr  K  4.735709e+02  9.33e+01  6.134e-05  
Nb  K  3.456666e+02  8.73e+01  4.388e-05  
Rh  L  4.755908e+00  7.09e+01  6.634e-05  
Pd  L  5.138040e+02  8.45e+01  0.005625  
Cs  L  3.377965e+01  3.30e+01  4.848e-05  
Ba  L  6.052691e+01  5.94e+01  7.088e-05  
La  L  9.149062e+01  3.52e+01  8.484e-05  
Ce  L  5.761413e+01  4.14e+01  4.255e-05  
Au  L  2.187080e+02  4.99e+01  6.933e-05  
Hg  L  2.212866e+02  5.43e+01  6.529e-05  
Pb  L  1.525806e+03  1.23e+02  0.0003913  
Th  L  6.503561e+02  1.08e+02  0.0001148  

SOURCE: ISic000662-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  9.236978e+01  3.21e+01  0.1342  
Si  K  1.140171e+02  3.26e+01  0.04266  
P  K  1.278313e+02  4.42e+01  0.01677  
S  K  3.016150e+03  6.67e+01  0.1483  
Cl  K  2.124306e+02  4.77e+01  0.004738  
Ar  K  7.600480e+02  6.15e+01  0.008556  
K  K  9.073893e+02  4.77e+01  0.004811  
Ca  K  1.679846e+05  4.14e+02  0.4618  
Sc  K  8.986101e+01  9.30e+01  0.0001479  
Ti  K  8.159921e+01  3.10e+01  7.972e-05  
V  K  6.248331e+00  2.02e+01  3.786e-06  
Cr  K  6.548792e+01  1.87e+01  2.452e-05  
Mn  K  2.094118e+02  2.22e+01  5.198e-05  
Fe  K  4.200891e+03  6.84e+01  0.00069  
Co  K  1.119146e+01  2.03e+01  1.31e-06  
Ni  K  3.755966e+01  2.35e+01  5.418e-06  
Cu  K  6.998394e+02  3.20e+01  0.0001274  
Zn  K  2.630430e+02  2.42e+01  4.082e-05  
Ga  K  9.475536e+00  2.14e+01  3.686e-06  
As  K  7.596250e+01  7.36e+01  2.192e-05  
Rb  K  6.015166e+02  6.83e+01  9.248e-05  
Sr  K  6.593039e+03  1.17e+02  0.0009335  
Y  K  5.423344e+02  8.09e+01  7.206e-05  
Zr  K  3.184034e+02  9.09e+01  4.058e-05  
Nb  K  2.383129e+02  8.83e+01  2.977e-05  
Rh  L  1.247315e+02  7.70e+01  0.001702  
Pd  L  5.323132e+02  9.03e+01  0.005697  
Cs  L  3.995172e+01  3.46e+01  5.588e-05  
Ba  L  6.330158e+01  5.47e+01  7.224e-05  
La  L  1.947793e+01  3.27e+01  1.76e-05  
Ce  L  7.378991e+00  3.75e+01  5.31e-06  
Au  L  3.140679e+02  5.16e+01  9.906e-05  
Hg  L  2.815789e+02  5.43e+01  8.189e-05  
Pb  L  1.975241e+03  1.26e+02  0.0005014  
Th  L  7.458832e+02  1.08e+02  0.0001296  

SOURCE: ISic000662-t-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  9.399121e+01  3.32e+01  0.14  
Si  K  7.572439e+01  3.32e+01  0.02907  
P  K  6.637421e+00  4.18e+01  0.0008939  
S  K  2.344866e+03  6.16e+01  0.1184  
Cl  K  1.194180e+02  4.69e+01  0.002737  
Ar  K  8.159480e+02  6.06e+01  0.009441  
K  K  1.897280e+03  5.84e+01  0.01034  
Ca  K  1.415037e+05  3.81e+02  0.3999  
Sc  K  1.976484e+02  9.03e+01  0.0003346  
Ti  K  2.322917e+02  3.65e+01  0.0002333  
V  K  3.228562e+00  2.17e+01  2.011e-06  
Cr  K  6.321391e+01  1.98e+01  2.433e-05  
Mn  K  1.604952e+02  2.19e+01  4.094e-05  
Fe  K  1.751116e+04  1.35e+02  0.002954  
Co  K  7.793660e+01  2.95e+01  9.364e-06  
Ni  K  7.511148e+01  2.41e+01  9.236e-06  
Cu  K  3.899622e+02  2.65e+01  7.111e-05  
Zn  K  3.459656e+02  2.59e+01  5.415e-05  
Ga  K  4.540175e+01  2.16e+01  1.502e-05  
As  K  2.396193e+02  7.00e+01  7.012e-05  
Rb  K  9.211925e+02  6.95e+01  0.0001439  
Sr  K  5.222940e+03  1.06e+02  0.0007515  
Y  K  7.603845e+02  8.17e+01  0.0001027  
Zr  K  8.976284e+02  9.12e+01  0.0001163  
Nb  K  2.894414e+02  8.60e+01  3.676e-05  
Rh  L  3.111448e+01  7.54e+01  0.0004343  
Pd  L  2.860053e+02  8.65e+01  0.003133  
Cs  L  9.789206e+00  3.56e+01  1.406e-05  
Ba  L  2.721591e+01  6.04e+01  3.19e-05  
La  L  6.901107e+01  3.65e+01  6.405e-05  
Ce  L  1.645251e+01  4.09e+01  1.216e-05  
Au  L  1.419663e+02  4.85e+01  4.499e-05  
Hg  L  3.374873e+02  5.40e+01  9.959e-05  
Pb  L  2.124135e+03  1.23e+02  0.0005447  
Th  L  7.265490e+02  1.05e+02  0.0001283  

SOURCE: ISic000662-t-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  3.070686e+01  3.10e+01  0.04597  
Si  K  1.836795e+02  3.29e+01  0.07088  
P  K  1.409800e+02  4.21e+01  0.01909  
S  K  1.797526e+03  5.53e+01  0.09129  
Cl  K  2.019414e+02  4.66e+01  0.004654  
Ar  K  7.641973e+02  6.10e+01  0.008894  
K  K  2.156543e+03  6.03e+01  0.01182  
Ca  K  1.448743e+05  3.89e+02  0.4119  
Sc  K  2.954789e+02  9.11e+01  0.0005031  
Ti  K  3.477309e+02  3.85e+01  0.0003513  
V  K  5.667973e+00  2.19e+01  3.552e-06  
Cr  K  3.203711e+01  1.89e+01  1.24e-05  
Mn  K  1.176149e+02  2.06e+01  3.017e-05  
Fe  K  1.870181e+04  1.39e+02  0.003173  
Co  K  1.576438e+02  3.14e+01  1.904e-05  
