SOURCE: ISic000003-MK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.333852e+03  6.77e+01  0.07337  
P  K  3.008791e-01  1.01e+02  3.317e-06  
S  K  5.045285e+03  1.18e+02  0.01689  
Cl  K  3.677851e+03  2.52e+02  0.006221  
Ar  K  9.079221e+02  2.34e+02  0.0009082  
K  K  9.317878e+02  1.19e+02  0.0004703  
Ca  K  1.139497e+06  1.09e+03  0.5018  
Sc  K  3.033868e+01  2.85e+02  2.353e-05  
Ti  K  1.091998e+03  9.52e+01  0.0005919  
V  K  4.799077e+01  8.04e+01  2.054e-05  
Cr  K  7.015892e+03  1.23e+02  0.002218  
Mn  K  6.449567e+02  9.60e+01  0.0001706  
Fe  K  5.083478e+03  1.21e+02  0.001119  
Co  K  9.425589e+02  9.87e+01  0.0001841  
Ni  K  4.628741e+02  1.39e+02  7.747e-05  
Cu  K  1.186959e+03  9.58e+01  0.0001895  
Zn  K  1.163971e+03  9.41e+01  0.0001829  
As  K  3.611744e+02  8.38e+01  6.219e-05  
Rb  K  5.711009e+01  5.28e+01  2.201e-05  
Sr  K  6.357857e+01  4.00e+01  3.454e-05  
Y  K  4.009922e-01  1.29e+01  3.826e-07  
Zr  K  4.347499e+05  1.76e+05  0.7724  
Rh  L  6.045844e+04  5.13e+02  0.1322  
Pd  L  1.531025e+01  4.77e+02  2.396e-05  

SOURCE: ISic000004-MK-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.635914e+03  6.96e+01  0.08993  
P  K  1.129951e+03  1.03e+02  0.01281  
S  K  4.689276e+03  1.17e+02  0.01745  
Cl  K  3.892710e+03  2.52e+02  0.007311  
Ar  K  1.230601e+03  2.37e+02  0.001358  
K  K  1.075781e+03  1.21e+02  0.0005939  
Ca  K  1.158469e+06  1.10e+03  0.5173  
Sc  K  1.175897e+03  2.89e+02  0.0008399  
Ti  K  1.271093e+03  9.47e+01  0.0006335  
V  K  4.937612e+01  8.01e+01  1.941e-05  
Cr  K  7.217004e+03  1.26e+02  0.002092  
Mn  K  4.012211e+02  9.60e+01  9.723e-05  
Fe  K  4.674998e+03  1.20e+02  0.0009417  
Co  K  9.472224e+02  9.94e+01  0.0001691  
Ni  K  5.434126e+02  1.44e+02  8.305e-05  
Cu  K  3.213011e+02  9.00e+01  4.681e-05  
Zn  K  7.865508e+02  9.31e+01  0.0001128  
As  K  3.956234e+02  8.50e+01  6.206e-05  
Rb  K  1.442011e+02  5.31e+01  5.057e-05  
Sr  K  5.532522e+01  4.10e+01  2.735e-05  
Y  K  2.923561e+01  1.25e+01  2.538e-05  
Zr  K  2.595286e+05  1.69e+05  0.4195  
Rh  L  6.033657e+04  5.15e+02  0.1458  
Pd  L  1.593456e+02  4.82e+02  0.0002751  

SOURCE: ISic000004-MK-d.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.605784e+03  7.51e+01  0.08868  
P  K  1.040562e+01  9.87e+01  0.0001153  
S  K  7.344109e+03  1.32e+02  0.02526  
Cl  K  5.993112e+03  2.75e+02  0.01042  
Ar  K  3.671703e+02  2.60e+02  0.000377  
K  K  1.403882e+03  1.26e+02  0.0007263  
Ca  K  1.216289e+06  1.15e+03  0.5401  
Sc  K  3.273354e+03  3.16e+02  0.00251  
Ti  K  9.506659e+02  9.71e+01  0.0005094  
V  K  1.735922e+02  7.85e+01  7.344e-05  
Cr  K  6.412627e+03  1.19e+02  0.002003  
Mn  K  5.339929e+02  9.11e+01  0.0001396  
Fe  K  3.935924e+03  1.12e+02  0.0008557  
Co  K  9.293514e+02  9.29e+01  0.0001792  
Ni  K  1.515058e+03  1.38e+02  0.0002503  
Cu  K  3.591232e+02  8.25e+01  5.659e-05  
Zn  K  7.666787e+02  8.50e+01  0.0001189  
As  K  2.678902e+02  7.53e+01  4.551e-05  
Rb  K  4.082265e+01  4.55e+01  1.552e-05  
Sr  K  6.732143e+01  3.39e+01  3.608e-05  
Y  K  2.380199e-01  1.39e+01  2.24e-07  
Zr  K  2.253057e+05  1.13e+05  0.3949  
Rh  L  5.997001e+04  5.59e+02  0.1346  
Pd  L  8.374238e+01  5.35e+02  0.0001345  

SOURCE: ISic000004-MK-e.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.449237e+03  6.71e+01  0.07949  
P  K  1.130295e-01  9.77e+01  1.267e-06  
S  K  4.598753e+03  1.14e+02  0.01612  
Cl  K  3.356573e+03  2.48e+02  0.00594  
Ar  K  1.468700e+03  2.33e+02  0.001532  
K  K  8.898534e+02  1.18e+02  0.0004666  
Ca  K  1.080114e+06  1.06e+03  0.4766  
Sc  K  3.148318e+01  2.83e+02  2.343e-05  
Ti  K  1.028497e+03  9.50e+01  0.0005346  
V  K  9.754740e-02  8.00e+01  4.002e-08  
Cr  K  7.098354e+03  1.25e+02  0.00215  
Mn  K  6.109940e+02  9.88e+01  0.0001548  
Fe  K  4.671054e+03  1.21e+02  0.0009843  
Co  K  9.236990e+02  1.01e+02  0.0001726  
Ni  K  7.991445e+02  1.47e+02  0.000128  
Cu  K  2.235681e+02  9.02e+01  3.414e-05  
Zn  K  1.043742e+03  9.52e+01  0.0001569  
As  K  4.904509e+02  8.70e+01  8.071e-05  
Rb  K  1.677735e+02  5.47e+01  6.176e-05  
Sr  K  8.550765e+01  4.32e+01  4.437e-05  
Y  K  3.496686e-01  1.45e+01  3.187e-07  
Zr  K  6.751198e+04  1.76e+05  0.1146  
Rh  L  6.146831e+04  5.09e+02  0.1403  
Pd  L  3.444891e+00  4.70e+02  5.623e-06  

SOURCE: ISic000004-MK-f.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.508637e+03  6.96e+01  0.08339  
P  K  1.472876e+00  1.05e+02  1.641e-05  
S  K  4.433285e+03  1.16e+02  0.01536  
Cl  K  3.683898e+03  2.51e+02  0.006447  
Ar  K  1.411802e+03  2.36e+02  0.001459  
K  K  1.072817e+03  1.22e+02  0.0005582  
Ca  K  1.234635e+06  1.13e+03  0.5487  
Sc  K  6.153436e+01  2.96e+02  4.697e-05  
Ti  K  1.599536e+03  9.81e+01  0.0008529  
V  K  1.263209e+02  8.18e+01  5.318e-05  
Cr  K  6.926455e+03  1.25e+02  0.002153  
Mn  K  5.486782e+02  9.83e+01  0.0001427  
Fe  K  4.159613e+03  1.19e+02  0.0008998  
Co  K  1.353164e+03  1.04e+02  0.0002597  
Ni  K  1.084104e+03  1.52e+02  0.0001782  
Cu  K  2.344246e+02  9.05e+01  3.674e-05  
Zn  K  1.052114e+03  9.52e+01  0.0001623  
As  K  3.796557e+02  8.76e+01  6.416e-05  
Rb  K  1.716042e+02  5.61e+01  6.487e-05  
Sr  K  5.876664e+01  4.38e+01  3.132e-05  
Y  K  1.175246e-02  1.56e+01  1.1e-08  
