SOURCE: ISic000086-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.049394e+03  4.79e+01  0.05535  
Cl  K  5.878010e+02  5.31e+01  0.01408  
Ar  K  6.813996e+02  6.03e+01  0.008245  
K  K  2.212582e+03  6.23e+01  0.01261  
Ca  K  1.723119e+05  4.19e+02  0.5094  
Sc  K  4.499916e+01  9.31e+01  7.966e-05  
Ti  K  2.024190e+02  3.24e+01  0.0002126  
V  K  4.270423e+01  2.19e+01  2.78e-05  
Cr  K  7.951494e+01  1.80e+01  3.195e-05  
Mn  K  1.998572e+02  2.26e+01  5.32e-05  
Fe  K  8.309085e+03  9.46e+01  0.001461  
Co  K  3.315576e+01  2.58e+01  4.143e-06  
Ni  K  2.749956e+00  2.55e+01  2.636e-07  
Cu  K  3.630677e+02  2.60e+01  6.398e-05  
Zn  K  1.853677e+03  4.96e+01  0.00029  
As  K  6.659814e+00  6.83e+01  2.012e-06  
Rb  K  3.329636e+02  6.96e+01  5.386e-05  
Sr  K  5.072071e+03  1.10e+02  0.0007564  
Y  K  6.371394e+02  8.56e+01  8.923e-05  
Zr  K  4.397884e+02  9.44e+01  5.911e-05  
Rh  K  1.514058e+04  3.59e+03  0.00345  
Rh  L  1.611851e+01  7.86e+01  0.0002345  
Pd  K  9.419975e+03  5.18e+02  0.002348  
Pd  L  5.787042e+02  8.89e+01  0.006611  
Sn  K  1.184987e+03  9.98e+01  0.0005276  
Ba  L  2.325300e+01  4.63e+01  2.844e-05  
Au  L  2.814056e+02  5.56e+01  8.847e-05  
Hg  L  2.880896e+02  5.69e+01  8.783e-05  
Pb  L  1.212915e+03  1.22e+02  0.0003153  

SOURCE: ISic000086-t-g.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  4.039163e+02  3.78e+01  0.02114  
Cl  K  4.692506e+02  4.79e+01  0.01115  
Ar  K  6.598543e+02  5.79e+01  0.007922  
K  K  1.861524e+03  5.75e+01  0.01053  
Ca  K  1.464022e+05  3.87e+02  0.4295  
Sc  K  5.269820e+00  8.86e+01  9.257e-06  
Ti  K  8.921653e+01  2.95e+01  9.298e-05  
V  K  4.241784e+01  2.09e+01  2.741e-05  
Cr  K  9.233564e+01  1.74e+01  3.683e-05  
Mn  K  2.322726e+02  2.23e+01  6.139e-05  
Fe  K  9.967457e+03  1.03e+02  0.00174  
Co  K  2.411140e+01  2.52e+01  2.994e-06  
Ni  K  7.102975e+01  2.46e+01  7.028e-06  
Cu  K  3.401248e+02  2.48e+01  6.047e-05  
Zn  K  1.220810e+03  4.12e+01  0.000191  
As  K  3.652891e+01  6.75e+01  1.095e-05  
Rb  K  4.556395e+02  6.59e+01  7.307e-05  
Sr  K  3.807710e+03  9.75e+01  0.0005629  
Y  K  6.101024e+02  8.00e+01  8.47e-05  
Zr  K  6.791140e+02  8.85e+01  9.047e-05  
Rh  K  9.085039e+03  3.41e+03  0.002052  
Rh  L  5.553464e-01  7.10e+01  8.013e-06  
Pd  K  8.037520e+03  4.95e+02  0.001985  
Pd  L  6.525885e+02  8.39e+01  0.007393  
Sn  K  1.095462e+03  9.39e+01  0.0004833  
Ba  L  1.016256e+02  4.53e+01  0.0001234  
Au  L  3.146049e+02  5.06e+01  9.903e-05  
Hg  L  2.729510e+02  5.11e+01  8.254e-05  
Pb  L  1.486607e+03  1.17e+02  0.000385  

SOURCE: ISic000086-t-h.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  3.937343e+02  4.04e+01  0.02039  
Cl  K  5.515987e+02  5.25e+01  0.01297  
Ar  K  7.310238e+02  6.12e+01  0.008678  
K  K  2.692692e+03  6.69e+01  0.01506  
Ca  K  1.818652e+05  4.31e+02  0.5275  
Sc  K  1.172750e+01  9.59e+01  2.037e-05  
Ti  K  3.490369e+02  3.66e+01  0.0003597  
V  K  2.121150e+01  2.29e+01  1.356e-05  
Cr  K  1.030135e+02  1.89e+01  4.066e-05  
Mn  K  2.247338e+02  2.39e+01  5.878e-05  
Fe  K  1.499715e+04  1.25e+02  0.002593  
Co  K  6.839168e+01  3.06e+01  8.415e-06  
Ni  K  8.809447e+01  2.70e+01  9.595e-06  
Cu  K  2.997972e+02  2.46e+01  5.445e-05  
Zn  K  5.430234e+02  3.07e+01  8.554e-05  
As  K  3.735898e+02  7.04e+01  0.0001111  
Rb  K  7.037306e+02  7.39e+01  0.0001119  
Sr  K  3.773461e+03  1.02e+02  0.0005528  
Y  K  6.522593e+02  8.61e+01  8.972e-05  
Zr  K  1.184990e+03  9.76e+01  0.0001564  
Rh  K  6.952709e+03  3.56e+03  0.001555  
Rh  L  1.105860e+02  7.92e+01  0.001579  
Pd  K  9.982089e+03  5.24e+02  0.002441  
Pd  L  6.167257e+02  9.08e+01  0.006913  
Sn  K  1.329116e+03  1.00e+02  0.0005804  
Ba  L  1.018186e+02  4.96e+01  0.0001223  
Au  L  2.315059e+02  5.19e+01  7.358e-05  
Hg  L  2.656761e+02  5.60e+01  7.971e-05  
Pb  L  8.072075e+02  1.20e+02  0.0002091  

SOURCE: ISic000086-t-i.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  4.263221e+02  4.05e+01  0.02187  
Cl  K  7.329941e+02  5.45e+01  0.01706  
Ar  K  7.481669e+02  6.18e+01  0.008796  
K  K  2.651667e+03  6.68e+01  0.01469  
Ca  K  1.938506e+05  4.45e+02  0.5567  
Sc  K  1.655294e+01  9.94e+01  2.847e-05  
Ti  K  2.151369e+02  3.24e+01  0.0002196  
V  K  2.239177e+00  2.03e+01  1.417e-06  
Cr  K  1.001925e+02  1.81e+01  3.917e-05  
Mn  K  1.725004e+02  2.15e+01  4.47e-05  
Fe  K  1.283324e+04  1.16e+02  0.002199  
Co  K  8.353907e+00  2.84e+01  1.019e-06  
Ni  K  1.560646e+01  2.59e+01  1.786e-06  
Cu  K  3.023129e+02  2.52e+01  5.511e-05  
Zn  K  4.027483e+02  2.83e+01  6.335e-05  
As  K  1.775212e+01  6.97e+01  5.246e-06  
Rb  K  4.869575e+02  7.14e+01  7.688e-05  
Sr  K  2.859304e+03  9.59e+01  0.000416  
Y  K  6.211129e+02  8.54e+01  8.483e-05  
Zr  K  8.985867e+02  9.46e+01  0.0001177  
Rh  K  1.509041e+04  3.65e+03  0.00335  
Rh  L  3.019931e+01  8.00e+01  0.0004274  
Pd  K  9.032595e+03  5.20e+02  0.002193  
Pd  L  6.815525e+02  9.14e+01  0.007573  
