File;Sample;Sample ID;Parameter, Goal;Value;ESD
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000004.lst;000004;;Qcalcite;0.9472;0.0049
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000004.lst;000004;;Qcalcitmg;0.0167;0.0038
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000004.lst;000004;;Qdolomite;0.0361;0.0032
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000004.lst;000004;;Rwp;4.8400;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000004.lst;000004;;Rexp;5.6100;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000004.lst;000004;;Chi2;0.7443;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000004.lst;000004;;GOF;0.8627;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000034.lst;000034;;Qcalcite;0.854;0.01
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000034.lst;000034;;Qcalcitmg;0.1152;0.0097
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000034.lst;000034;;Qdolomite;0.0306;0.0027
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000034.lst;000034;;Rwp;5.0300;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000034.lst;000034;;Rexp;5.4600;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000034.lst;000034;;Chi2;0.8487;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000034.lst;000034;;GOF;0.9212;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000036.lst;000036;;Qcalcite;0.774;0.012
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000036.lst;000036;;Qcalcitmg;0.2;0.011
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000036.lst;000036;;Qdolomite;0.026;0.003
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000036.lst;000036;;Rwp;4.5800;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000036.lst;000036;;Rexp;5.5200;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000036.lst;000036;;Chi2;0.6884;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000036.lst;000036;;GOF;0.8297;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000068.lst;000068;;Qcalcite;0;0
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000068.lst;000068;;Qcalcitmg;0.87;0.88
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000068.lst;000068;;Qdolomite;0.012;0.013
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000068.lst;000068;;QIron;0.04;0.97
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000068.lst;000068;;Qgypsum;0.024;0.025
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000068.lst;000068;;QNa2SO14H20;0.052;0.052
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000068.lst;000068;;Rwp;9.8400;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000068.lst;000068;;Rexp;11.5300;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000068.lst;000068;;Chi2;0.7283;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000068.lst;000068;;GOF;0.8534;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000069.lst;000069;;Qcalcite;0.9483;0.0033
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000069.lst;000069;;Qquartz;0.00191;0.00065
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000069.lst;000069;;QIron;0.0498;0.0032
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000069.lst;000069;;Rwp;12.8200;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000069.lst;000069;;Rexp;10.5300;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000069.lst;000069;;Chi2;1.4822;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000069.lst;000069;;GOF;1.2175;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000097p.lst;000097p;;Qcalcite;0.0303;0.0035
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000097p.lst;000097p;;Qcalcitmg;0.9443;0.0045
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000097p.lst;000097p;;Qdolomite;0.0254;0.0029
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000097p.lst;000097p;;Rwp;4.7100;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000097p.lst;000097p;;Rexp;5.5300;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000097p.lst;000097p;;Chi2;0.7254;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000097p.lst;000097p;;GOF;0.8517;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000104.lst;000104;;Qcalcite;0.819;0.012
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000104.lst;000104;;Qcalcitmg;0.165;0.011
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000104.lst;000104;;Qdolomite;0.016;0.0031
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000104.lst;000104;;Rwp;4.5100;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000104.lst;000104;;Rexp;5.4900;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000104.lst;000104;;Chi2;0.6749;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000104.lst;000104;;GOF;0.8215;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000121.lst;000121;;Qcalcite;0;0
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000121.lst;000121;;Qcalcitmg;0.9002;0.0045
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000121.lst;000121;;Qdolomite;0.01;0.0035
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000121.lst;000121;;QIron;0.0898;0.0034
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000121.lst;000121;;Rwp;9.7200;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000121.lst;000121;;Rexp;11.6400;
C:/Users/Alessia/OneDrive - Nexus365/oxford/inart2024/XRD/marblesXRD-ISic-KDL_PM/marblesXRD-ISic-KDL_PM/000121.lst;000121;;Chi2;0.6973;
