File;Sample;Sample ID;Parameter, Goal;Value;ESD
E:/nextcloud/ISicily/petrography/XRD/001463red.lst;001463red;;Rwp;5.4500;,
E:/nextcloud/ISicily/petrography/XRD/001463red.lst;001463red;;Rexp;5.9500;,
E:/nextcloud/ISicily/petrography/XRD/001463red.lst;001463red;;Chi2;0.8390;,
E:/nextcloud/ISicily/petrography/XRD/001463red.lst;001463red;;GOF;0.9160;,
E:/nextcloud/ISicily/petrography/XRD/001464.lst;001464;;QCalcite;0.4728;0.0033,
E:/nextcloud/ISicily/petrography/XRD/001464.lst;001464;;Qquartz;0.5272;0.0033,
E:/nextcloud/ISicily/petrography/XRD/001464.lst;001464;;Rwp;7.4400;,
E:/nextcloud/ISicily/petrography/XRD/001464.lst;001464;;Rexp;5.5600;,
E:/nextcloud/ISicily/petrography/XRD/001464.lst;001464;;Chi2;1.7906;,
E:/nextcloud/ISicily/petrography/XRD/001464.lst;001464;;GOF;1.3381;,
E:/nextcloud/ISicily/petrography/XRD/001464vg.lst;001464vg;;QCalcite;0.6347;0.0015,
E:/nextcloud/ISicily/petrography/XRD/001464vg.lst;001464vg;;Qquartz;0.3436;0.0013,
E:/nextcloud/ISicily/petrography/XRD/001464vg.lst;001464vg;;Qdolomite;0.01375;0.00073,
E:/nextcloud/ISicily/petrography/XRD/001464vg.lst;001464vg;;Qhydrotalcite;0.00316;0.00057,
E:/nextcloud/ISicily/petrography/XRD/001464vg.lst;001464vg;;Qchloritoid;0.00479;0.0008,
E:/nextcloud/ISicily/petrography/XRD/001464vg.lst;001464vg;;Rwp;9.3700;,
E:/nextcloud/ISicily/petrography/XRD/001464vg.lst;001464vg;;Rexp;6.4800;,
E:/nextcloud/ISicily/petrography/XRD/001464vg.lst;001464vg;;Chi2;2.0909;,
E:/nextcloud/ISicily/petrography/XRD/001464vg.lst;001464vg;;GOF;1.4460;,
E:/nextcloud/ISicily/petrography/XRD/001465pvg.lst;001465pvg;;QCalcite;0.8932;0.0011,
E:/nextcloud/ISicily/petrography/XRD/001465pvg.lst;001465pvg;;Qquartz;0.10248;0.00072,
E:/nextcloud/ISicily/petrography/XRD/001465pvg.lst;001465pvg;;QEnstatiteMg06Fe04;0.00194;0.00077,
E:/nextcloud/ISicily/petrography/XRD/001465pvg.lst;001465pvg;;Qgoethite;0.00235;0.00046,
E:/nextcloud/ISicily/petrography/XRD/001465pvg.lst;001465pvg;;Rwp;9.4800;,
E:/nextcloud/ISicily/petrography/XRD/001465pvg.lst;001465pvg;;Rexp;7.4200;,
E:/nextcloud/ISicily/petrography/XRD/001465pvg.lst;001465pvg;;Chi2;1.6323;,
E:/nextcloud/ISicily/petrography/XRD/001465pvg.lst;001465pvg;;GOF;1.2776;,
E:/nextcloud/ISicily/petrography/XRD/001466.lst;001466;;QCalcite;0.5476;0.0064,
E:/nextcloud/ISicily/petrography/XRD/001466.lst;001466;;Qquartz;0.2481;0.0034,
E:/nextcloud/ISicily/petrography/XRD/001466.lst;001466;;Qanalcimc;0.0312;0.0029,
E:/nextcloud/ISicily/petrography/XRD/001466.lst;001466;;Qpericlase;0.049;0.0016,
E:/nextcloud/ISicily/petrography/XRD/001466.lst;001466;;Qmonohydrocalcite;0.037;0.0064,
E:/nextcloud/ISicily/petrography/XRD/001466.lst;001466;;QAlbite;0.0473;0.0056,
E:/nextcloud/ISicily/petrography/XRD/001466.lst;001466;;Qmonazite;0.0195;0.0014,
E:/nextcloud/ISicily/petrography/XRD/001466.lst;001466;;Qactinolite;0.0203;0.0031,
E:/nextcloud/ISicily/petrography/XRD/001466.lst;001466;;Rwp;7.7100;,
E:/nextcloud/ISicily/petrography/XRD/001466.lst;001466;;Rexp;5.9300;,
E:/nextcloud/ISicily/petrography/XRD/001466.lst;001466;;Chi2;1.6904;,
E:/nextcloud/ISicily/petrography/XRD/001466.lst;001466;;GOF;1.3002;,
E:/nextcloud/ISicily/petrography/XRD/001467.lst;001467;;QCalcite;0.7911;0.002,
E:/nextcloud/ISicily/petrography/XRD/001467.lst;001467;;Qquartz;0.1994;0.0018,
E:/nextcloud/ISicily/petrography/XRD/001467.lst;001467;;Qanatase;0.0095;0.001,
E:/nextcloud/ISicily/petrography/XRD/001467.lst;001467;;Rwp;6.6300;,
E:/nextcloud/ISicily/petrography/XRD/001467.lst;001467;;Rexp;5.9200;,
E:/nextcloud/ISicily/petrography/XRD/001467.lst;001467;;Chi2;1.2542;,
E:/nextcloud/ISicily/petrography/XRD/001467.lst;001467;;GOF;1.1199;,
E:/nextcloud/ISicily/petrography/XRD/001468vg.lst;001468vg;;QCalcite;0.7333;0.0024,
E:/nextcloud/ISicily/petrography/XRD/001468vg.lst;001468vg;;Qquartz;0.218;0.0017,
E:/nextcloud/ISicily/petrography/XRD/001468vg.lst;001468vg;;Qsanid08;0.0301;0.0023,
E:/nextcloud/ISicily/petrography/XRD/001468vg.lst;001468vg;;QZircon;0.00334;0.00051,
E:/nextcloud/ISicily/petrography/XRD/001468vg.lst;001468vg;;QRutile;0.007;0.00057,
E:/nextcloud/ISicily/petrography/XRD/001468vg.lst;001468vg;;QNacrite;0.0083;0.0015,
E:/nextcloud/ISicily/petrography/XRD/001468vg.lst;001468vg;;Rwp;13.2600;,
E:/nextcloud/ISicily/petrography/XRD/001468vg.lst;001468vg;;Rexp;7.1500;,
E:/nextcloud/ISicily/petrography/XRD/001468vg.lst;001468vg;;Chi2;3.4393;,
E:/nextcloud/ISicily/petrography/XRD/001468vg.lst;001468vg;;GOF;1.8545;,
E:/nextcloud/ISicily/petrography/XRD/001469p.lst;001469p;;QCalcite;0.9972;0.0013,
E:/nextcloud/ISicily/petrography/XRD/001469p.lst;001469p;;Qquartz;0.0028;0.0013,
E:/nextcloud/ISicily/petrography/XRD/001469p.lst;001469p;;Rwp;5.7700;,
E:/nextcloud/ISicily/petrography/XRD/001469p.lst;001469p;;Rexp;5.8800;,
E:/nextcloud/ISicily/petrography/XRD/001469p.lst;001469p;;Chi2;0.9629;,
E:/nextcloud/ISicily/petrography/XRD/001469p.lst;001469p;;GOF;0.9813;,
E:/nextcloud/ISicily/petrography/XRD/001470.lst;001470;;QCalcite;0.8099;0.0019,
E:/nextcloud/ISicily/petrography/XRD/001470.lst;001470;;Qquartz;0.1901;0.0019,
E:/nextcloud/ISicily/petrography/XRD/001470.lst;001470;;Rwp;5.7300;,
E:/nextcloud/ISicily/petrography/XRD/001470.lst;001470;;Rexp;5.8600;,
E:/nextcloud/ISicily/petrography/XRD/001470.lst;001470;;Chi2;0.9561;,
E:/nextcloud/ISicily/petrography/XRD/001470.lst;001470;;GOF;0.9778;,
E:/nextcloud/ISicily/petrography/XRD/001471vg.lst;001471vg;;QCalcite;0.95794;0.00051,
E:/nextcloud/ISicily/petrography/XRD/001471vg.lst;001471vg;;Qquartz;0.04206;0.00051,
E:/nextcloud/ISicily/petrography/XRD/001471vg.lst;001471vg;;Rwp;9.0000;,
E:/nextcloud/ISicily/petrography/XRD/001471vg.lst;001471vg;;Rexp;7.6300;,
E:/nextcloud/ISicily/petrography/XRD/001471vg.lst;001471vg;;Chi2;1.3913;,
E:/nextcloud/ISicily/petrography/XRD/001471vg.lst;001471vg;;GOF;1.1796;,
E:/nextcloud/ISicily/petrography/XRD/001482vg.lst;001482vg;;QCalcite;0.5726;0.0027,
E:/nextcloud/ISicily/petrography/XRD/001482vg.lst;001482vg;;Qquartz;0.1732;0.0013,
E:/nextcloud/ISicily/petrography/XRD/001482vg.lst;001482vg;;Qgoethite;0.0387;0.0012,
E:/nextcloud/ISicily/petrography/XRD/001482vg.lst;001482vg;;Qmullite21;0.0056;0.0025,
E:/nextcloud/ISicily/petrography/XRD/001482vg.lst;001482vg;;Qleucite;0.0074;0.00098,
E:/nextcloud/ISicily/petrography/XRD/001482vg.lst;001482vg;;Qc3nacu;0.00497;0.00073,
E:/nextcloud/ISicily/petrography/XRD/001482vg.lst;001482vg;;Qaragonite;0.1613;0.0018,
E:/nextcloud/ISicily/petrography/XRD/001482vg.lst;001482vg;;Qleucite;0.0074;0.00098,
E:/nextcloud/ISicily/petrography/XRD/001482vg.lst;001482vg;;QRutile;0.00209;0.00045,
E:/nextcloud/ISicily/petrography/XRD/001482vg.lst;001482vg;;QEnstatiteMg06Fe04Ca;0.005;0.00097,
E:/nextcloud/ISicily/petrography/XRD/001482vg.lst;001482vg;;Qnontronite;0.0218;0.002,
E:/nextcloud/ISicily/petrography/XRD/001482vg.lst;001482vg;;Rwp;8.0700;,
E:/nextcloud/ISicily/petrography/XRD/001482vg.lst;001482vg;;Rexp;6.3500;,
E:/nextcloud/ISicily/petrography/XRD/001482vg.lst;001482vg;;Chi2;1.6151;,
E:/nextcloud/ISicily/petrography/XRD/001482vg.lst;001482vg;;GOF;1.2709;,
