File;Sample;Sample ID;Parameter, Goal;Value;ESD
E:/nextcloud/ISicily/petrography/XRD/003083pvg.lst;003083pvg;;Chi2;0.9427;
E:/nextcloud/ISicily/petrography/XRD/003083pvg.lst;003083pvg;;GOF;0.9709;
E:/nextcloud/ISicily/petrography/XRD/003300.lst;003300;;QCalcite;0.9933;0.0028
E:/nextcloud/ISicily/petrography/XRD/003300.lst;003300;;QFerrosiliteFe;0.0067;0.0028
E:/nextcloud/ISicily/petrography/XRD/003300.lst;003300;;Rwp;5.9100;
E:/nextcloud/ISicily/petrography/XRD/003300.lst;003300;;Rexp;5.9000;
E:/nextcloud/ISicily/petrography/XRD/003300.lst;003300;;Chi2;1.0034;
E:/nextcloud/ISicily/petrography/XRD/003300.lst;003300;;GOF;1.0017;
E:/nextcloud/ISicily/petrography/XRD/003370vg.lst;003370vg;;QCalcite;0.9811;0.001
E:/nextcloud/ISicily/petrography/XRD/003370vg.lst;003370vg;;Qquartz;0.00432;0.00027
E:/nextcloud/ISicily/petrography/XRD/003370vg.lst;003370vg;;QStruvite;0.0146;0.001
E:/nextcloud/ISicily/petrography/XRD/003370vg.lst;003370vg;;Rwp;9.7200;
E:/nextcloud/ISicily/petrography/XRD/003370vg.lst;003370vg;;Rexp;7.6100;
E:/nextcloud/ISicily/petrography/XRD/003370vg.lst;003370vg;;Chi2;1.6314;
E:/nextcloud/ISicily/petrography/XRD/003370vg.lst;003370vg;;GOF;1.2773;
E:/nextcloud/ISicily/petrography/XRD/003373vg.lst;003373vg;;QCalcite;1;94
E:/nextcloud/ISicily/petrography/XRD/003373vg.lst;003373vg;;Qquartz;0;1.3
E:/nextcloud/ISicily/petrography/XRD/003373vg.lst;003373vg;;Qchloritfxbg;0;96
E:/nextcloud/ISicily/petrography/XRD/003373vg.lst;003373vg;;Rwp;8.8600;
E:/nextcloud/ISicily/petrography/XRD/003373vg.lst;003373vg;;Rexp;7.1900;
E:/nextcloud/ISicily/petrography/XRD/003373vg.lst;003373vg;;Chi2;1.5185;
E:/nextcloud/ISicily/petrography/XRD/003373vg.lst;003373vg;;GOF;1.2323;
E:/nextcloud/ISicily/petrography/XRD/003685.lst;003685;;QCalcite;0.9972;0.0015
E:/nextcloud/ISicily/petrography/XRD/003685.lst;003685;;Qquartz;0.0028;0.0015
E:/nextcloud/ISicily/petrography/XRD/003685.lst;003685;;Rwp;5.4700;
E:/nextcloud/ISicily/petrography/XRD/003685.lst;003685;;Rexp;6.0100;
E:/nextcloud/ISicily/petrography/XRD/003685.lst;003685;;Chi2;0.8284;
E:/nextcloud/ISicily/petrography/XRD/003685.lst;003685;;GOF;0.9101;
E:/nextcloud/ISicily/petrography/XRD/004340p.lst;004340p;;QCalcite;0.9988;0.0012
E:/nextcloud/ISicily/petrography/XRD/004340p.lst;004340p;;Qquartz;0.0012;0.0012
E:/nextcloud/ISicily/petrography/XRD/004340p.lst;004340p;;Rwp;6.5600;
E:/nextcloud/ISicily/petrography/XRD/004340p.lst;004340p;;Rexp;5.5800;
E:/nextcloud/ISicily/petrography/XRD/004340p.lst;004340p;;Chi2;1.3821;
E:/nextcloud/ISicily/petrography/XRD/004340p.lst;004340p;;GOF;1.1756;
