File;Sample;Sample ID;Parameter, Goal;Value;ESD
E:/nextcloud/ISicily/petrography/XRD/001108pvg.lst;001108pvg;;GOF;1.2215;
E:/nextcloud/ISicily/petrography/XRD/001110vg.lst;001110vg;;QCalcite;0.816;0.062
E:/nextcloud/ISicily/petrography/XRD/001110vg.lst;001110vg;;Qhydrotalcite;0.0781;0.0088
E:/nextcloud/ISicily/petrography/XRD/001110vg.lst;001110vg;;Qgypsum;0.0244;0.0055
E:/nextcloud/ISicily/petrography/XRD/001110vg.lst;001110vg;;Qquartz;0.0231;0.0018
E:/nextcloud/ISicily/petrography/XRD/001110vg.lst;001110vg;;QDolomite;0.004;0.001
E:/nextcloud/ISicily/petrography/XRD/001110vg.lst;001110vg;;Qchloritoidmg;0.0081;0.0025
E:/nextcloud/ISicily/petrography/XRD/001110vg.lst;001110vg;;Qnacrite;0.0464;0.004
E:/nextcloud/ISicily/petrography/XRD/001110vg.lst;001110vg;;Rwp;7.7300;
E:/nextcloud/ISicily/petrography/XRD/001110vg.lst;001110vg;;Rexp;6.4000;
E:/nextcloud/ISicily/petrography/XRD/001110vg.lst;001110vg;;Chi2;1.4588;
E:/nextcloud/ISicily/petrography/XRD/001110vg.lst;001110vg;;GOF;1.2078;
E:/nextcloud/ISicily/petrography/XRD/001122.lst;001122;;QCalcite;1;0
E:/nextcloud/ISicily/petrography/XRD/001122.lst;001122;;Rwp;5.7800;
E:/nextcloud/ISicily/petrography/XRD/001122.lst;001122;;Rexp;6.0600;
E:/nextcloud/ISicily/petrography/XRD/001122.lst;001122;;Chi2;0.9097;
E:/nextcloud/ISicily/petrography/XRD/001122.lst;001122;;GOF;0.9538;
E:/nextcloud/ISicily/petrography/XRD/001130.lst;001130;;QCalcite;1;0
E:/nextcloud/ISicily/petrography/XRD/001130.lst;001130;;Rwp;5.6800;
E:/nextcloud/ISicily/petrography/XRD/001130.lst;001130;;Rexp;6.4200;
E:/nextcloud/ISicily/petrography/XRD/001130.lst;001130;;Chi2;0.7828;
E:/nextcloud/ISicily/petrography/XRD/001130.lst;001130;;GOF;0.8847;
E:/nextcloud/ISicily/petrography/XRD/001132vg.lst;001132vg;;QCalcite;0.98521;0.00032
E:/nextcloud/ISicily/petrography/XRD/001132vg.lst;001132vg;;Qquartz;0.01479;0.00032
E:/nextcloud/ISicily/petrography/XRD/001132vg.lst;001132vg;;Rwp;9.1500;
E:/nextcloud/ISicily/petrography/XRD/001132vg.lst;001132vg;;Rexp;7.6200;
E:/nextcloud/ISicily/petrography/XRD/001132vg.lst;001132vg;;Chi2;1.4419;
E:/nextcloud/ISicily/petrography/XRD/001132vg.lst;001132vg;;GOF;1.2008;
E:/nextcloud/ISicily/petrography/XRD/001133.lst;001133;;QCalcite;1;0
E:/nextcloud/ISicily/petrography/XRD/001133.lst;001133;;Rwp;5.3100;
E:/nextcloud/ISicily/petrography/XRD/001133.lst;001133;;Rexp;5.6300;
E:/nextcloud/ISicily/petrography/XRD/001133.lst;001133;;Chi2;0.8896;
E:/nextcloud/ISicily/petrography/XRD/001133.lst;001133;;GOF;0.9432;
E:/nextcloud/ISicily/petrography/XRD/001134.lst;001134;;QCalcite;1;0
E:/nextcloud/ISicily/petrography/XRD/001134.lst;001134;;Rwp;5.5400;
E:/nextcloud/ISicily/petrography/XRD/001134.lst;001134;;Rexp;6.0700;
E:/nextcloud/ISicily/petrography/XRD/001134.lst;001134;;Chi2;0.8330;
E:/nextcloud/ISicily/petrography/XRD/001134.lst;001134;;GOF;0.9127;
E:/nextcloud/ISicily/petrography/XRD/001135.lst;001135;;QCalcite;0.8837;0.0026
E:/nextcloud/ISicily/petrography/XRD/001135.lst;001135;;Qfluorite;0.0154;0.0011
E:/nextcloud/ISicily/petrography/XRD/001135.lst;001135;;QDolomite;0.1009;0.0024
E:/nextcloud/ISicily/petrography/XRD/001135.lst;001135;;Rwp;6.9500;
E:/nextcloud/ISicily/petrography/XRD/001135.lst;001135;;Rexp;5.4700;
E:/nextcloud/ISicily/petrography/XRD/001135.lst;001135;;Chi2;1.6143;
E:/nextcloud/ISicily/petrography/XRD/001135.lst;001135;;GOF;1.2706;
E:/nextcloud/ISicily/petrography/XRD/001136vg.lst;001136vg;;QCalcite;0.9556;0.005
E:/nextcloud/ISicily/petrography/XRD/001136vg.lst;001136vg;;Qfluorite;0.00625;0.00075
E:/nextcloud/ISicily/petrography/XRD/001136vg.lst;001136vg;;QDolomite;0.00639;0.00065
E:/nextcloud/ISicily/petrography/XRD/001136vg.lst;001136vg;;Qquartz;0.00163;0.0003
E:/nextcloud/ISicily/petrography/XRD/001136vg.lst;001136vg;;Qcalcitmg;0.0276;0.0048
E:/nextcloud/ISicily/petrography/XRD/001136vg.lst;001136vg;;Qmgchromi;0.0025;0.00047
E:/nextcloud/ISicily/petrography/XRD/001136vg.lst;001136vg;;Rwp;14.2200;
E:/nextcloud/ISicily/petrography/XRD/001136vg.lst;001136vg;;Rexp;7.6200;
E:/nextcloud/ISicily/petrography/XRD/001136vg.lst;001136vg;;Chi2;3.4825;
E:/nextcloud/ISicily/petrography/XRD/001136vg.lst;001136vg;;GOF;1.8661;
E:/nextcloud/ISicily/petrography/XRD/001138pvg.lst;001138pvg;;QCalcite;0.54;0.76
E:/nextcloud/ISicily/petrography/XRD/001138pvg.lst;001138pvg;;Qmusc2m1;0.017;0.024
E:/nextcloud/ISicily/petrography/XRD/001138pvg.lst;001138pvg;;QKaolinitedis;0.36;0.91
E:/nextcloud/ISicily/petrography/XRD/001138pvg.lst;001138pvg;;Qhematite;0.0042;0.006
E:/nextcloud/ISicily/petrography/XRD/001138pvg.lst;001138pvg;;Qchlorite2b;0.042;0.06
E:/nextcloud/ISicily/petrography/XRD/001138pvg.lst;001138pvg;;Qquartz;0.012;0.017
E:/nextcloud/ISicily/petrography/XRD/001138pvg.lst;001138pvg;;QAlbite;0.017;0.024
E:/nextcloud/ISicily/petrography/XRD/001138pvg.lst;001138pvg;;QEnstatiteMg06Fe04Ca;0.0034;0.0048
E:/nextcloud/ISicily/petrography/XRD/001138pvg.lst;001138pvg;;Qenstatite;0.0061;0.0089
E:/nextcloud/ISicily/petrography/XRD/001138pvg.lst;001138pvg;;Qsylvite;0.00032;0.00047
E:/nextcloud/ISicily/petrography/XRD/001138pvg.lst;001138pvg;;Rwp;11.8700;
E:/nextcloud/ISicily/petrography/XRD/001138pvg.lst;001138pvg;;Rexp;7.3700;
E:/nextcloud/ISicily/petrography/XRD/001138pvg.lst;001138pvg;;Chi2;2.5940;
E:/nextcloud/ISicily/petrography/XRD/001138pvg.lst;001138pvg;;GOF;1.6106;
E:/nextcloud/ISicily/petrography/XRD/001158p.lst;001158p;;QCalcite;0.8817;0.0022
E:/nextcloud/ISicily/petrography/XRD/001158p.lst;001158p;;QDolomite;0.1183;0.0022
E:/nextcloud/ISicily/petrography/XRD/001158p.lst;001158p;;Rwp;5.6100;
E:/nextcloud/ISicily/petrography/XRD/001158p.lst;001158p;;Rexp;5.5900;
E:/nextcloud/ISicily/petrography/XRD/001158p.lst;001158p;;Chi2;1.0072;
E:/nextcloud/ISicily/petrography/XRD/001158p.lst;001158p;;GOF;1.0036;
E:/nextcloud/ISicily/petrography/XRD/001170vg.lst;001170vg;;QCalcite;0.989;0.0039
E:/nextcloud/ISicily/petrography/XRD/001170vg.lst;001170vg;;Qquartz;0.00231;0.00034
E:/nextcloud/ISicily/petrography/XRD/001170vg.lst;001170vg;;Qcalcitmg;0.0087;0.0039
E:/nextcloud/ISicily/petrography/XRD/001170vg.lst;001170vg;;Rwp;10.1900;
E:/nextcloud/ISicily/petrography/XRD/001170vg.lst;001170vg;;Rexp;7.3300;
E:/nextcloud/ISicily/petrography/XRD/001170vg.lst;001170vg;;Chi2;1.9326;
E:/nextcloud/ISicily/petrography/XRD/001170vg.lst;001170vg;;GOF;1.3902;
E:/nextcloud/ISicily/petrography/XRD/001175.lst;001175;;QCalcite;0.9951;0.0013
E:/nextcloud/ISicily/petrography/XRD/001175.lst;001175;;QSiO2p3221;0.0049;0.0013
E:/nextcloud/ISicily/petrography/XRD/001175.lst;001175;;Rwp;5.3200;
E:/nextcloud/ISicily/petrography/XRD/001175.lst;001175;;Rexp;6.0300;
E:/nextcloud/ISicily/petrography/XRD/001175.lst;001175;;Chi2;0.7784;
E:/nextcloud/ISicily/petrography/XRD/001175.lst;001175;;GOF;0.8823;
E:/nextcloud/ISicily/petrography/XRD/001189vg.lst;001189vg;;Qquartz;0.00586;0.00033
E:/nextcloud/ISicily/petrography/XRD/001189vg.lst;001189vg;;Qcalcitmg;0.0071;0.0021
E:/nextcloud/ISicily/petrography/XRD/001189vg.lst;001189vg;;QCalcite;0.9779;0.0023
E:/nextcloud/ISicily/petrography/XRD/001189vg.lst;001189vg;;Qstruvite;0.0091;0.0012
E:/nextcloud/ISicily/petrography/XRD/001189vg.lst;001189vg;;Rwp;11.5900;
E:/nextcloud/ISicily/petrography/XRD/001189vg.lst;001189vg;;Rexp;7.5300;
E:/nextcloud/ISicily/petrography/XRD/001189vg.lst;001189vg;;Chi2;2.3691;
E:/nextcloud/ISicily/petrography/XRD/001189vg.lst;001189vg;;GOF;1.5392;
E:/nextcloud/ISicily/petrography/XRD/001193pinkvg.lst;001193pinkvg;;QCalcite;0.99266;0.00029
E:/nextcloud/ISicily/petrography/XRD/001193pinkvg.lst;001193pinkvg;;Qquartz;0.00734;0.00029
E:/nextcloud/ISicily/petrography/XRD/001193pinkvg.lst;001193pinkvg;;Rwp;9.8300;
E:/nextcloud/ISicily/petrography/XRD/001193pinkvg.lst;001193pinkvg;;Rexp;7.7300;
E:/nextcloud/ISicily/petrography/XRD/001193pinkvg.lst;001193pinkvg;;Chi2;1.6171;
E:/nextcloud/ISicily/petrography/XRD/001193pinkvg.lst;001193pinkvg;;GOF;1.2717;
E:/nextcloud/ISicily/petrography/XRD/001193red.lst;001193red;;QCalcite;0.9329;0.0074
E:/nextcloud/ISicily/petrography/XRD/001193red.lst;001193red;;QSiderite;0.0178;0.0019
E:/nextcloud/ISicily/petrography/XRD/001193red.lst;001193red;;QEnstatiteMg06Fe04Ca;0.0494;0.0071
E:/nextcloud/ISicily/petrography/XRD/001193red.lst;001193red;;Rwp;5.4000;
E:/nextcloud/ISicily/petrography/XRD/001193red.lst;001193red;;Rexp;5.8800;
E:/nextcloud/ISicily/petrography/XRD/001193red.lst;001193red;;Chi2;0.8434;
E:/nextcloud/ISicily/petrography/XRD/001193red.lst;001193red;;GOF;0.9184;
E:/nextcloud/ISicily/petrography/XRD/001193wh.lst;001193wh;;QCalcite;1;0
E:/nextcloud/ISicily/petrography/XRD/001193wh.lst;001193wh;;Rwp;5.7100;
E:/nextcloud/ISicily/petrography/XRD/001193wh.lst;001193wh;;Rexp;6.0100;
E:/nextcloud/ISicily/petrography/XRD/001193wh.lst;001193wh;;Chi2;0.9027;
E:/nextcloud/ISicily/petrography/XRD/001193wh.lst;001193wh;;GOF;0.9501;
