File;Sample;Sample ID;Parameter, Goal;Value;ESD
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000036.lst;000036;;Chi2;1.1225;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000036.lst;000036;;GOF;1.0595;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000040.lst;000040;;QCalcite;0.964;0.0039,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000040.lst;000040;;Qhydrotalcite;0.0212;0.003,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000040.lst;000040;;Qdolomite;0.0148;0.0024,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000040.lst;000040;;Rwp;6.0900;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000040.lst;000040;;Rexp;5.4900;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000040.lst;000040;;Chi2;1.2305;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000040.lst;000040;;GOF;1.1093;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000042.lst;000042;;QCalcite;0.8435;0.0046,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000042.lst;000042;;QAragonite;0.0799;0.0031,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000042.lst;000042;;Qquartz;0.03;0.0013,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000042.lst;000042;;QK2SO4;0.045;0.0037,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000042.lst;000042;;QRutile;0.00159;0.00067,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000042.lst;000042;;Rwp;5.5800;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000042.lst;000042;;Rexp;5.8900;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000042.lst;000042;;Chi2;0.8975;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000042.lst;000042;;GOF;0.9474;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000043.lst;000043;;QCalcite;1;0,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000043.lst;000043;;Rwp;5.6200;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000043.lst;000043;;Rexp;5.9700;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000043.lst;000043;;Chi2;0.8862;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000043.lst;000043;;GOF;0.9414;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000054.lst;000054;;QCalcite;0.9744;0.0015,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000054.lst;000054;;QSrApatite;0.0256;0.0015,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000054.lst;000054;;Rwp;5.8400;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000054.lst;000054;;Rexp;6.1800;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000054.lst;000054;;Chi2;0.8930;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000054.lst;000054;;GOF;0.9450;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000056.lst;000056;;QCalcite;0.9645;0.0033,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000056.lst;000056;;Qgypsum;0.0105;0.0023,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000056.lst;000056;;Qdolomite;0.0208;0.0028,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000056.lst;000056;;Qbrushite;0.0042;0.0014,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000056.lst;000056;;Rwp;7.4100;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000056.lst;000056;;Rexp;5.7200;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000056.lst;000056;;Chi2;1.6782;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000056.lst;000056;;GOF;1.2955;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000067.lst;000067;;QCalcite;1;0,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000067.lst;000067;;Rwp;6.8100;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000067.lst;000067;;Rexp;5.4600;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000067.lst;000067;;Chi2;1.5556;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000067.lst;000067;;GOF;1.2473;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000068.lst;000068;;QCalcite;0.9593;0.0031,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000068.lst;000068;;Qgypsum;0.0407;0.0031,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000068.lst;000068;;Rwp;12.1600;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000068.lst;000068;;Rexp;11.5900;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000068.lst;000068;;Chi2;1.1008;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000068.lst;000068;;GOF;1.0492;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000069.lst;000069;;QCalcite;0.99829;0.00066,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000069.lst;000069;;QGraphite3r;0;0,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000069.lst;000069;;Qquartz;0.00171;0.00066,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000069.lst;000069;;Rwp;14.9300;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000069.lst;000069;;Rexp;10.6200;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000069.lst;000069;;Chi2;1.9764;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000069.lst;000069;;GOF;1.4058;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000092.lst;000092;;QCalcite;1;0,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000092.lst;000092;;Rwp;5.4900;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000092.lst;000092;;Rexp;5.7100;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000092.lst;000092;;Chi2;0.9244;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000092.lst;000092;;GOF;0.9615;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000095.lst;000095;;QCalcite;0.9643;0.0013,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000095.lst;000095;;QSiderite;0.00483;0.00027,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000095.lst;000095;;Qquartz;0.00363;0.0003,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000095.lst;000095;;Qmusc2m1;0.01178;0.00077,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000095.lst;000095;;QHematite;0.00374;0.00028,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000095.lst;000095;;Qakermanite;0.01169;0.00083,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000095.lst;000095;;Rwp;9.2400;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000095.lst;000095;;Rexp;7.7800;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000095.lst;000095;;Chi2;1.4105;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000095.lst;000095;;GOF;1.1877;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000097.lst;000097;;QCalcite;1;0,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000097.lst;000097;;Rwp;5.5600;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000097.lst;000097;;Rexp;5.5600;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000097.lst;000097;;Chi2;1.0000;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000097.lst;000097;;GOF;1.0000;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000098.lst;000098;;QCalcite;0.9852;0.0033,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000098.lst;000098;;Qquartz;0.01;0.0015,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000098.lst;000098;;QGraphite3r;0.0048;0.0032,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000098.lst;000098;;Rwp;5.0900;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000098.lst;000098;;Rexp;5.6500;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000098.lst;000098;;Chi2;0.8116;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000098.lst;000098;;GOF;0.9009;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000100.lst;000100;;QCalcite;0.9751;0.0017,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000100.lst;000100;;Qquartz;0.00132;0.00024,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000100.lst;000100;;Qgypsum;0.00427;0.00035,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000100.lst;000100;;Qdolomite;0.00428;0.00043,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000100.lst;000100;;QEnstatiteMg09Fe01;0.0123;0.0016,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000100.lst;000100;;QSiderite;0.0027;0.00027,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000100.lst;000100;;Rwp;10.2700;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000100.lst;000100;;Rexp;8.1100;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000100.lst;000100;;Chi2;1.6036;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000100.lst;000100;;GOF;1.2663;,
