File;Sample;Sample ID;Parameter, Goal;Value;ESD
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003658.lst;003658;;Rwp;9.8100;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003658.lst;003658;;Rexp;8.0000;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003658.lst;003658;;Chi2;1.5037;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003658.lst;003658;;GOF;1.2263;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003685.lst;003685;;QCalcite;1;0
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003685.lst;003685;;Rwp;5.4800;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003685.lst;003685;;Rexp;6.0100;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003685.lst;003685;;Chi2;0.8314;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/003685.lst;003685;;GOF;0.9118;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004340.lst;004340;;QCalcite;1;0
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004340.lst;004340;;Rwp;6.5600;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004340.lst;004340;;Rexp;5.5800;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004340.lst;004340;;Chi2;1.3821;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004340.lst;004340;;GOF;1.1756;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004359.lst;004359;;QCalcite;1;0
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004359.lst;004359;;Rwp;5.8400;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004359.lst;004359;;Rexp;5.6100;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004359.lst;004359;;Chi2;1.0837;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004359.lst;004359;;GOF;1.0410;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004363.lst;004363;;QCalcite;0.9457;0.0066
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004363.lst;004363;;Qrozenite;0.0543;0.0066
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004363.lst;004363;;Rwp;11.6900;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004363.lst;004363;;Rexp;11.7700;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004363.lst;004363;;Chi2;0.9865;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004363.lst;004363;;GOF;0.9932;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004364.lst;004364;;QCalcite;0.9864;0.0034
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004364.lst;004364;;Qdolomite;0.0136;0.0034
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004364.lst;004364;;Rwp;5.4800;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004364.lst;004364;;Rexp;5.6200;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004364.lst;004364;;Chi2;0.9508;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004364.lst;004364;;GOF;0.9751;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004365.lst;004365;;QCalcite;0.9851;0.0037
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004365.lst;004365;;Qrozenite;0.0149;0.0037
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004365.lst;004365;;Rwp;13.9100;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004365.lst;004365;;Rexp;11.7000;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004365.lst;004365;;Chi2;1.4135;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004365.lst;004365;;GOF;1.1889;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004389.lst;004389;;QCalcite;0.98748;0.00055
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004389.lst;004389;;Qquartz;0.00408;0.0003
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004389.lst;004389;;QGoethite;0.00549;0.00037
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004389.lst;004389;;Qchromite;0.00175;0.00022
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004389.lst;004389;;QSiliconOxide;0.0012;0.00016
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004389.lst;004389;;Rwp;8.2400;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004389.lst;004389;;Rexp;7.4400;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004389.lst;004389;;Chi2;1.2266;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/004389.lst;004389;;GOF;1.1075;
