File;Sample;Sample ID;Parameter, Goal;Value;ESD
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000131dark.lst;000131dark;;Rexp;5.6800;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000131dark.lst;000131dark;;Chi2;0.8905;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000131dark.lst;000131dark;;GOF;0.9437;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000131light.lst;000131light;;QCalcite;0.7839;0.0068
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000131light.lst;000131light;;Qquartz;0.0942;0.0014
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000131light.lst;000131light;;Qplag16an;0.0226;0.0019
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000131light.lst;000131light;;Qankerit02;0.0993;0.0076
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000131light.lst;000131light;;Rwp;4.8900;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000131light.lst;000131light;;Rexp;5.7900;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000131light.lst;000131light;;Chi2;0.7133;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000131light.lst;000131light;;GOF;0.8446;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000135orange.lst;000135orange;;QCalcite;0.8337;0.006
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000135orange.lst;000135orange;;QPhlogopite1M;0.0243;0.0021
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000135orange.lst;000135orange;;Qorthoclase;0.0653;0.0036
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000135orange.lst;000135orange;;Qplag16an;0.0766;0.0052
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000135orange.lst;000135orange;;Rwp;5.2800;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000135orange.lst;000135orange;;Rexp;5.5500;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000135orange.lst;000135orange;;Chi2;0.9051;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000135orange.lst;000135orange;;GOF;0.9514;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000135yellow.lst;000135yellow;;QCalcite;0.9827;0.003
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000135yellow.lst;000135yellow;;QMagnesite;0.0173;0.003
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000135yellow.lst;000135yellow;;Rwp;4.8900;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000135yellow.lst;000135yellow;;Rexp;5.7100;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000135yellow.lst;000135yellow;;Chi2;0.7334;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000135yellow.lst;000135yellow;;GOF;0.8564;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000146.lst;000146;;QCalcite;0.99336;0.0008
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000146.lst;000146;;QGraphite3r;0.0025;0.00044
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000146.lst;000146;;Qdolomite;0.00371;0.00054
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000146.lst;000146;;QFerrosiliteFe;0.00042;0.00036
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000146.lst;000146;;Rwp;11.7200;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000146.lst;000146;;Rexp;7.6200;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000146.lst;000146;;Chi2;2.3656;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000146.lst;000146;;GOF;1.5381;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000148.lst;000148;;QCalcite;0.9529;0.0069
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000148.lst;000148;;Qsanina07;0.0113;0.0022
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000148.lst;000148;;Qpicromerite;0.0358;0.0064
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000148.lst;000148;;Rwp;6.8100;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000148.lst;000148;;Rexp;5.5500;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000148.lst;000148;;Chi2;1.5056;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000148.lst;000148;;GOF;1.2270;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000163.lst;000163;;QCalcite;1;0
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000163.lst;000163;;Rwp;5.2100;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000163.lst;000163;;Rexp;5.5800;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000163.lst;000163;;Chi2;0.8718;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000163.lst;000163;;GOF;0.9337;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000168.lst;000168;;QCalcite;0.97788;0.00099
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000168.lst;000168;;Qdolomite;0.01605;0.00067
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000168.lst;000168;;QGraphite3r;0.00331;0.00053
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000168.lst;000168;;Qgypsum;0.00275;0.00049
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000168.lst;000168;;QAlbite;0;0
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000168.lst;000168;;Rwp;13.8100;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000168.lst;000168;;Rexp;7.3700;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000168.lst;000168;;Chi2;3.5112;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000168.lst;000168;;GOF;1.8738;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000178.lst;000178;;QCalcite;0.9648;0.0041
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000178.lst;000178;;QGraphite3r;0.0047;0.0015
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000178.lst;000178;;QCorundum;0.02;0.003
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000178.lst;000178;;Qorthoclase;0.0105;0.0025
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000178.lst;000178;;Rwp;7.2700;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000178.lst;000178;;Rexp;5.6500;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000178.lst;000178;;Chi2;1.6557;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000178.lst;000178;;GOF;1.2867;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000181.lst;000181;;QCalcite;0.854;0.004
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000181.lst;000181;;QMayenite;0.0165;0.0017
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000181.lst;000181;;QClinochlore1A;0.0682;0.0025
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000181.lst;000181;;QEnstatiteMg06Fe04Ca;0.0181;0.002
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000181.lst;000181;;Qquartz;0.009;0.0013
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000181.lst;000181;;Qsanid086;0.0218;0.003
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000181.lst;000181;;QSiO2p3221;0.0123;0.0014
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000181.lst;000181;;Rwp;6.7600;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000181.lst;000181;;Rexp;5.6700;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000181.lst;000181;;Chi2;1.4214;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000181.lst;000181;;GOF;1.1922;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000184.lst;000184;;QCalcite;0.9856;0.0019
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000184.lst;000184;;Qquartz;0.00136;0.00032
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000184.lst;000184;;Qgypsum;0.00344;0.00081
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000184.lst;000184;;Qwhewellite;0.0065;0.0014
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000184.lst;000184;;QGraphite3r;0.003;0.001
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000184.lst;000184;;Rwp;9.0300;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000184.lst;000184;;Rexp;6.4200;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000184.lst;000184;;Chi2;1.9784;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000184.lst;000184;;GOF;1.4065;
