File;Sample;Sample ID;Parameter, Goal;Value;ESD
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001090.lst;001090;;Rexp;5.5800;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001090.lst;001090;;Chi2;0.8321;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001090.lst;001090;;GOF;0.9122;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001108.lst;001108;;QCalcite;0.9115;0.0011
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001108.lst;001108;;Qquartz;0.0038;0.00028
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001108.lst;001108;;Qankerit07;0.06827;0.00096
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001108.lst;001108;;Qgypsum;0.01086;0.00044
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001108.lst;001108;;QSiderite;0.00553;0.00033
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001108.lst;001108;;Rwp;9.2100;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001108.lst;001108;;Rexp;7.5400;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001108.lst;001108;;Chi2;1.4920;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001108.lst;001108;;GOF;1.2215;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001110.lst;001110;;QCalcite;0.8952;0.0052
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001110.lst;001110;;Qquartz;0.02353;0.00065
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001110.lst;001110;;Qhydrotalcite;0.0556;0.0051
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001110.lst;001110;;Qgypsum;0.0257;0.0011
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001110.lst;001110;;Rwp;8.8800;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001110.lst;001110;;Rexp;6.4100;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001110.lst;001110;;Chi2;1.9192;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001110.lst;001110;;GOF;1.3853;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001120.lst;001120;;QCalcite;0.99753;0.00093
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001120.lst;001120;;QHematite;0.00247;0.00093
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001120.lst;001120;;Rwp;6.6100;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001120.lst;001120;;Rexp;5.5000;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001120.lst;001120;;Chi2;1.4444;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001120.lst;001120;;GOF;1.2018;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001122.lst;001122;;QCalcite;0.99775;0.00058
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001122.lst;001122;;Qquartz;0.00225;0.00058
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001122.lst;001122;;Rwp;5.8000;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001122.lst;001122;;Rexp;6.0500;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001122.lst;001122;;Chi2;0.9191;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001122.lst;001122;;GOF;0.9587;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001130.lst;001130;;QCalcite;0.99881;0.00032
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001130.lst;001130;;Qquartz;0.00119;0.00032
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001130.lst;001130;;Rwp;5.6800;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001130.lst;001130;;Rexp;6.4200;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001130.lst;001130;;Chi2;0.7828;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001130.lst;001130;;GOF;0.8847;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001132.lst;001132;;QCalcite;0.98521;0.00032
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001132.lst;001132;;Qquartz;0.01479;0.00032
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001132.lst;001132;;Rwp;9.1500;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001132.lst;001132;;Rexp;7.6200;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001132.lst;001132;;Chi2;1.4419;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001132.lst;001132;;GOF;1.2008;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001133.lst;001133;;QCalcite;0.9943;0.0012
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001133.lst;001133;;Qquartz;0.0057;0.0012
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001133.lst;001133;;Rwp;5.2900;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001133.lst;001133;;Rexp;5.6300;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001133.lst;001133;;Chi2;0.8829;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001133.lst;001133;;GOF;0.9396;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001134.lst;001134;;QCalcite;0.99835;0.00095
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001134.lst;001134;;Qquartz;0.00165;0.00095
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001134.lst;001134;;Rwp;5.5300;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001134.lst;001134;;Rexp;6.0700;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001134.lst;001134;;Chi2;0.8300;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001134.lst;001134;;GOF;0.9110;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001135.lst;001135;;Qquartz;0.00107;0.00074
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001135.lst;001135;;Qdolomite;0.0984;0.0024
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001135.lst;001135;;QCalcite;0.9006;0.0025
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001135.lst;001135;;Rwp;7.0700;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001135.lst;001135;;Rexp;5.4700;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001135.lst;001135;;Chi2;1.6706;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001135.lst;001135;;GOF;1.2925;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001136.lst;001136;;QCalcite;0.99855;0.0003
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001136.lst;001136;;Qquartz;0.00145;0.0003
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001136.lst;001136;;Rwp;14.4900;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001136.lst;001136;;Rexp;7.6300;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001136.lst;001136;;Chi2;3.6065;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001136.lst;001136;;GOF;1.8991;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001158.lst;001158;;QCalcite;0.8836;0.0025
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001158.lst;001158;;Qquartz;0.0011;0.0014
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001158.lst;001158;;Qdolomite;0.1153;0.0022
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001158.lst;001158;;Rwp;5.6100;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001158.lst;001158;;Rexp;5.5800;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001158.lst;001158;;Chi2;1.0108;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001158.lst;001158;;GOF;1.0054;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001170.lst;001170;;QCalcite;0.85;0.011
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001170.lst;001170;;Qquartz;0.00185;0.0003
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001170.lst;001170;;QMgCalcite;0.148;0.011
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001170.lst;001170;;Rwp;9.9300;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001170.lst;001170;;Rexp;7.3400;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001170.lst;001170;;Chi2;1.8302;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001170.lst;001170;;GOF;1.3529;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001175.lst;001175;;QCalcite;0.9948;0.0015
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001175.lst;001175;;Qquartz;0.0052;0.0015
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001175.lst;001175;;Rwp;5.3200;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001175.lst;001175;;Rexp;6.0300;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001175.lst;001175;;Chi2;0.7784;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001175.lst;001175;;GOF;0.8823;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001176.lst;001176;;QCalcite;0.9322;0.0019
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001176.lst;001176;;Qquartz;0.0223;0.00039
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001176.lst;001176;;QPhlogopite2M1;0.0101;0.00068
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001176.lst;001176;;QChamosite;0.00979;0.00058
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001176.lst;001176;;QEnstatiteMg06Fe04;0.00689;0.00083
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001176.lst;001176;;Qankerit07;0.0187;0.0015
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001176.lst;001176;;Rwp;9.4400;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001176.lst;001176;;Rexp;7.7500;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001176.lst;001176;;Chi2;1.4837;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001176.lst;001176;;GOF;1.2181;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001177.lst;001177;;QCalcite;0.99903;0.00019
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001177.lst;001177;;Qquartz;0.00097;0.00019
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001177.lst;001177;;Rwp;8.6300;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001177.lst;001177;;Rexp;8.2100;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001177.lst;001177;;Chi2;1.1049;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001177.lst;001177;;GOF;1.0512;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001189.lst;001189;;QCalcite;0.676;0.012
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001189.lst;001189;;Qquartz;0.00594;0.00032
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001189.lst;001189;;QMgCalcite;0.318;0.012
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001189.lst;001189;;Rwp;10.9500;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001189.lst;001189;;Rexp;7.5300;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001189.lst;001189;;Chi2;2.1146;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001189.lst;001189;;GOF;1.4542;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001193pink.lst;001193pink;;QCalcite;0.9738;0.0011
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001193pink.lst;001193pink;;Qquartz;0.00699;0.00027
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001193pink.lst;001193pink;;Qstruvite;0.0148;0.00085
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001193pink.lst;001193pink;;QEnstatiteMg06Fe04Ca;0.00443;0.00058
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001193pink.lst;001193pink;;Rwp;9.5900;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001193pink.lst;001193pink;;Rexp;7.7200;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001193pink.lst;001193pink;;Chi2;1.5431;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001193pink.lst;001193pink;;GOF;1.2422;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001193red.lst;001193red;;QCalcite;0.902;0.0081
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001193red.lst;001193red;;Qquartz;0.0157;0.0019
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001193red.lst;001193red;;QEnstatiteMg06Fe04Ca;0.0516;0.0075
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001193red.lst;001193red;;QSiderite;0.0191;0.0018
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001193red.lst;001193red;;QHematite;0.0116;0.0017
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001193red.lst;001193red;;Rwp;5.3300;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001193red.lst;001193red;;Rexp;5.8700;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001193red.lst;001193red;;Chi2;0.8245;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001193red.lst;001193red;;GOF;0.9080;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001193white.lst;001193white;;QCalcite;0.9966;0.0016
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001193white.lst;001193white;;Qquartz;0.0034;0.0016
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001193white.lst;001193white;;Rwp;5.7100;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001193white.lst;001193white;;Rexp;6.0100;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001193white.lst;001193white;;Chi2;0.9027;
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/001193white.lst;001193white;;GOF;0.9501;
