File;Sample;Sample ID;Parameter, Goal;Value;ESD
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000636.lst;000636;;Chi2;0.8887;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000636.lst;000636;;GOF;0.9427;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000652.lst;000652;;QCalcite;0.9477;0.0038,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000652.lst;000652;;Qdolomite;0.0471;0.0037,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000652.lst;000652;;Qgalena;0.00227;0.00037,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000652.lst;000652;;Qlepidocrocite;0.00298;0.00089,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000652.lst;000652;;Rwp;5.3500;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000652.lst;000652;;Rexp;5.8800;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000652.lst;000652;;Chi2;0.8279;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000652.lst;000652;;GOF;0.9099;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000668.lst;000668;000668;QCalcite;0.9166;0.0024,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000668.lst;000668;000668;Qquartz;0.017;0.0011,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000668.lst;000668;000668;Qdolomite;0.0664;0.0022,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000668.lst;000668;000668;Rwp;5.5200;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000668.lst;000668;000668;Rexp;6.1500;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000668.lst;000668;000668;Chi2;0.8056;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000668.lst;000668;000668;GOF;0.8976;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000672.lst;000672;;QCalcite;0.9475;0.0048,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000672.lst;000672;;Qquartz;0.00219;0.00037,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000672.lst;000672;;Qcalcitmg;0.0476;0.0046,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000672.lst;000672;;Qmusc2m1;0.00279;0.00094,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000672.lst;000672;;Rwp;16.3300;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000672.lst;000672;;Rexp;7.7300;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000672.lst;000672;;Chi2;4.4629;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000672.lst;000672;;GOF;2.1125;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000674.lst;000674;;Qdolomite;0.9866;0.0014,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000674.lst;000674;;QCalcite;0.011;0.0013,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000674.lst;000674;;Qlepidocrocite;0.00241;0.00064,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000674.lst;000674;;Rwp;6.6100;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000674.lst;000674;;Rexp;5.7900;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000674.lst;000674;;Chi2;1.3033;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000674.lst;000674;;GOF;1.1416;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000676.lst;000676;;QCalcite;0.7099;0.0026,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000676.lst;000676;;Qdolomite;0.228;0.002,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000676.lst;000676;;Qquartz;0.01113;0.00068,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000676.lst;000676;;Qmusc2m1;0.0164;0.0016,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000676.lst;000676;;Qzinnwaldite;0.0243;0.0018,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000676.lst;000676;;Qhydrotalcite;0.00501;0.00091,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000676.lst;000676;;Qalbint;0.00515;0.00095,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000676.lst;000676;;Rwp;17.0700;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000676.lst;000676;;Rexp;6.5600;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000676.lst;000676;;Chi2;6.7711;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000676.lst;000676;;GOF;2.6021;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000677.lst;000677;;Qmusc2m1;0.00314;0.00099,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000677.lst;000677;;Qquartz;0.0018;0.00034,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000677.lst;000677;;QCalcite;0.9122;0.0072,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000677.lst;000677;;Qcalcitmg;0.0829;0.0072,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000677.lst;000677;;Rwp;17.1200;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000677.lst;000677;;Rexp;7.6600;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000677.lst;000677;;Chi2;4.9952;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000677.lst;000677;;GOF;2.2350;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000679.lst;000679;;QCalcite;0.8328;0.0091,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000679.lst;000679;;Qquartz;0.00074;0.0006,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000679.lst;000679;;QAlbite;0.028;0.0045,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000679.lst;000679;;Qcalcitmg;0.1384;0.0082,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000679.lst;000679;;Rwp;9.0100;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000679.lst;000679;;Rexp;6.0500;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000679.lst;000679;;Chi2;2.2179;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000679.lst;000679;;GOF;1.4893;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000680.lst;000680;;QCalcite;0.379;0.004,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000680.lst;000680;;Qquartz;0.00258;0.00025,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000680.lst;000680;;QMgCalcite;0.6184;0.004,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000680.lst;000680;;Rwp;11.3000;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000680.lst;000680;;Rexp;7.2600;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000680.lst;000680;;Chi2;2.4226;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000680.lst;000680;;GOF;1.5565;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000681.lst;000681;;QCalcite;0.99921;0.00046,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000681.lst;000681;;Qalbint;0;0,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000681.lst;000681;;Qquartz;0.00079;0.00046,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000681.lst;000681;;Rwp;6.6900;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000681.lst;000681;;Rexp;6.3900;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000681.lst;000681;;Chi2;1.0961;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000681.lst;000681;;GOF;1.0469;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000682.lst;000682;;QCalcite;0.9244;0.0044,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000682.lst;000682;;Qcalcitmg;0.0756;0.0044,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000682.lst;000682;;Rwp;8.0400;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000682.lst;000682;;Rexp;6.1400;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000682.lst;000682;;Chi2;1.7146;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000682.lst;000682;;GOF;1.3094;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000689.lst;000689;;Qquartz;0.00141;0.00048,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000689.lst;000689;;Qphengite1m;0;0,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000689.lst;000689;;QCalcite;0.9976;0.0013,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000689.lst;000689;;Qmusc1md;0.001;0.0014,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000689.lst;000689;;Rwp;16.3500;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000689.lst;000689;;Rexp;7.5100;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000689.lst;000689;;Chi2;4.7398;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000689.lst;000689;;GOF;2.1771;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000691.lst;000691;;QCalcite;0.9881;0.0039,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000691.lst;000691;;Qquartz;0.00196;0.00054,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000691.lst;000691;;Qphengite1m;0.0043;0.0036,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000691.lst;000691;;Qtalc;0.0056;0.002,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000691.lst;000691;;Rwp;13.2200;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000691.lst;000691;;Rexp;7.9700;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000691.lst;000691;;Chi2;2.7514;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000691.lst;000691;;GOF;1.6587;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000693.lst;000693;;QCalcite;0.702;0.012,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000693.lst;000693;;Qquartz;0.00314;0.00021,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000693.lst;000693;;QMgCalcite;0.295;0.012,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000693.lst;000693;;Rwp;8.0800;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000693.lst;000693;;Rexp;8.2800;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000693.lst;000693;;Chi2;0.9523;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000693.lst;000693;;GOF;0.9758;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000725.lst;000725;;Qdolomite;0.9478;0.0035,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000725.lst;000725;;QCalcite;0.0117;0.0014,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000725.lst;000725;;Qpicromerite;0.0405;0.0035,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000725.lst;000725;;Rwp;7.0100;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000725.lst;000725;;Rexp;5.3600;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000725.lst;000725;;Chi2;1.7104;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000725.lst;000725;;GOF;1.3078;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000729.lst;000729;;QCalcite;0.9759;0.0021,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000729.lst;000729;;Qdolomite;0.0241;0.0021,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000729.lst;000729;;Rwp;5.5600;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000729.lst;000729;;Rexp;5.6300;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000729.lst;000729;;Chi2;0.9753;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000729.lst;000729;;GOF;0.9876;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000768.lst;000768;;QCalcite;0.9609;0.003,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000768.lst;000768;;Qquartz;0.00181;0.00026,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000768.lst;000768;;Qcalcitmg;0.0373;0.003,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000768.lst;000768;;Rwp;10.9100;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000768.lst;000768;;Rexp;7.7900;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000768.lst;000768;;Chi2;1.9614;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000768.lst;000768;;GOF;1.4005;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000769.lst;000769;;QCalcite;0.9599;0.0017,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000769.lst;000769;;Qquartz;0.00211;0.00027,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000769.lst;000769;;Qdolomite;0.00775;0.00068,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000769.lst;000769;;Qgehlenite;0.0147;0.001,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000769.lst;000769;;Qspodumen;0.0155;0.0014,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000769.lst;000769;;Rwp;12.5800;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000769.lst;000769;;Rexp;7.8000;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000769.lst;000769;;Chi2;2.6012;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000769.lst;000769;;GOF;1.6128;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000794.lst;000794;;QCalcite;0.9799;0.0028,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000794.lst;000794;;Qmonetite;0.0201;0.0028,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000794.lst;000794;;Rwp;8.3900;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000794.lst;000794;;Rexp;5.4500;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000794.lst;000794;;Chi2;2.3699;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000794.lst;000794;;GOF;1.5394;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000800.lst;000800;;QCalcite;0.7705;0.0021,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000800.lst;000800;;Qmusc2m1;0.0501;0.0019,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000800.lst;000800;;Qchlorite2b;0.01465;0.00099,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000800.lst;000800;;Qquartz;0.07589;0.00061,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000800.lst;000800;;Qanorthite;0.0308;0.0011,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000800.lst;000800;;Qdolomite;0.0165;0.001,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000800.lst;000800;;Qankerit07;0.031;0.0012,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000800.lst;000800;;Qanortk15;0.00493;0.00055,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000800.lst;000800;;Qwhewellite;0.00557;0.00058,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000800.lst;000800;;Rwp;9.6300;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000800.lst;000800;;Rexp;7.6100;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000800.lst;000800;;Chi2;1.6013;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000800.lst;000800;;GOF;1.2654;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000801.lst;000801;;QCalcite;0.9648;0.0045,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000801.lst;000801;;Qmusc2m1;0.00438;0.00095,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000801.lst;000801;;Qquartz;0.00137;0.00028,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000801.lst;000801;;Qcalcitmg;0.0295;0.0045,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000801.lst;000801;;QZircon;0;0,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000801.lst;000801;;Rwp;15.0600;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000801.lst;000801;;Rexp;7.5300;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000801.lst;000801;;Chi2;4.0000;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000801.lst;000801;;GOF;2.0000;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000802.lst;000802;;QCalcite;0.0096;0.0087,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000802.lst;000802;;Qmusc2m1;0.9904;0.0087,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000802.lst;000802;;Rwp;11.1800;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000802.lst;000802;;Rexp;6.2000;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000802.lst;000802;;Chi2;3.2516;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000802.lst;000802;;GOF;1.8032;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000803.lst;000803;;QCalcite;0.9047;0.0051,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000803.lst;000803;;Qmusc2m1;0.01836;0.00092,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000803.lst;000803;;Qchlorite2b;0.0368;0.0055,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000803.lst;000803;;Qlepidocrocite;0.00042;0.00012,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000803.lst;000803;;Qgypsum;0.00373;0.00052,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000803.lst;000803;;Qquartz;0.03595;0.00056,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000803.lst;000803;;Rwp;8.9100;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000803.lst;000803;;Rexp;7.4300;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000803.lst;000803;;Chi2;1.4381;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000803.lst;000803;;GOF;1.1992;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000804.lst;000804;;QCalcite;0.9662;0.0043,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000804.lst;000804;;Qquartz;0.00136;0.00031,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000804.lst;000804;;Qcalcitmg;0.0325;0.0043,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000804.lst;000804;;Rwp;15.8800;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000804.lst;000804;;Rexp;7.9200;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000804.lst;000804;;Chi2;4.0202;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000804.lst;000804;;GOF;2.0051;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000805.lst;000805;;QCalcite;0.904;0.0062,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000805.lst;000805;;Qquartz;0.00429;0.00052,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000805.lst;000805;;Qcalcitmg;0.0832;0.0061,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000805.lst;000805;;Qmusc2m1;0.0085;0.0012,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000805.lst;000805;;Rwp;17.2000;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000805.lst;000805;;Rexp;7.3500;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000805.lst;000805;;Chi2;5.4762;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000805.lst;000805;;GOF;2.3401;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000811.lst;000811;;QCalcite;1;0,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000811.lst;000811;;Rwp;5.7900;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000811.lst;000811;;Rexp;6.0600;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000811.lst;000811;;Chi2;0.9129;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000811.lst;000811;;GOF;0.9554;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000812.lst;000812;;QCalcite;1;0,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000812.lst;000812;;Rwp;8.7500;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000812.lst;000812;;Rexp;8.2000;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000812.lst;000812;;Chi2;1.1386;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000812.lst;000812;;GOF;1.0671;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000823.lst;000823;;QCalcite;0.9722;0.0018,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000823.lst;000823;;Qdolomite;0.0278;0.0018,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000823.lst;000823;;Rwp;8.3900;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000823.lst;000823;;Rexp;8.0500;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000823.lst;000823;;Chi2;1.0863;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000823.lst;000823;;GOF;1.0422;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000841.lst;000841;;QCalcite;1;0,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000841.lst;000841;;Rwp;5.7600;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000841.lst;000841;;Rexp;5.9600;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000841.lst;000841;;Chi2;0.9340;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000841.lst;000841;;GOF;0.9664;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000871.lst;000871;;QCalcite;0.8179;0.0076,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000871.lst;000871;;Qdolomite;0.1821;0.0076,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000871.lst;000871;;Rwp;11.3500;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000871.lst;000871;;Rexp;11.4700;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000871.lst;000871;;Chi2;0.9792;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000871.lst;000871;;GOF;0.9895;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000972.lst;000972;;QCalcite;1;0,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000972.lst;000972;;Rwp;8.7700;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000972.lst;000972;;Rexp;8.0000;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000972.lst;000972;;Chi2;1.2018;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000972.lst;000972;;GOF;1.0962;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000981.lst;000981;;QCalcite;1;0,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000981.lst;000981;;Rwp;6.1100;,
E:/nextcloud/ISicily/petrography/processing/XRD/ISic XRD/000981.lst;000981;;Rexp;5.5200;,
