ISic,As,Au,Ba,Ca,Co,Cr,Cu,Fe,Hg,K,Mn,Ni,Pb,Rb,Sr,Ti,V,Y,Zn,Zr,SiO2,TiO2,Fe2O3,MnO,CaO,K2O
t-ISic001039-b,3.337571232,6.68799816,89.4230544,63.526680000000006,1.1259017972999998,43.70433326,61.029999999999994,415.07122591599204,13.5528622,1.3633704,0.01301886,0.5206000000000001,38.663703999999996,13.1570046,904.6117529999999,0.114378244,33.89,7.92766568,70.4667558,18.798820799999998,,,,,,
t-ISic001039-c,0.2836312866,6.764091619999999,43.92670696,72.12575000000001,0.8771479808,46.04013456,48.33,237.63218955325323,12.740513100000001,1.3831155,0.0063503106,3.79,19.8768457,9.9576237,812.291163,0.09319020400000001,8.987,6.1950314,27.7612035,16.2869094,,,,,,
t-ISic001514-1,6.63155478,9.121960589999999,96.98519139999999,88.70767000000001,1.1128606272000001,42.332671219999995,98.35000000000001,11.833088159072126,10.6530844,0.38397509999999996,0.0035295576,6.703,35.0955377,9.17275685,150.96366899999998,0.030994013600000005,13.27,10.311888920000001,19.73380503,20.6354872,,,,,,
t-ISic001514-2,1.445139285,9.0386691,71.7706587,81.97126500000002,0.2808947925,29.928075380000003,104.8,25.012266895929226,11.6402428,0.4018032,0.00199429648,0.037399999999999996,32.0312335,7.770780950000001,156.684945,0.032019960800000004,0.7512,6.87006769,20.673015839999998,10.77150824,,,,,,
t-ISic001514-3,0.04712658882,4.0226704799999995,32.1396278,84.56219,0.65263352,23.31825468,96.11,18.908387550984916,9.9332814,0.37592369999999997,0.0042214859,5.288,27.846093200000002,9.227877269999999,153.304191,0.03429117,21.73,8.34601541,18.24455916,14.720341000000001,,,,,,
t-ISic001514-4,6.3824823,11.4551506,69.9011911,87.741325,0.029992149075000002,53.45506124,100.2,12.499253730383803,10.8895911,0.38685059999999993,0.0014880074800000002,8.985,30.900114499999997,7.027853550000001,167.347323,0.038956256,0.9912,11.88286003,30.07550196,13.38605688,,,,,,
t-ISic001514-5,8.821317,13.2957897,66.0436865,86.77498000000001,0.148379691075,51.496963980000004,97.28,18.94114729246779,12.8124934,0.35061929999999997,0.00530398,2.588,32.5248127,7.34060202,159.805641,0.027113256800000003,40.129999999999995,6.60474264,28.11924519,14.922914500000001,,,,,,
t-ISic001514-6,0.02115040476,12.4731577,35.92933918,53.10696,0.4484626377,35.39484438,116.10000000000001,77.81518087899056,14.519454799999998,0.3671055,0.007015719,1.5090000000000001,37.645696900000004,13.1450219,219.879039,0.0290945244,44.3,12.0692046,44.59954095,11.693892909999999,,,,,,
t-ISic001758-1,1.697844072,10.153335460000001,16.602739560000003,63.876805000000004,0.5688971925,34.96744244,130.29999999999998,41.705103581970675,12.3291971,0.34908569999999994,0.0066830147999999995,5.46,37.2035322,11.94315709,128.5856781,0.086462072,21.68,17.128891600000003,31.10811495,14.1396303,,,,,,
t-ISic001758-2,0.6636743789999999,15.5683106,77.0032653,73.316175,0.7820709008000001,49.86687286,145.0,39.75921813393165,17.1313114,0.43132499999999996,0.004990563,1.605,30.673890699999998,7.69768648,131.979435,0.07189064800000002,27.86,11.03381987,33.5728947,12.995765270000001,,,,,,
t-ISic001758-3,16.73974626,11.897315299999999,54.141913699999996,65.03922,0.9447991833,38.73454326,129.2,34.19728638297725,12.853625000000001,0.3084453,0.0038936035,11.86,67.8362913,6.83972516,126.67425180000001,0.0362835892,0.37,18.0791255,25.34312484,18.029041499999998,,,,,,
t-ISic001758-4,5.67158793,9.30808108,10.8232493,74.436575,1.2907475672,40.88149254,109.0,34.12014980096652,11.784203399999999,0.348894,0.0035223249,0.4963,31.3525621,7.09256013,127.818507,0.05598103200000001,15.15,14.5867074,25.12518642,11.97479483,,,,,,
t-ISic001758-5,6.25794606,7.720401320000001,115.1479334,77.657725,1.3643339808000001,24.6998563,136.1,59.768999947629226,11.7327889,0.35541179999999994,0.010140245400000001,5.346,62.0573015,7.9565128000000005,138.610914,0.023239934400000002,12.1,20.6213097,25.41058197,15.4766154,,,,,,
t-ISic001758-6,0.0842695224,10.22428747,3.1743453693,78.385985,0.9016323792,57.17246416,135.5,58.14087837999812,12.1749536,0.47215709999999994,0.0080789259,9.508,66.7874355,10.27636352,148.23306,0.08233598,11.24,17.3386835,26.50546308,19.041909,,,,,,
t-ISic001759-1,0.7726435890000001,14.015592700000001,49.99121968,40.600495,0.7940861208,60.621498419999995,104.7,25.258959373057504,5.99081754,0.13167873,0.007852301300000001,4.692,25.3576314,9.11404162,50.321222999999996,0.05694750400000001,0.1074,11.62123719,16.93173963,11.60611106,,,,,,
t-ISic001759-2,24.388347,8.37439376,93.5388564,40.97863000000001,2.0638065,41.01070708,119.6,30.867250520543884,16.5040545,0.29368439999999996,0.009257856,5.606,29.6044691,13.1210565,55.6264062,0.06393584000000001,19.2,8.06094524,17.01476379,13.055186829999998,,,,,,
t-ISic001759-3,21.965079330000002,16.349811,112.8201893,43.03736500000001,0.6394596151999999,46.1693491,125.6,24.61427238798551,9.04483884,0.1991763,0.0066155096000000005,1.1909999999999998,32.874431300000005,15.685354300000002,57.498823800000004,0.020403710800000002,6.95,8.52989184,25.52474019,14.099115600000001,,,,,,
t-ISic001759-4,794.956332,23.0542618,96.08770129999999,47.02879,2.26080582,30.822637580000002,118.0,1377.374529762492,16.6891467,0.2170044,0.028617383,5.947,37.635414,10.64902549,73.8824778,0.05404808800000001,2.12,13.3526374,62.838911100000004,21.175683199999998,,,,,,
t-ISic001759-5,47.39641734,12.8330592,40.271177259999995,36.637080000000005,1.87203912,52.779169800000005,110.10000000000001,92.97721512123556,11.897315299999999,0.14170464,0.0112613139,5.207,38.416914399999996,7.926556049999999,45.2630949,0.07731776,24.369999999999997,8.34724948,26.74415754,14.274679299999999,,,,,,
t-ISic001759-6,34.885714230000005,11.650525700000001,95.88073220000001,39.676165000000005,1.2797017968000002,25.15707698,118.0,101.03535997460865,9.429419300000001,0.22850639999999997,0.0076570184,3.9160000000000004,33.676497499999996,5.58513647,59.3062269,0.05155756400000001,0.901,13.8462654,28.39426272,17.8129631,,,,,,
t-ISic001764-1,7.62265569,6.97386278,79.29556910000001,76.87344500000002,2.0891745,23.22879846,88.54,191.63384288412692,12.2777826,0.46218869999999995,0.0129682311,11.51,32.3191547,12.9053679,210.777009,0.021905459600000003,14.42,12.1432488,28.15556826,16.7865907,,,,,,
t-ISic001764-2,1.465895325,13.686539900000001,118.33265990000001,75.51496,0.9059285193,17.48372122,98.86,151.98964005728152,8.204725909999999,0.46142189999999994,0.0144316474,10.44,32.1957599,9.40761777,197.904138,0.016727400000000003,20.09,12.3530407,21.10370367,11.5736993,,,,,,
t-ISic001764-3,55.003506,12.8330592,47.7374986,65.29131000000001,1.2660659591999999,44.00252066,117.9,348.031451149702,9.055121739999999,0.4480029,0.0152441207,6.914000000000001,85.30693839999999,9.89171885,251.085999,0.063898668,45.06,12.051927619999999,101.54892570000001,17.6238945,,,,,,
t-ISic001764-4,0.03131048634,14.4269087,26.52035386,85.696595,0.7402389813,36.30928574,92.54,167.22213258802003,12.4525919,0.4848093,0.0127343738,2.097,76.1654403,9.572979029999999,246.144897,0.05334182,20.9,10.75985633,32.20299606,17.1782328,,,,,,
t-ISic001764-5,0.4855875558,6.20573015,98.229544,81.383055,0.8793724632000001,28.11907182,86.67,203.22819225750473,13.8305005,0.5509457999999999,0.0143424441,5.976999999999999,41.378389600000006,9.19911879,193.483152,0.0154747036,3.9589999999999996,12.02107587,31.777497240000002,17.205242600000002,,,,,,
t-ISic001764-6,2.4481749180000003,15.1055801,52.10905586,81.943255,0.6966178799999999,36.58759398,106.60000000000001,217.0143433821333,14.077290099999999,0.3977775,0.016109633800000002,9.692,52.031474,15.5295792,172.028367,0.06683525600000001,43.37,11.71626058,51.59432643,16.638036800000002,,,,,,
t-ISic001794-a,122.30496570000001,7.2874912300000005,12.353531800000003,104.64536000000001,0.015359363523,36.0309775,56.21,45.068700488580305,5.93528988,1.2356982,0.007305027,3.4690000000000003,130.59283000000002,5.76008389,176.449353,0.037692408000000004,18.74,6.32337468,81.62312730000001,14.7068361,,,,,,
t-ISic001794-b,63.2021418,4.6129089400000005,111.1313885,104.98148000000002,0.0075736640179200005,27.32390542,61.550000000000004,54.723482619085445,6.6119047,1.3894415999999998,0.0070108972,1.6720000000000002,145.297377,7.5790577500000005,170.207961,0.046316312,0.7631,4.193369860000001,67.40523990000001,12.43261094,,,,,,
t-ISic001794-c,52.927902,8.460770120000001,53.20946218,101.270155,0.2742939528,25.96218296,63.18,55.64656800693693,6.86589233,1.3570442999999999,0.0060344827,7.452,99.7029984,8.33037304,180.22019400000002,0.0179429244,1.6139999999999999,3.91940632,55.7818575,11.40218707,,,,,,
t-ISic001794-d,2450.7694229999997,0.5481813990000001,117.19892069999999,78.72210500000001,1.0961298767999998,71.32642608,92.18,490.5761907431919,0.428488443,1.1116683,0.010993704,0.8734,9532.248300000001,0.9662849279999999,167.73740999999998,0.053304648,16.62,0.363186801,305.3213484,0.827715321,,,,,,
t-ISic001796-a,94.439982,5.49826663,5.1907812425,67.518105,0.061978914228,30.33559816,63.059999999999995,167.22213258802003,6.6119047,1.3591529999999998,0.0128139335,6.06,123.189142,9.60173751,165.266859,0.076091084,5.9479999999999995,8.05600896,93.1427295,9.74783682,,,,,,
t-ISic001796-b,120.07369139999999,7.727599349999999,41.4682989,77.573695,0.040914813443,35.802367159999996,71.22999999999999,255.33162297084044,8.620155070000001,1.4699556,0.0098388829,9.292,117.533547,5.89189359,164.616714,0.079250704,7.602,8.25222609,70.8299865,6.88884949,,,,,,
t-ISic001796-c,90.2368839,4.36817592,36.76239176,65.809495,0.14809027629200003,24.7992521,94.32000000000001,409.23721670233044,4.05866063,1.5326415,0.0175320648,2.983,140.258756,7.24474042,151.873872,0.13274121200000003,13.010000000000002,3.66642197,94.958883,9.63979762,,,,,,
t-ISic001796-d,1356.407214,0.33810175200000003,0.009514323751680001,53.989275000000006,3.1013224200000002,38.3170809,75.84,2164.666333207679,0.36072413200000003,1.1509668,0.015104288500000002,0.11950000000000001,2082.28725,2.08738634,175.929237,0.09902620800000002,30.389999999999997,0.23336263699999998,193.96519379999998,3.63551908,,,,,,
t-ISic001796-e,920.011473,2.35889726,106.5050063,80.24865,1.1226809013,37.740585259999996,57.11,1203.500309511325,0.120824075,1.1271959999999999,0.0096387782,0.3685,1269.93815,4.91530354,184.51115099999998,0.0322690132,13.67,0.08037497910000001,101.2894752,2.06354872,,,,,,
t-ISic001796-f,168.8503854,5.1887513400000005,52.5125562,92.99320000000002,0.40757600730000004,37.61137072,72.19,85.8422057272503,2.29822815,1.4392836,0.0107935993,1.795,281.957118,4.7667180600000005,165.786975,0.055311936000000006,43.010000000000005,4.826447770000001,51.00277929,6.46479563,,,,,,
t-ISic001802-a,1.9105934820000001,6.21498476,42.5840826,97.7549,0.12229176778699999,32.303635,62.36000000000001,104.53503506512322,6.39699209,1.6273412999999999,0.0065793461,5.374,48.6072683,7.53951484,149.013234,0.05772811600000001,4.977,10.608065719999999,47.09545476,13.6264441,,,,,,
t-ISic001802-b,0.30168904139999997,5.8365740399999995,3.6720881725,56.74826,0.00791800516752,23.87487116,58.22,56.881031533417406,10.17287297,0.9866798999999998,0.005737942,0.023,41.8616859,5.31073264,110.5506558,0.0311092468,10.86,8.29418447,37.952419139999996,8.18126842,,,,,,
t-ISic001802-c,1.283761074,9.56926674,75.6580913,57.19642,0.00033255726224629996,30.08710866,55.4,30.35754383176465,6.83298705,0.8306361,0.0060368936,0.041,23.7432161,4.68763224,109.614447,0.05311878800000001,0.07735,6.11111464,12.0903933,6.09611186,,,,,,
t-ISic001803-a,7.04148657,14.1492704,78.2834036,49.647725,0.5546940672,38.13816846,67.74,66.20573179341775,13.676257000000001,0.7244343,0.0072664526,4.321,55.4659626,9.419600469999999,57.901913699999994,0.037116242,1.4929999999999999,14.882884200000001,37.86420597,7.66673173,,,,,,
t-ISic001803-b,1.588874862,14.200684899999999,115.64253729999999,49.99785,0.6906421368,30.1169274,91.7,96.86776339404321,8.72092749,0.7503137999999999,0.0105332221,14.48,53.368251,6.2909175,70.5927441,0.039030600000000006,0.3433,14.4879818,58.2725823,10.56623376,,,,,,
t-ISic001803-c,65.17396559999999,11.4654335,61.07887056,52.854870000000005,0.6496528437,24.82907084,148.70000000000002,73.76821757528509,8.86694467,0.8404128,0.0134576438,2.36,93.9959889,12.1504578,71.3339094,0.04572156000000001,57.14,8.76806735,87.9018294,10.27047645,,,,,,
t-ISic001803-d,204.2913237,7.6196288999999995,84.1727555,43.275450000000006,0.6677015072,31.955749700000002,240.6,619.7961301895258,6.99031542,1.4530859999999999,0.028641492,6.5969999999999995,346.945046,5.7804544799999995,111.4868646,0.16199557600000003,0.5277999999999999,5.11398608,214.51367340000002,5.717974659999999,,,,,,
t-ISic001851-a,11.083725359999999,9.10962111,22.2921639,91.67673,0.13679182003200002,16.201515399999998,53.17,48.82480759026773,10.05359133,1.2475836,0.007425572000000001,2.75,32.6070759,8.178192750000001,118.6254567,0.056166891999999996,8.096,8.636021860000001,29.73821631,7.95573659,,,,,,
t-ISic001851-b,0.9070389480000001,10.06181765,96.156703,94.23964500000001,0.9532534199999999,28.8744799,65.84,64.8341538083877,6.1388913,1.3942340999999998,0.0072712744,6.016,25.9951712,5.88949705,125.7120372,0.037320688000000005,9.317,11.110332210000001,36.67592268,7.98409688,,,,,,
t-ISic001851-c,0.4074929553,9.30396792,15.117490299999998,90.57033500000001,0.4722029592,13.83589536,60.04,47.126591196082224,9.43250417,1.1431071,0.0072785071000000005,6.863,35.2189325,8.24889068,133.669812,0.025243505200000006,1.1,5.90502495,38.14960152,10.61890287,,,,,,
t-ISic001851-d,0.02812962321,8.70653143,59.7755415,101.14411,0.33086858,23.169160979999997,48.62,19.346300736809106,7.25150108,1.3240718999999999,0.0035681320000000003,11.430000000000001,17.5220616,8.83843952,113.9704185,0.0324177012,0.8987999999999999,9.92932722,9.464754240000001,8.988861439999999,,,,,,
t-ISic001852-a,1.556184099,5.1106013,1.2927778,38.233650000000004,0.037918675067,13.05066854,38.5,21.8092978801415,7.8581921800000005,0.6241752,0.0030763084,5.974,19.043930800000002,3.7026543,179.44002,0.0263958372,11.51,4.94491849,15.33871356,6.86724165,,,,,,
t-ISic001852-b,1.061152545,8.24071606,3.1948752425,93.00720500000001,0.08816880187500001,30.79281884,55.97,86.38139930208507,9.494201570000001,1.5334082999999998,0.0051255734,1.9250000000000003,30.5916275,10.34706145,310.899339,0.09296717200000001,1.468,6.56401833,61.9567794,11.34681698,,,,,,
t-ISic001852-c,3.625042386,8.390846400000001,22.5785852,90.38827,0.46847682,22.92067148,58.739999999999995,113.11008492508091,6.11009918,1.5893846999999999,0.0089516717,1.987,33.100655100000004,6.6623812000000004,371.492853,0.07676018000000001,8.414,5.57182605,59.673615000000005,18.4611983,,,,,,
t-ISic001852-d,22.44246825,9.241242230000001,25.8815554,86.99906,0.13797916582800002,51.92436592,64.65,46.94079029270301,8.55948596,1.2153779999999998,0.0065528262,2.864,28.2882579,6.8049753299999995,355.499286,0.053267476,15.569999999999999,7.71540564,26.09553129,13.9505617,,,,,,
t-ISic001852-e,0.1436836869,7.34713205,35.230624680000005,84.43614500000001,0.3230167577,28.66574872,51.98,58.557939632598966,7.51885648,1.2617694,0.0071217986,2.5,37.7485259,5.748101190000001,177.749643,0.04613045200000001,2.266,4.92764151,43.65514113,7.8990160099999995,,,,,,
t-ISic001852-f,4.095166692,6.808308090000001,28.30854076,93.11924500000002,0.14938506590700004,31.57804566,55.14,94.8020445913433,6.94301408,1.5017778,0.0075412952,3.506,38.1598419,8.05716748,507.893274,0.05144604800000001,0.5134000000000001,6.67261649,56.041308,9.91664807,,,,,,
t-ISic001853-a,23.57886144,8.66951299,82.8148615,95.556115,0.142942584288,42.45194618,57.01,126.16129788417311,6.80111006,1.5504695999999998,0.008368233899999999,2.937,37.7279601,6.34004657,117.9493059,0.061742692,4.389,12.6245361,46.062841770000006,10.41632937,,,,,,
t-ISic001853-b,0.3462626373,6.07822219,125.16735109999999,98.76326000000002,0.3922686768,15.267194879999998,59.96,98.17294904516928,12.133822,1.3986432,0.0140724233,9.866,28.7304226,9.031360990000001,97.6257732,0.014991467600000002,11.270000000000001,9.98856258,44.97314967,13.8425225,,,,,,
t-ISic001853-c,1.877902719,9.715283920000001,18.5740511,97.78291000000002,0.2686162325,30.80275842,59.14,61.96586823792995,10.704498899999999,1.3950008999999999,0.0068011489,0.2452,26.6429939,6.80737187,108.1321164,0.062560476,21.09,10.24524914,35.15035374,11.15639789,,,,,,
t-ISic001868-1,42.57063804,11.5579796,14.02273868,76.43929,0.9610730997000001,30.733181360000003,125.2,542.653606256977,9.88700835,0.5252579999999999,0.0177779766,13.25,44.1650555,10.2212431,170.46801900000003,0.04988482400000001,4.404,11.450935529999999,54.1732644,15.3820811,,,,,,
t-ISic001868-2,37.84863894,10.8278937,0.085237849983,76.80342,1.341837,48.41569418,117.0,802.3407970081358,14.8690734,0.6343352999999999,0.0210013499,13.97,52.95693500000001,13.6243299,185.811441,0.096907404,45.800000000000004,12.298741620000001,52.3571109,25.551270799999998,,,,,,
t-ISic001868-3,138.6503472,17.6763051,3.8419212847999997,76.15919,1.5783953493000002,59.0411052,117.6,991.9189403055259,8.86900125,0.6546555,0.024109000000000002,10.309999999999999,56.422272299999996,12.7855409,172.80854100000002,0.09820842400000002,9.9,10.40567824,87.5904888,17.4348259,,,,,,
t-ISic001868-4,5484.78357,10.8484595,67.63744729999999,59.283165000000004,30.264584000000003,94.33655378,108.4,305596.4125761722,1.1331755799999998,0.4065957,0.068349015,0.3234,96.3096414,8.17579621,163.44645300000002,0.1533345,40.92,10.119374,366.9667872,15.9222771,,,,,,
t-ISic001868-5,1263.523935,6.05559981,1.7642783977,77.74175500000001,5.49064992,47.481373659999996,103.8,16008.785008678791,2.64784675,0.5055128999999999,0.0241065891,10.73,54.2114488,6.59288154,173.588715,0.10486221200000002,59.97,8.33984506,185.8703382,14.328698900000001,,,,,,
t-ISic001868-6,365.825205,13.984744,9.479702699999999,75.90710000000001,0.8316065625,34.331309319999995,111.8,2143.836326523167,5.8108667899999995,0.6253254,0.024133109,0.4037,41.1110342,12.1864059,170.07793199999998,0.11538188800000002,62.87,10.75492005,117.0121755,13.40496374,,,,,,
t-ISic001868-7,10.90729902,12.7199473,21.94364846,54.21335500000001,1.60926458,35.22587152,84.7,258.2419753129564,8.888538760000001,0.427491,0.013120117799999999,0.39999999999999997,34.9721429,10.40697495,159.155496,0.07393510800000001,0.879,11.652088939999999,53.187352499999996,17.461835699999998,,,,,,
t-ISic001903-1,16.31424744,5.32242904,130.8332074,114.89702000000001,1.1386298112000002,44.062158139999994,66.69,32.626871083424945,12.740513100000001,1.4578784999999999,0.0063430779,5.468999999999999,51.4453487,7.1776373,166.957236,0.0353803096,7.644,9.59612832,20.98954545,13.788502900000001,,,,,,
t-ISic001903-2,7.482552419999999,9.28340212,11.416553680000002,117.9221,0.014260922567430001,0.5416077142,71.2,29.73938987381019,4.20673439,1.5558371999999998,0.0048651962,2.229,29.717581,7.297464300000001,173.458686,0.0241134764,10.25,7.735150760000001,22.48398033,12.09633893,,,,,,
t-ISic001903-3,12.90506787,8.72915381,30.996804660000002,80.206635,0.2898023513,414.977465,92.64,86.68755081520428,8.745606449999999,0.8708931,0.011692865,4.305000000000001,70.4995624,10.58192237,176.709411,0.03947666400000001,9.026,11.94826574,17.03033082,15.7332085,,,,,,
t-ISic001903-4,75.0849747,9.607313470000001,43.116964180000004,114.81299,0.00394795192575,46.219046999999996,119.7,71.81856747388257,3.4242057000000004,1.3794731999999998,0.0119845839,9.606,132.238094,6.3628137,174.889005,0.04817491200000001,15.979999999999999,6.68248905,38.27413776,15.1660027,,,,,,
t-ISic001907-a,12.16303944,5.16510067,62.906161999999995,58.79299,0.61971728,343.5118848,78.03,6.627408735359795,7.0386450499999995,0.5423193,0.0038694945,5.453,23.722650299999998,10.258389470000001,103.4380695,0.0025622659600000003,4.138999999999999,6.76887395,16.075552979999998,14.504262599999999,,,,,,
t-ISic001907-b,0.31051035839999996,9.82839582,70.9688823,48.835435000000004,0.6303691128000001,344.3070512,74.14,32.84255750129303,8.95023616,0.5814261,0.0026977971,6.299,29.7072981,11.38835808,90.8382594,0.0092446764,0.5072,7.421696979999999,16.5010518,13.37525296,,,,,,
t-ISic001907-c,0.116752725,13.357487100000002,67.9699158,54.941615,0.5645257653,338.0451158,64.93,5.820316925694131,7.52091306,0.6117147,0.009255445099999999,1.597,29.3268308,5.71694617,92.6976741,2.9258081200000002e-06,5.638,13.5377479,4.375892133,11.51697872,,,,,,
t-ISic001907-d,15.17785425,16.9050876,56.4227683,59.801350000000006,0.7906071991999999,327.11157779999996,69.24,6.524163461179041,6.495707930000001,0.7018137,0.0101715871,3.9779999999999998,32.3705692,8.69584539,102.35882880000001,0.009742781200000002,0.6128,8.66070326,9.16898067,17.988526800000002,,,,,,
t-ISic001908-a,4.397685975,10.344597400000001,38.09996786,54.857585,0.44055648,335.460825,73.66,589.8969119183839,8.73429526,1.6110468,0.040117376,6.236,18.6943122,14.930444199999998,644.2936950000001,0.37357860000000004,12.51,13.9943538,22.39057815,24.2277906,,,,,,
t-ISic001908-b,6.00368457,9.83148069,2.3621611624999996,67.39206,0.8547595637000001,325.02426599999995,66.18,46.399148637401645,12.915322399999999,0.9119168999999999,0.035825974000000003,2.77,15.8253831,10.33028567,607.755546,0.027823242000000005,15.860000000000001,16.2527019,7.658978759999999,17.2592622,,,,,,
t-ISic001908-c,9.589290479999999,4.31059168,18.84024346,51.748475000000006,0.019031443199999998,334.6656586,76.59,33.62008948141781,8.0823594,0.6385527,0.0229710552,4.867999999999999,13.3266384,8.670681720000001,492.67988099999997,0.007557067600000001,9.014999999999999,10.065074919999999,11.379498929999999,14.9499243,,,,,,
t-ISic001909-a,3.644760624,14.5503035,22.09921246,56.888310000000004,0.4385417673,335.5602208,70.27000000000001,3.7993075414426123,9.26694948,0.5162481,0.0039104798,5.287000000000001,12.740513100000001,9.51306553,128.5596723,0.0124451856,9.204,6.1234553400000005,7.56038757,12.914735870000001,,,,,,
t-ISic001909-b,1.4051839080000001,6.370256550000001,51.9854487,70.515175,0.2488359272,318.3647474,66.1,4.187927380449871,7.579525589999999,0.7273098,0.0021866863,0.114,15.3523697,9.566987679999999,154.474452,0.004873249200000001,0.4481,5.65944502,9.345407009999999,10.729643050000002,,,,,,
t-ISic001909-c,4.885452915,13.141546199999999,52.5125562,60.347545000000004,0.5673358425,325.1236618,68.24,4.03073251554181,10.4679922,0.6065388,0.0012030391,3.156,15.4654816,6.62164002,126.9863214,0.00011976818400000002,19.99,9.20245999,8.432141249999999,10.74044697,,,,,,
t-ISic001910-1,16.14819912,4.70442675,21.12910618,78.105885,0.6010921497,40.34475522,114.7,28.66061804237802,10.080326869999999,0.44455229999999996,0.0074183393,11.48,38.704835599999996,8.7234056,262.00843499999996,0.032696491200000004,16.419999999999998,8.01281651,22.37501112,12.9511991,,,,,,
t-ISic001910-2,12.89468985,14.303513899999999,26.194613900000004,77.19556000000001,0.7591695572999999,42.18357752,103.8,25.754342908739563,7.090059549999999,0.4917105,0.0052437075,6.042,47.229359699999996,12.270284799999999,276.311625,0.038361504000000005,48.67,8.037497909999999,25.59219732,9.33728786,,,,,,
t-ISic001910-3,0.953221137,11.845900799999999,72.6402248,76.425285,0.6372649248000001,47.39191744,110.10000000000001,25.48273136424619,10.5811041,0.34467659999999994,0.00189352086,1.609,29.2959821,8.40466578,253.296492,0.032971564,6.267,6.70593638,22.541059439999998,16.165365299999998,,,,,,
t-ISic001910-4,28.78343847,11.928164,62.87974236,74.128465,0.6219097751999999,25.6441164,121.7,35.33488033074098,10.201665089999999,0.43439219999999995,0.0057499965,9.686,49.4504661,9.83180535,272.930871,0.0318155148,13.72,5.58663489,30.16371513,12.11659628,,,,,,
t-ISic001911-1,0.0625794606,12.3497629,66.4418027,80.83686000000002,0.8072172436999999,52.9779614,93.07000000000001,45.19550418482726,7.96102118,0.48595949999999993,0.0141616266,6.355,39.5377505,7.84387542,146.282625,0.03984838400000001,28.71,13.9820131,26.28752466,18.9878894,,,,,,
t-ISic001911-2,1.1068158330000002,10.817610799999999,76.8686399,77.78377,1.2610361813000002,25.30617068,102.7,35.62110958577619,8.69007879,0.5971455,0.0126765122,0.8661,31.743312300000003,14.4032054,147.452886,0.054345464,0.08799,11.8223906,29.34385155,19.352521699999997,,,,,,
t-ISic001911-3,25.638898410000003,8.88648218,108.88503010000001,86.69095,0.5823305817000001,52.20267416,103.3,29.702420824541466,8.7918795,0.5381019,0.0111480016,10.28,61.8413606,8.68146615,153.69427800000003,0.04404882,21.24,11.955670159999999,73.9952826,18.2991395,,,,,,
t-ISic001913-1,2.001920058,7.63505325,55.79464126,80.96290499999999,0.9973428192,35.90176296,101.8,20.47390829176109,9.614511499999999,0.3665304,0.006384063200000001,13.32,30.8178513,12.438042600000001,158.63538,0.018455898000000002,11.84,13.5871107,31.02509079,11.13479005,,,,,,
t-ISic001913-2,26.70783447,7.03247531,0.01636184688528,55.319750000000006,0.2512880328,38.65502662,102.80000000000001,273.6249985760382,12.5142893,0.5323509,0.0110997836,5.327,57.5019768,10.010347580000001,191.402688,0.08713116800000001,6.309,8.07328594,72.6980301,11.71144928,,,,,,
t-ISic001913-3,0.33967259460000004,14.0464414,77.1379147,57.112390000000005,0.0077216694097200006,49.68796042,121.6,296.5489292921661,13.480881899999998,0.44282699999999997,0.011885737,0.004286,65.4609414,9.69040949,175.53915,0.061779864000000004,19.17,12.7849652,58.0131318,12.21383156,,,,,,
t-ISic001915-a,0.688581627,7.7944382,21.850328060000002,96.564475,0.00290614314375,18.9845978,58.15,36.94456159919223,10.4988409,1.1344805999999998,0.0049977957,8.164,29.049192499999997,6.449089140000001,188.672079,0.0076871696,17.38,8.49533788,23.03401539,8.454067400000001,,,,,,
t-ISic001915-b,0.31466156640000004,7.14353063,52.480007300000004,103.44093000000001,0.1586648112,28.983815279999998,57.0,46.384924464034164,9.70808589,1.4226056999999999,0.0104367861,13.06,27.177704699999996,6.55693344,259.537884,0.026139350400000004,20.34,7.970858130000001,27.29938161,9.62359174,,,,,,
t-ISic001915-c,33.34976727,7.30497216,141.1843625,97.180695,0.2290789193,18.65659166,56.3,42.5169761201884,7.42836696,1.3052853,0.0059862647000000005,3.332,72.52529369999999,7.21118886,208.566516,0.020511509600000002,1.7850000000000001,7.583360150000001,28.01546499,13.05248585,,,,,,
t-ISic001915-d,9.69307068,9.85718794,33.784692,96.67651500000001,0.2546602632,54.4192005,46.99,45.28010817132367,6.417557889999999,1.1277711,0.007659429300000001,1.235,34.2729057,6.18187493,255.50698500000001,0.025481406,15.56,9.03092426,28.39426272,12.57981435,,,,,,
t-ISic001915-e,0.6854682209999999,8.1132081,109.7266945,101.662295,0.006721904021279999,27.94015938,57.97,34.687082822613576,9.54870094,1.1735874,0.0056342733,1.797,28.6687252,7.447248050000001,236.912838,0.007653714800000001,32.95,10.18724785,27.78195954,8.81329774,,,,,,
t-ISic001915-f,0.02832161658,9.75435894,135.1614094,100.76597500000001,0.00299522273792,29.590129660000002,57.660000000000004,69.4102774214538,11.6710915,1.1992752,0.0076377312,4.72,31.8872729,9.73234894,206.095965,0.037506548,0.148,9.54799959,21.86129913,12.15170902,,,,,,
t-ISic001915-g,1.556184099,9.98263932,76.0613915,94.575765,0.6487116825000001,47.97835266,65.95,110.96444719384536,7.755363180000001,1.1971664999999998,0.0082284017,15.99,33.213767,9.380057560000001,234.83237400000002,0.033603488,0.47859999999999997,6.6541054399999995,47.33933823,13.5724245,,,,,,
